,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
10,philadelphia76ers,memphisgrizzlies,103,95,8,Philadelphia,-6.5,212,1,0,1202,-1.3,-0.95,4.33,6.5,1.2,5.3,5.0,0.04,0.0,0.03,0.02,0.0,4.5,0.03,-0.01,-2.8,1.0,-0.03
11,dallasmavericks,laclippers,114,110,4,LAClippers,3,224,1,1,1202,-0.3,0.19,-1.96,-3.0,-0.8,-2.2,-2.7,-0.04,0.13,-0.02,-0.01,0.0,0.7,-0.04,0.01,0.2,1.5,-0.03
12,sanantoniospurs,portlandtrailblazers,131,118,13,Portland,0,217.5,1,1,1202,2.6,-0.12,-2.63,-1.8,0.7,-2.5,-0.8,-0.02,-0.05,0.0,0.01,-1.1,-5.6,-0.02,0.01,0.0,1.5,-0.03
13,detroitpistons,oklahomacitythunder,83,110,-27,OklahomaCity,2,218,0,0,1203,1.2,-0.46,-4.12,-1.3,2.2,-3.5,-5.4,-0.0,0.05,-0.0,-0.01,0.6,-1.2,0.01,0.0,-1.6,0.5,0.01
14,atlantahawks,goldenstatewarriors,111,128,-17,GoldenState,11,236,0,1,1203,-3.3,0.0,-12.48,-7.8,4.4,-12.2,3.0,0.03,0.02,-0.04,-0.04,1.7,2.2,0.01,0.03,1.1,-0.7,0.03
15,brooklynnets,clevelandcavaliers,97,99,-2,Brooklyn,-6.0,211,0,0,1203,0.2,-0.55,8.99,1.9,-7.9,9.8,4.2,0.05,0.07,0.02,0.02,0.8,0.1,0.02,-0.05,0.1,-0.6,0.01
16,newyorkknicks,washingtonwizards,107,110,-3,Washington,2,229,0,0,1203,-3.1,0.68,-5.63,-6.6,-0.2,-6.4,-1.8,0.0,-0.04,-0.04,-0.04,0.1,0.8,0.0,-0.01,-1.8,2.0,0.0
17,torontoraptors,denvernuggets,103,106,-3,Toronto,-7.0,219.5,0,0,1203,2.4,-0.84,1.3,0.1,-1.8,1.9,2.5,0.01,0.03,0.02,0.02,0.5,-4.7,0.02,-0.01,0.8,-0.9,-0.0
18,minnesotatimberwolves,houstonrockets,103,91,12,Houston,2.5,222.5,1,0,1203,-3.0,0.29,-5.98,-4.1,2.2,-6.3,2.3,-0.01,-0.2,-0.03,-0.03,-0.6,1.8,-0.01,0.01,-0.5,0.5,-0.02
19,neworleanspelicans,laclippers,126,129,-3,NewOrleans,-1.5,235,0,1,1203,-1.5,0.0,-2.19,-1.0,1.1,-2.1,1.6,-0.07,0.03,-0.01,0.0,-0.1,2.1,-0.07,0.02,0.2,0.8,-0.03
20,indianapacers,chicagobulls,96,90,6,Indiana,-8.5,210.5,0,0,1204,3.0,-0.67,11.08,5.1,-6.7,11.8,-0.9,0.01,-0.0,0.02,0.03,-0.3,2.5,-0.0,-0.03,2.2,-1.1,-0.0
21,miamiheat,orlandomagic,90,105,-15,Miami,-2.5,208,0,0,1204,1.3,0.21,-0.73,-1.6,-0.5,-1.1,0.1,0.03,0.01,-0.01,-0.0,1.2,2.8,0.0,-0.01,0.9,-2.1,0.01
22,dallasmavericks,portlandtrailblazers,111,102,9,Dallas,-1.5,217,1,0,1204,0.7,0.18,-5.3,-5.3,0.2,-5.5,-0.1,0.03,0.08,-0.01,-0.01,0.6,-3.9,0.01,0.01,0.6,-0.4,-0.0
23,phoenixsuns,sacramentokings,105,122,-17,Sacramento,5.5,223,0,1,1204,-0.8,0.42,-7.8,-4.5,3.6,-8.1,-2.6,0.01,0.01,-0.0,-0.01,2.3,-2.6,0.03,0.01,-0.1,-3.0,0.03
24,utahjazz,sanantoniospurs,139,105,34,Utah,-8.0,215.5,1,1,1204,-1.5,-0.09,3.48,-2.0,-5.5,3.5,2.0,0.06,0.11,0.0,0.0,2.4,1.9,0.02,-0.02,1.4,0.9,0.02
25,clevelandcavaliers,goldenstatewarriors,105,129,-24,GoldenState,11,219.5,0,1,1205,-3.2,0.26,-15.81,-8.2,8.1,-16.3,-4.3,0.01,-0.05,-0.06,-0.06,-0.4,1.2,0.01,0.06,-0.2,-0.1,-0.02
26,orlandomagic,denvernuggets,118,124,-6,Denver,4.5,206.5,0,1,1205,0.8,-0.67,-3.91,-4.1,-0.8,-3.3,0.4,-0.02,0.01,-0.01,-0.01,0.0,-4.6,-0.01,-0.01,-0.5,1.7,-0.01
27,atlantahawks,washingtonwizards,117,131,-14,Washington,3.5,228.5,0,1,1205,-1.4,0.36,-2.76,-3.0,0.0,-3.0,2.5,-0.01,0.03,-0.01,-0.01,2.0,3.4,-0.01,-0.01,-0.7,2.3,0.04
28,brooklynnets,oklahomacitythunder,112,114,-2,OklahomaCity,6,221,1,1,1205,-0.3,-0.48,-3.96,-0.7,2.7,-3.4,-2.0,0.02,0.06,0.01,0.01,1.3,-2.2,0.02,-0.01,-2.8,-1.8,-0.02
29,memphisgrizzlies,laclippers,96,86,10,Memphis,-2.0,209.5,1,0,1205,0.5,0.28,-3.17,-6.3,-2.7,-3.6,-5.1,-0.05,0.05,-0.03,-0.02,0.2,-2.0,-0.05,0.01,2.5,1.6,0.01
30,milwaukeebucks,detroitpistons,115,92,23,Milwaukee,-7.5,226,1,0,1205,0.0,-0.51,8.6,4.8,-4.0,8.8,5.9,-0.01,0.03,0.04,0.04,-0.3,-4.0,0.0,-0.02,-1.3,1.6,-0.05
31,minnesotatimberwolves,charlottehornets,121,104,17,Minnesota,-4.5,222.5,1,1,1205,-0.4,0.7,0.3,0.0,0.4,-0.4,1.5,0.01,-0.06,-0.0,-0.0,0.5,2.9,0.01,0.0,0.8,-2.2,0.01
32,neworleanspelicans,dallasmavericks,132,106,26,NewOrleans,-5.5,227,1,1,1205,-1.2,-0.19,-0.23,2.0,1.9,0.1,4.3,-0.04,-0.1,0.01,0.01,-0.1,1.4,-0.02,0.01,0.0,-0.7,0.0
33,torontoraptors,philadelphia76ers,113,102,11,Toronto,-6.5,229,1,0,1205,0.9,-0.16,3.24,0.5,-2.9,3.4,-1.4,-0.07,0.04,0.01,0.01,-0.5,-2.6,-0.04,-0.0,2.0,-1.5,-0.02
34,lalakers,sanantoniospurs,121,113,8,LALakers,-7.5,225.5,1,1,1205,-2.6,0.27,-3.13,-5.1,-1.7,-3.4,4.9,0.02,0.06,-0.02,-0.01,2.4,1.2,-0.01,-0.01,1.2,-3.0,0.02
35,bostonceltics,newyorkknicks,128,100,28,Boston,-13.5,218,1,1,1206,2.3,-0.82,12.83,7.7,-5.9,13.6,0.0,-0.06,0.05,0.04,0.04,-0.9,-0.5,-0.03,-0.02,1.7,0.9,-0.01
36,portlandtrailblazers,phoenixsuns,108,86,22,Portland,-13.0,211,1,0,1206,2.2,-0.49,13.04,8.8,-4.6,13.4,-1.4,-0.0,0.0,0.02,0.01,-1.7,6.1,0.01,-0.03,-2.5,5.4,-0.04
37,utahjazz,houstonrockets,118,91,27,Utah,-1.5,216,1,0,1206,-1.9,-0.16,0.32,-4.6,-5.0,0.4,2.4,0.02,-0.12,-0.01,-0.0,1.4,0.1,-0.0,-0.02,-1.0,5.9,-0.02
38,charlottehornets,denvernuggets,113,107,6,Charlotte,-1.0,218.5,1,1,1207,1.7,-0.46,-5.51,-1.6,3.6,-5.2,1.0,0.03,0.03,-0.0,-0.01,-1.0,-4.9,0.03,0.02,-0.2,-0.9,-0.01
39,detroitpistons,philadelphia76ers,111,117,-6,Detroit,-2.0,221,0,1,1207,0.5,0.13,-2.81,-3.6,-0.8,-2.8,-4.2,-0.05,0.05,-0.03,-0.02,-0.6,0.3,-0.05,0.01,1.7,0.1,0.01
40,orlandomagic,indianapacers,90,112,-22,Orlando,-3.5,206.5,0,0,1207,-1.3,0.14,-2.48,-1.0,1.6,-2.6,0.0,-0.03,0.07,-0.01,-0.01,-0.5,0.1,-0.01,-0.0,-2.3,3.5,0.0
41,brooklynnets,torontoraptors,106,105,1,Toronto,8.5,221.5,1,0,1207,-1.9,0.27,-5.89,-3.5,2.6,-6.1,0.6,0.04,0.02,-0.02,-0.02,0.6,1.9,0.01,0.0,-1.5,-0.7,0.0
42,clevelandcavaliers,sacramentokings,110,129,-19,Sacramento,3,222.5,0,1,1207,0.4,-0.09,-8.58,-2.7,6.1,-8.8,-6.5,-0.01,0.01,-0.01,-0.02,0.7,0.6,0.01,0.03,-2.1,1.5,-0.03
43,chicagobulls,oklahomacitythunder,114,112,2,OklahomaCity,8.5,218.5,1,1,1207,-1.7,-0.05,-11.88,-5.5,6.2,-11.7,-3.8,-0.03,-0.05,-0.0,-0.01,1.0,-6.6,-0.01,0.02,-2.5,-0.9,-0.02
44,neworleanspelicans,memphisgrizzlies,103,107,-4,NewOrleans,-5.0,214,0,0,1207,-2.0,-0.28,0.98,5.3,3.8,1.5,6.7,-0.02,-0.02,0.01,0.02,-0.3,4.1,-0.02,0.01,-2.3,-0.8,-0.04
45,sanantoniospurs,lalakers,133,120,13,LALakers,1,223.5,1,1,1207,2.6,-0.27,3.13,5.1,1.7,3.4,-4.9,-0.02,-0.06,0.02,0.01,-2.4,-1.2,0.01,0.01,-1.2,3.0,-0.02
46,phoenixsuns,miamiheat,98,115,-17,Miami,8.5,210.5,0,1,1207,-3.0,0.95,-8.16,-1.4,7.5,-8.9,2.3,0.01,-0.03,0.01,-0.0,0.7,-4.3,0.03,0.04,0.8,-5.1,0.04
47,milwaukeebucks,goldenstatewarriors,95,105,-10,Milwaukee,-2.0,241.5,0,0,1207,-1.5,-0.78,1.62,-2.1,-4.3,2.2,2.4,0.03,0.04,-0.01,-0.01,-0.6,-1.7,0.01,-0.01,-0.2,3.2,-0.04
48,dallasmavericks,houstonrockets,107,104,3,Houston,3.5,219,1,0,1208,-2.3,0.23,-5.83,-6.1,0.0,-6.1,1.1,0.01,-0.1,-0.03,-0.02,0.7,-0.1,-0.01,-0.0,-1.8,3.1,-0.02
49,indianapacers,sacramentokings,107,97,10,Indiana,-5.0,222.5,1,0,1208,2.2,-0.88,3.57,-0.5,-5.0,4.5,-5.0,-0.0,-0.03,0.01,0.01,0.9,-1.2,0.01,-0.02,0.5,0.7,-0.02
50,atlantahawks,denvernuggets,106,98,8,Denver,5.5,225,1,0,1208,0.2,-0.28,-10.25,-4.9,5.0,-9.9,6.2,0.02,0.06,-0.0,-0.01,2.4,-1.9,0.02,0.02,0.5,-1.6,0.04
51,clevelandcavaliers,washingtonwizards,116,101,15,Washington,7.5,216.5,1,1,1208,-1.3,0.62,-6.09,-3.4,3.7,-7.1,-4.8,-0.03,-0.04,-0.03,-0.03,-0.1,2.4,-0.02,0.02,-2.0,2.9,-0.02
52,newyorkknicks,brooklynnets,104,112,-8,NewYork,-2.0,219.5,0,0,1208,-2.0,0.61,-8.53,-5.1,4.0,-9.1,-1.2,-0.01,-0.07,-0.03,-0.03,-0.6,-1.7,-0.01,0.02,0.1,-0.3,0.01
53,chicagobulls,bostonceltics,77,133,-56,Boston,7.5,214,0,0,1208,-1.7,0.64,-12.22,-7.4,5.4,-12.8,-0.6,0.02,-0.09,-0.03,-0.03,1.2,-2.2,0.01,0.03,-1.5,0.3,-0.01
54,memphisgrizzlies,lalakers,88,111,-23,Memphis,-2.5,208.5,0,0,1208,1.5,0.12,-0.75,-1.7,-0.7,-1.0,-6.6,0.01,0.0,-0.01,-0.02,-0.5,-2.2,0.03,0.01,1.7,1.2,0.04
55,portlandtrailblazers,minnesotatimberwolves,113,105,8,Portland,-3.5,220.5,1,0,1208,0.0,-0.24,5.45,3.3,-2.4,5.7,-1.1,-0.01,0.02,0.02,0.02,0.7,2.0,0.0,-0.02,-1.9,3.0,0.01
56,laclippers,miamiheat,98,121,-23,LAClippers,-9.5,219,0,1,1208,0.2,0.45,1.54,5.1,3.9,1.2,3.5,0.08,-0.07,0.03,0.01,-0.4,-2.8,0.09,0.0,-1.3,-1.6,0.02
57,detroitpistons,neworleanspelicans,108,116,-8,NewOrleans,2.5,224.5,0,0,1209,1.2,-0.54,0.54,-2.4,-3.4,1.0,-5.9,0.01,0.07,-0.02,-0.02,-0.3,0.7,0.0,-0.01,1.2,1.9,0.02
58,torontoraptors,milwaukeebucks,99,104,-5,Toronto,-5.0,229.5,0,0,1209,0.4,0.22,-2.55,-0.7,1.9,-2.6,-3.1,-0.01,-0.04,-0.0,-0.01,0.4,1.1,0.0,0.01,1.6,-3.2,0.03
59,sanantoniospurs,utahjazz,110,97,13,Utah,4,218,1,0,1209,1.5,0.09,-3.48,2.0,5.5,-3.5,-2.0,-0.06,-0.11,0.0,-0.0,-2.4,-1.9,-0.02,0.02,-1.4,-0.9,-0.02
60,newyorkknicks,charlottehornets,107,119,-12,Charlotte,6,225.5,0,1,1209,-3.2,0.5,-7.61,-6.9,1.2,-8.1,0.9,0.01,-0.04,-0.03,-0.02,1.5,0.4,0.0,-0.01,-0.4,-1.0,0.02
61,indianapacers,washingtonwizards,109,101,8,Indiana,-6.0,216.5,1,0,1210,0.5,-0.17,6.06,-1.2,-7.4,6.2,-3.3,-0.02,-0.08,-0.01,-0.0,0.1,0.6,-0.02,-0.03,0.6,2.1,-0.01
62,philadelphia76ers,detroitpistons,116,102,14,Philadelphia,-11.5,218,1,1,1210,-0.5,-0.13,2.81,3.6,0.8,2.8,4.2,0.05,-0.05,0.03,0.02,0.6,-0.3,0.05,-0.01,-1.7,-0.1,-0.01
63,bostonceltics,neworleanspelicans,113,100,13,Boston,-2.5,222.5,1,0,1210,0.0,-0.77,5.0,0.8,-4.8,5.6,-3.7,-0.04,0.06,0.0,0.01,-1.1,-2.5,-0.02,-0.02,1.8,0.2,0.01
64,chicagobulls,sacramentokings,89,108,-19,Sacramento,2,226.5,0,0,1210,-0.8,-0.21,-7.51,-5.6,1.7,-7.3,-4.1,-0.01,-0.03,-0.01,-0.02,1.2,-3.7,0.01,0.01,-1.7,1.8,-0.02
65,milwaukeebucks,clevelandcavaliers,108,92,16,Milwaukee,-10.0,217,1,0,1210,1.7,-1.04,17.43,6.1,-12.4,18.5,6.7,0.02,0.09,0.04,0.05,-0.2,-2.9,0.01,-0.06,0.0,3.3,-0.02
66,oklahomacitythunder,utahjazz,122,113,9,OklahomaCity,-5.0,217.5,1,1,1210,-1.6,0.12,-1.72,-0.6,1.3,-1.9,2.5,-0.03,-0.05,-0.03,-0.02,-1.7,3.1,-0.03,0.02,2.0,-2.1,0.02
67,dallasmavericks,orlandomagic,101,76,25,Dallas,-4.5,210.5,1,0,1210,1.2,0.85,-1.15,0.5,2.6,-2.1,0.9,0.07,0.06,0.01,0.0,0.8,0.7,0.05,0.01,-0.2,-2.2,0.01
68,denvernuggets,memphisgrizzlies,105,99,6,Denver,-3.0,197.5,1,1,1210,-2.8,-0.27,6.27,6.9,0.1,6.8,1.1,-0.04,0.01,0.01,0.02,-1.0,6.6,-0.04,0.0,-1.6,0.4,-0.04
69,phoenixsuns,laclippers,119,123,-4,LAClippers,9.5,222.5,1,1,1210,-3.2,0.5,-9.7,-6.5,3.6,-10.1,-1.2,-0.07,0.04,-0.02,-0.01,1.1,-1.5,-0.06,0.03,2.1,-3.5,0.01
70,goldenstatewarriors,minnesotatimberwolves,116,108,8,GoldenState,-10.0,228.5,0,0,1210,2.2,-0.52,7.44,4.5,-3.4,7.9,0.7,-0.04,0.07,0.04,0.05,1.2,-2.1,-0.03,-0.03,-1.2,2.2,0.01
71,lalakers,miamiheat,108,105,3,LALakers,-5.0,222,0,0,1210,-0.8,0.61,-0.88,0.5,1.9,-1.4,5.0,0.01,-0.03,0.01,0.01,0.3,-2.6,0.01,0.01,-0.5,-1.2,-0.01
72,houstonrockets,portlandtrailblazers,111,104,7,Houston,-6.5,220.5,1,0,1211,3.0,-0.05,0.53,0.8,0.2,0.6,-1.2,0.02,0.18,0.01,0.01,-0.1,-3.8,0.01,0.01,2.4,-3.5,0.01
73,sanantoniospurs,phoenixsuns,111,86,25,SanAntonio,-12.5,217.5,1,0,1211,4.8,-0.61,10.41,7.0,-3.9,10.9,-2.2,-0.02,-0.05,0.02,0.02,-2.8,0.5,-0.01,-0.02,-2.5,6.9,-0.07
74,laclippers,torontoraptors,99,123,-24,Toronto,3,219,0,1,1211,-0.1,0.83,-4.4,-0.7,4.4,-5.1,1.5,0.08,-0.08,-0.0,-0.01,0.3,0.1,0.06,0.01,-1.7,-1.1,0.03
75,charlottehornets,detroitpistons,108,107,1,Charlotte,-5.5,216.5,0,0,1212,-0.3,0.09,-0.76,2.4,3.3,-0.9,1.3,-0.01,-0.02,0.01,0.01,-1.4,-3.1,0.01,0.01,-0.7,-1.6,-0.03
76,clevelandcavaliers,newyorkknicks,113,106,7,NewYork,1,215,1,1,1212,1.8,-0.06,-0.46,3.2,3.9,-0.7,-3.0,-0.03,-0.0,0.01,0.01,-0.2,1.6,-0.02,0.03,-0.2,0.9,-0.02
77,indianapacers,milwaukeebucks,113,97,16,Milwaukee,2,218.5,1,0,1212,0.1,0.25,-5.28,-3.9,1.3,-5.2,-5.2,-0.01,-0.13,-0.02,-0.02,0.4,1.1,-0.01,0.01,2.6,-4.1,0.02
78,philadelphia76ers,brooklynnets,124,127,-3,Philadelphia,-6.0,224.5,0,1,1212,1.0,-0.11,2.65,3.0,0.3,2.7,0.8,0.03,-0.06,0.02,0.01,-0.1,0.7,0.03,0.0,-0.5,2.2,0.02
79,washingtonwizards,bostonceltics,125,130,-5,Boston,3.5,220,0,1,1212,0.8,0.14,-7.2,-1.1,6.1,-7.2,1.8,0.05,-0.01,0.0,-0.0,0.8,-0.3,0.03,0.03,0.1,-2.9,0.0
80,memphisgrizzlies,portlandtrailblazers,92,83,9,Memphis,-3.5,201.5,1,0,1212,1.5,0.27,-6.51,-8.6,-1.7,-6.9,-2.5,0.01,0.0,-0.02,-0.02,0.8,-6.6,0.0,0.01,2.9,-0.3,0.04
81,neworleanspelicans,oklahomacitythunder,118,114,4,OklahomaCity,2.5,234.5,1,0,1212,0.0,0.08,-4.66,1.1,5.6,-4.5,0.5,-0.01,-0.02,0.02,0.01,0.9,-1.9,0.0,0.01,-2.8,-1.4,-0.01
82,dallasmavericks,atlantahawks,114,107,7,Dallas,-9.5,226,0,0,1212,1.8,0.46,5.19,1.3,-3.2,4.5,-4.9,0.04,0.02,0.0,-0.0,-1.6,-2.0,0.02,-0.02,-1.2,1.1,-0.05
83,utahjazz,miamiheat,111,84,27,Utah,-8.5,211,1,0,1212,0.3,0.25,5.73,3.6,-1.9,5.5,2.1,0.05,0.03,0.03,0.02,0.3,-1.9,0.04,-0.0,-0.3,2.7,-0.01
84,sacramentokings,minnesotatimberwolves,141,130,11,Minnesota,3,227,1,1,1212,-1.4,-0.17,0.21,-1.0,-1.4,0.4,2.9,-0.02,0.01,0.0,0.01,0.1,-1.5,-0.03,-0.01,0.7,0.6,0.02
85,goldenstatewarriors,torontoraptors,93,113,-20,GoldenState,-8.0,226.5,0,0,1212,1.1,0.56,0.93,2.8,2.4,0.4,0.7,-0.02,0.01,0.02,0.02,0.2,0.6,-0.02,-0.0,-1.4,0.0,0.01
86,houstonrockets,lalakers,126,111,15,Houston,-6.0,226.5,1,1,1213,3.0,-0.2,6.29,7.7,1.2,6.5,-5.3,0.02,0.18,0.03,0.01,-1.4,0.6,0.04,0.01,1.2,-2.0,0.02
87,sanantoniospurs,laclippers,125,87,38,SanAntonio,-3.0,221.5,1,0,1213,1.6,-0.11,0.71,0.5,-0.3,0.8,-3.4,-0.09,-0.01,-0.0,0.01,-1.7,-1.0,-0.06,0.01,-0.4,3.4,-0.05
88,orlandomagic,chicagobulls,97,91,6,Orlando,-5.5,212.5,1,0,1213,1.7,-0.53,8.6,4.1,-5.1,9.2,-0.9,-0.02,0.07,0.01,0.01,-0.8,2.6,-0.02,-0.03,-0.1,2.4,-0.0
89,phoenixsuns,dallasmavericks,99,89,10,Dallas,6,210,1,0,1213,-2.9,0.31,-7.74,-3.5,4.4,-7.9,1.5,-0.03,-0.09,-0.0,-0.01,1.1,-2.2,-0.01,0.02,1.9,-5.0,0.04
90,bostonceltics,atlantahawks,129,108,21,Boston,-12.0,221.5,1,1,1214,0.6,-0.5,9.96,4.1,-6.1,10.2,-4.3,-0.04,-0.02,0.01,0.01,-2.8,-3.1,-0.02,-0.03,0.6,0.6,-0.04
91,charlottehornets,newyorkknicks,124,126,-2,Charlotte,-10.0,224,0,1,1214,3.2,-0.5,7.61,6.9,-1.2,8.1,-0.9,-0.01,0.04,0.03,0.02,-1.5,-0.4,0.0,0.01,0.4,1.0,-0.02
92,brooklynnets,washingtonwizards,125,118,7,Brooklyn,-3.0,224,1,1,1214,-1.1,0.07,2.9,-1.5,-4.2,2.7,-0.6,0.02,0.03,-0.01,-0.01,0.7,2.5,0.01,-0.03,-1.9,2.3,-0.01
93,clevelandcavaliers,milwaukeebucks,102,114,-12,Milwaukee,9.5,220.5,0,0,1214,-1.7,1.04,-17.43,-6.1,12.4,-18.5,-6.7,-0.02,-0.09,-0.04,-0.05,0.2,2.9,-0.01,0.06,0.0,-3.3,0.02
94,philadelphia76ers,indianapacers,101,113,-12,Philadelphia,-3.0,219.5,0,0,1214,-0.6,0.13,-0.51,2.7,3.5,-0.8,3.5,0.07,0.05,0.01,0.0,0.5,2.6,0.06,-0.0,-3.0,2.4,0.02
95,memphisgrizzlies,miamiheat,97,100,-3,Memphis,-4.0,195,0,1,1214,0.7,0.73,-1.63,-1.2,1.2,-2.4,-1.6,0.03,-0.03,0.01,-0.01,-0.2,-4.8,0.04,0.01,1.2,0.0,0.03
96,denvernuggets,oklahomacitythunder,109,98,11,OklahomaCity,2,217.5,1,0,1214,-0.8,0.09,0.63,2.7,1.9,0.8,-5.1,-0.03,0.0,0.01,0.01,0.2,0.6,-0.01,-0.0,-2.1,-0.2,-0.01
97,portlandtrailblazers,torontoraptors,128,122,6,Toronto,1.5,216,1,1,1214,-1.1,0.84,-1.06,1.6,3.4,-1.8,-1.1,0.01,-0.04,-0.01,-0.01,-0.3,4.7,0.01,0.01,-2.1,0.8,0.01
98,sacramentokings,goldenstatewarriors,125,130,-5,GoldenState,7,236.5,1,1,1214,-3.6,0.35,-7.23,-5.5,2.0,-7.5,2.2,0.02,-0.06,-0.04,-0.04,-1.1,0.6,-0.01,0.03,1.9,-1.6,0.0
99,orlandomagic,utahjazz,96,89,7,Utah,6,207,1,0,1215,-1.6,-0.46,-5.0,-2.0,2.4,-4.4,-2.2,-0.08,-0.03,-0.02,-0.02,-1.5,-0.9,-0.05,0.01,-0.6,-0.6,-0.0
100,charlottehornets,lalakers,100,128,-28,LALakers,1,226.5,0,1,1215,0.4,-0.61,0.01,3.6,3.0,0.6,-4.5,0.0,0.04,0.0,-0.01,-2.5,-0.5,0.03,0.02,-0.1,0.7,-0.01
101,detroitpistons,bostonceltics,113,104,9,Boston,2,215.5,1,1,1215,1.2,0.23,-4.46,-3.2,1.4,-4.6,-2.2,0.05,0.01,-0.02,-0.03,0.8,3.2,0.02,0.01,-0.6,1.7,0.01
102,memphisgrizzlies,houstonrockets,97,105,-8,Houston,5,201.5,0,1,1215,-1.5,0.32,-7.04,-9.4,-1.9,-7.5,-1.3,-0.01,-0.18,-0.03,-0.03,0.9,-2.8,-0.01,-0.0,0.5,3.2,0.02
103,sanantoniospurs,chicagobulls,93,98,-5,SanAntonio,-9.5,213.5,0,0,1215,4.8,0.02,10.12,8.1,-2.0,10.1,-0.7,0.0,-0.01,0.03,0.03,-1.7,1.6,0.01,-0.01,-0.9,2.1,-0.02
104,oklahomacitythunder,laclippers,110,104,6,OklahomaCity,-6.5,222.5,0,0,1215,-1.5,-0.08,2.47,-2.1,-4.5,2.4,1.1,-0.06,0.05,-0.03,-0.01,-1.0,4.0,-0.07,0.01,3.0,2.2,-0.02
105,phoenixsuns,minnesotatimberwolves,107,99,8,Minnesota,7.5,219.5,1,0,1215,-2.2,0.25,-7.59,-5.5,2.2,-7.7,0.3,-0.01,0.02,0.0,0.0,2.4,-4.1,-0.01,0.01,0.6,-2.4,0.05
106,brooklynnets,atlantahawks,144,127,17,Brooklyn,-7.0,225.5,1,1,1216,0.3,-0.29,5.66,1.5,-4.2,5.7,-3.1,0.03,0.0,0.0,-0.0,-1.3,-0.9,0.02,-0.03,-1.2,0.0,-0.05
107,clevelandcavaliers,philadelphia76ers,105,128,-23,Philadelphia,9,218,0,1,1216,-1.2,0.66,-11.64,-4.9,7.6,-12.5,-5.0,-0.08,-0.01,-0.03,-0.03,-0.7,-0.8,-0.05,0.05,0.4,-1.6,-0.03
