,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
12,utahjazz,denvernuggets,98,94,4,Utah,-8.0,206.5,0,0,1029,-2.2,-0.05,-0.82,-0.3,0.5,-0.8,-1.2,-0.03,-0.06,-0.01,-0.01,-0.6,0.7,-0.02,0.02,0.9,1.0,0.0
13,laclippers,lalakers,79,117,-38,LALakers,10,197.5,0,0,1029,-0.8,0.85,-15.58,-10.5,7.0,-17.5,-2.2,-0.02,0.01,-0.04,-0.03,1.7,-4.3,-0.03,0.02,-1.8,-1.8,0.01
14,goldenstatewarriors,neworleanshornets,103,108,-5,NewOrleans,7.5,206.5,1,1,1029,-3.2,0.08,-5.21,0.8,6.3,-5.5,10.4,0.05,-0.03,0.0,-0.0,0.4,1.5,0.04,0.01,-0.3,-6.8,0.02
15,clevelandcavaliers,charlottebobcats,96,79,17,Cleveland,-9.0,183,1,0,1030,0.8,-0.32,9.88,7.7,-3.7,11.4,0.4,0.0,0.05,0.02,0.03,-2.6,0.0,0.01,-0.03,-0.9,1.6,-0.0
16,dallasmavericks,houstonrockets,102,112,-10,Dallas,-3.5,190,0,1,1030,1.1,-0.03,-2.05,2.1,4.4,-2.3,1.3,-0.02,-0.01,0.0,0.0,-1.5,0.2,-0.01,0.01,0.4,-0.7,0.03
17,phoenixsuns,neworleanshornets,95,108,-13,Phoenix,-3.0,199,0,1,1030,1.3,-0.17,0.21,4.9,4.6,0.3,8.2,0.05,-0.02,0.04,0.04,1.9,3.1,0.02,0.01,-0.4,-3.2,0.0
18,philadelphia76ers,newyorkknicks,116,87,29,Philadelphia,-8.0,214.5,1,0,1031,0.4,-0.19,2.49,-0.2,-3.0,2.8,-6.7,0.07,-0.16,-0.01,-0.02,0.5,6.9,0.04,-0.01,1.9,-1.3,0.0
19,torontoraptors,goldenstatewarriors,112,108,4,Toronto,-6.5,207,0,1,1031,2.0,0.34,1.26,-2.5,-3.3,0.8,-6.2,-0.06,-0.02,-0.01,-0.0,-0.1,-2.1,-0.04,0.0,-0.3,5.6,-0.05
20,miamiheat,sacramentokings,103,77,26,Miami,-6.5,204,1,0,1031,-0.7,0.07,9.09,2.3,-7.1,9.4,-4.3,-0.03,0.01,-0.0,0.01,-2.2,0.1,-0.04,-0.03,1.5,3.0,-0.02
21,bostonceltics,chicagobulls,96,80,16,Boston,-10.0,189,1,0,1031,2.9,-0.19,7.6,2.1,-6.4,8.5,-2.7,0.03,0.03,0.03,0.04,1.7,-0.1,0.01,-0.02,0.9,4.7,0.01
22,memphisgrizzlies,orlandomagic,86,84,2,Orlando,7.5,193.5,1,0,1031,-4.0,0.45,-11.71,-5.7,7.6,-13.3,-2.2,-0.02,-0.16,-0.03,-0.03,1.4,1.8,-0.0,0.05,1.8,-2.4,0.04
23,laclippers,denvernuggets,103,113,-10,Denver,1.5,196.5,0,1,1031,-1.1,0.59,-11.6,-8.1,4.9,-13.0,-2.2,-0.11,-0.0,-0.04,-0.03,-0.2,-2.4,-0.09,0.03,-1.7,-0.5,-0.03
24,portlandtrailblazers,sanantoniospurs,100,99,1,SanAntonio,2,175,1,1,1031,-6.4,0.05,1.64,5.4,3.5,1.9,-1.8,0.06,-0.01,0.01,-0.0,0.8,10.5,0.04,0.01,1.5,-3.0,0.04
25,atlantahawks,philadelphia76ers,95,88,7,Atlanta,-2.0,190.5,1,0,1101,-0.3,0.04,1.54,1.4,-0.2,1.6,-0.4,-0.02,0.09,0.01,0.02,-0.9,-5.3,-0.01,-0.01,-1.7,0.2,-0.01
26,charlottebobcats,miamiheat,100,87,13,Charlotte,-2.5,188,1,0,1101,0.2,-0.16,-1.69,-3.1,-1.5,-1.6,-1.6,0.03,-0.03,-0.0,-0.01,3.0,3.1,0.02,-0.0,-0.1,0.1,-0.02
27,indianapacers,bostonceltics,95,79,16,Boston,6,193.5,1,0,1101,-1.3,0.42,-8.2,-2.4,6.9,-9.3,6.1,-0.06,0.03,-0.03,-0.03,-1.9,-2.5,-0.04,0.03,-1.3,-1.1,0.02
28,orlandomagic,sacramentokings,121,103,18,Orlando,-11.0,199,1,1,1101,1.0,-0.37,15.08,3.7,-12.8,16.5,-1.9,0.04,0.1,0.02,0.03,-0.9,-0.5,-0.0,-0.06,-0.7,6.0,-0.06
29,detroitpistons,washingtonwizards,117,109,8,Detroit,-9.0,179,0,1,1101,1.3,-0.35,6.62,2.0,-5.6,7.6,-4.3,-0.01,-0.01,0.0,0.0,-1.5,0.2,-0.01,-0.05,-1.6,2.6,0.02
30,newjerseynets,goldenstatewarriors,97,105,-8,NewJersey,-4.0,206,0,0,1101,0.7,0.19,1.49,-1.2,-2.3,1.1,-8.3,-0.04,0.06,-0.01,0.0,-0.2,-0.9,-0.03,0.0,0.1,5.4,0.02
31,minnesotatimberwolves,dallasmavericks,85,95,-10,Dallas,6,199.5,0,0,1101,-3.6,0.48,-6.42,-4.4,3.0,-7.4,0.1,0.01,-0.01,-0.02,-0.02,1.2,1.1,-0.0,0.02,-0.3,0.4,0.03
32,neworleanshornets,clevelandcavaliers,104,92,12,NewOrleans,-3.5,185,1,1,1101,1.6,0.11,-7.27,-3.7,4.6,-8.3,-0.9,-0.02,-0.02,-0.01,-0.02,0.0,-3.1,-0.0,0.03,-0.3,0.3,0.0
33,chicagobulls,memphisgrizzlies,96,86,10,Chicago,-8.0,190.5,1,0,1101,1.6,-0.12,5.07,4.9,-0.8,5.7,3.0,-0.03,0.01,0.01,0.01,-1.5,2.2,-0.01,-0.02,-1.0,-2.6,-0.01
34,houstonrockets,oklahomacitythunder,89,77,12,Houston,-14.5,192.5,0,0,1101,3.4,-0.33,9.77,5.5,-5.4,10.9,-3.4,-0.02,0.11,0.03,0.03,-1.2,-2.2,-0.01,-0.04,-1.1,1.4,-0.02
35,milwaukeebucks,torontoraptors,87,91,-4,Toronto,0,189.5,0,0,1101,-0.7,-0.07,1.66,-0.3,-2.1,1.8,0.6,0.03,0.01,-0.01,-0.01,0.3,3.8,0.01,-0.01,3.0,0.3,0.11
36,denvernuggets,lalakers,97,104,-7,LALakers,8,210,1,0,1101,0.3,0.26,-3.98,-2.4,2.1,-4.5,0.0,0.08,0.01,0.01,-0.0,1.9,-1.9,0.06,-0.01,-0.1,-1.3,0.05
37,utahjazz,laclippers,101,79,22,Utah,-13.5,189.5,1,0,1101,-1.1,-0.64,10.78,7.8,-4.4,12.2,1.0,0.08,-0.06,0.03,0.02,-0.4,3.1,0.07,-0.01,2.6,1.5,0.04
38,phoenixsuns,portlandtrailblazers,107,96,11,Phoenix,-9.0,195,1,1,1101,5.5,0.04,-3.38,-0.3,3.8,-4.1,9.4,0.03,-0.02,0.03,0.03,1.9,-4.9,0.02,0.01,-0.4,-3.3,0.01
39,newyorkknicks,milwaukeebucks,86,94,-8,NewYork,-5.5,215.5,0,0,1102,-0.6,0.07,-1.45,1.4,2.9,-1.5,4.1,-0.04,0.11,0.01,0.02,-0.2,-3.4,-0.03,0.02,-2.6,-1.3,-0.1
40,oklahomacitythunder,minnesotatimberwolves,88,85,3,Minnesota,1,189,1,0,1102,-0.9,-0.12,-1.3,-3.2,-2.0,-1.2,2.0,0.02,-0.09,-0.01,-0.01,1.5,0.9,0.02,-0.0,1.0,-1.1,-0.04
41,charlottebobcats,detroitpistons,83,101,-18,Detroit,3,180,0,1,1103,-2.4,-0.06,-0.84,-2.7,-1.9,-0.8,1.6,0.03,0.05,0.01,0.01,3.4,-0.2,0.02,0.01,2.7,-1.0,-0.02
42,orlandomagic,chicagobulls,96,93,3,Orlando,-8.0,196,0,0,1103,2.4,-0.33,6.64,0.8,-6.8,7.6,-0.8,0.05,0.15,0.02,0.03,0.1,-4.0,0.01,-0.03,-0.8,5.0,-0.03
43,philadelphia76ers,sacramentokings,125,91,34,Philadelphia,-11.5,199,1,1,1103,-0.2,-0.07,8.76,2.4,-6.9,9.3,-4.2,0.02,-0.07,-0.01,-0.01,-0.9,6.8,0.0,-0.02,1.9,1.5,-0.05
44,memphisgrizzlies,goldenstatewarriors,90,79,11,GoldenState,2,201,1,0,1103,-1.7,0.3,-1.43,-6.0,-3.8,-2.2,-8.1,-0.01,-0.03,-0.02,-0.01,1.9,-0.3,-0.02,0.01,1.2,5.4,-0.0
45,dallasmavericks,clevelandcavaliers,81,100,-19,Dallas,-4.0,194.5,0,0,1103,2.4,-0.05,-7.0,-1.9,6.0,-7.9,2.8,-0.04,-0.02,-0.01,-0.01,-0.4,-1.1,-0.01,0.03,-1.2,0.0,-0.0
46,laclippers,utahjazz,73,89,-16,Utah,5,183.5,0,0,1103,1.1,0.64,-10.78,-7.8,4.4,-12.2,-1.0,-0.08,0.06,-0.03,-0.02,0.4,-3.1,-0.07,0.01,-2.6,-1.5,-0.04
47,newjerseynets,phoenixsuns,86,114,-28,Phoenix,6.5,202,0,0,1104,-3.8,0.44,-3.93,-5.3,-0.6,-4.7,-6.1,-0.03,0.05,-0.04,-0.05,-1.7,-2.5,-0.01,-0.0,0.2,1.8,0.04
48,houstonrockets,bostonceltics,99,103,-4,Houston,-3.5,177.5,0,1,1104,0.1,-0.2,-3.71,-2.1,1.7,-3.8,-0.2,-0.04,0.04,-0.02,-0.03,-1.4,-1.5,-0.02,0.01,-2.1,-0.3,-0.06
49,sanantoniospurs,dallasmavericks,81,98,-17,SanAntonio,-4.5,188,0,0,1104,1.4,-0.1,1.68,-2.0,-4.1,2.1,-3.1,-0.02,0.01,-0.0,0.01,-0.4,-4.5,-0.03,-0.01,-0.6,3.4,-0.03
50,indianapacers,phoenixsuns,103,113,-10,Phoenix,3,208,0,1,1105,-3.0,0.66,-2.38,-5.5,-2.4,-3.1,0.5,-0.07,0.03,-0.04,-0.04,-1.3,-2.3,-0.04,-0.01,-0.1,2.8,0.04
51,torontoraptors,detroitpistons,93,100,-7,Toronto,-3.5,181,0,1,1105,-1.2,0.15,-2.18,-0.4,2.0,-2.4,5.3,-0.0,0.03,0.02,0.01,1.1,-3.9,0.02,0.03,0.9,-0.3,-0.05
52,miamiheat,philadelphia76ers,106,83,23,Philadelphia,3.5,190.5,1,0,1105,-0.5,0.14,0.33,-0.1,-0.2,0.1,-0.1,-0.06,0.08,0.01,0.01,-1.3,-6.7,-0.04,-0.01,-0.4,1.5,0.04
53,newyorkknicks,charlottebobcats,101,98,3,NewYork,-4.0,204,0,0,1105,-0.1,0.21,-1.13,3.4,4.7,-1.3,8.4,-0.04,0.11,0.01,0.01,-2.2,-3.3,-0.02,0.02,-1.4,-0.3,-0.01
54,clevelandcavaliers,chicagobulls,107,93,14,Cleveland,-9.0,186.5,1,1,1105,1.7,-0.37,8.84,4.0,-6.3,10.3,-4.4,0.01,0.07,0.02,0.03,-0.8,-0.3,-0.0,-0.03,0.4,3.7,-0.01
55,milwaukeebucks,washingtonwizards,112,104,8,Washington,1.5,188,1,1,1105,-0.6,-0.27,6.1,1.3,-5.7,7.0,1.6,0.01,0.03,0.01,0.0,-0.1,0.1,0.01,-0.03,2.3,2.6,0.09
56,minnesotatimberwolves,sanantoniospurs,125,129,-4,SanAntonio,5,181,1,1,1105,-5.0,0.58,-8.1,-2.4,7.1,-9.5,3.2,0.04,-0.02,-0.02,-0.03,1.6,5.6,0.03,0.03,0.3,-3.0,0.06
57,neworleanshornets,atlantahawks,79,87,-8,NewOrleans,-8.5,192.5,0,0,1105,2.4,-0.27,-0.29,-0.6,-0.6,0.0,-1.8,-0.04,-0.01,0.0,-0.0,0.0,-1.4,-0.01,0.0,0.0,3.3,0.02
58,oklahomacitythunder,bostonceltics,83,96,-13,Boston,10,182,0,0,1105,-3.3,0.13,-13.48,-7.6,7.1,-14.7,3.2,-0.02,-0.07,-0.05,-0.06,-0.2,0.7,-0.01,0.04,-1.0,-1.7,-0.04
59,utahjazz,portlandtrailblazers,103,96,7,Utah,-6.5,185,1,1,1105,1.5,0.01,-2.69,-3.8,-0.5,-3.3,6.5,0.05,-0.07,0.0,-0.01,1.1,-4.4,0.04,0.01,1.8,-2.3,0.04
60,sacramentokings,memphisgrizzlies,100,95,5,Sacramento,-2.0,192,1,1,1105,3.0,-0.08,-3.37,2.0,5.2,-3.2,4.1,-0.01,0.06,0.01,0.01,-0.5,-1.3,0.0,0.01,-1.1,-3.6,0.02
61,goldenstatewarriors,denvernuggets,111,101,10,GoldenState,-3.5,210.5,1,1,1105,-2.7,0.23,-6.93,-0.9,6.5,-7.4,3.9,-0.04,-0.02,-0.01,-0.01,-1.3,-1.4,-0.02,0.02,-1.2,-3.6,-0.01
62,lalakers,laclippers,106,88,18,LALakers,-13.5,191.5,1,1,1105,0.8,-0.85,15.58,10.5,-7.0,17.5,2.2,0.02,-0.01,0.04,0.03,-1.7,4.3,0.03,-0.02,1.8,1.8,-0.01
63,orlandomagic,philadelphia76ers,98,88,10,Orlando,-5.0,194,1,0,1106,1.2,-0.3,6.32,1.3,-5.9,7.2,2.3,0.01,0.17,0.03,0.04,0.0,-7.3,-0.0,-0.04,-2.6,4.5,-0.01
64,portlandtrailblazers,houstonrockets,101,99,2,Houston,5.5,184,1,1,1106,-3.9,-0.08,1.27,5.5,3.8,1.7,-3.6,0.01,-0.01,0.01,0.01,-1.1,6.2,-0.0,0.02,1.3,-0.3,0.04
65,charlottebobcats,neworleanshornets,92,89,3,NewOrleans,7.5,185.5,1,0,1107,-2.4,0.21,-2.61,-4.0,-0.9,-3.1,0.5,0.02,-0.03,-0.01,-0.01,2.6,3.1,-0.0,0.0,1.2,-1.9,-0.0
66,washingtonwizards,newyorkknicks,108,114,-6,Washington,-6.0,211.5,0,1,1107,1.2,0.2,-4.65,-2.7,2.8,-5.5,-5.7,0.03,-0.14,-0.02,-0.02,0.3,3.3,0.01,0.01,0.3,-1.3,0.01
67,atlantahawks,torontoraptors,110,92,18,Atlanta,-2.0,184,1,1,1107,-1.2,-0.15,4.24,2.3,-2.4,4.7,-2.4,0.04,0.06,0.0,0.01,-0.3,2.0,0.01,-0.02,0.6,-2.1,0.01
68,bostonceltics,milwaukeebucks,101,89,12,Boston,-14.5,183.5,0,1,1107,1.5,-0.28,8.32,3.8,-5.6,9.4,-2.2,0.02,0.01,0.04,0.04,1.9,0.1,0.01,-0.03,-1.6,1.6,-0.06
69,clevelandcavaliers,indianapacers,111,107,4,Cleveland,-8.5,193.5,0,1,1107,0.1,-0.6,9.44,4.3,-6.8,11.1,-7.8,0.04,0.01,0.01,0.02,-0.6,2.3,0.02,-0.03,0.8,0.1,-0.04
70,newjerseynets,detroitpistons,103,96,7,Detroit,7.5,191,1,1,1107,-2.5,0.0,-1.95,0.9,3.0,-2.1,3.2,0.02,0.1,0.02,0.01,1.0,-2.7,0.02,0.02,1.3,-0.5,0.02
71,sanantoniospurs,miamiheat,83,99,-16,SanAntonio,-7.0,192,0,0,1107,4.8,-0.63,2.87,0.7,-3.3,4.0,-1.5,-0.03,0.0,0.01,0.01,-0.4,-2.5,-0.02,-0.01,-2.8,5.1,-0.06
72,chicagobulls,phoenixsuns,100,83,17,Phoenix,4,204.5,1,0,1107,-4.6,0.43,-1.78,-5.2,-2.9,-2.3,-2.9,-0.04,-0.03,-0.04,-0.05,-1.1,0.3,-0.01,-0.02,0.3,-0.8,0.01
73,utahjazz,oklahomacitythunder,104,97,7,Utah,-12.5,186.5,0,1,1107,1.0,-0.4,8.35,7.2,-2.1,9.3,-0.5,0.05,0.03,0.03,0.03,-1.2,-0.4,0.03,-0.01,2.0,-1.2,0.05
74,sacramentokings,minnesotatimberwolves,121,109,12,Sacramento,-2.5,197,1,1,1107,0.9,-0.02,-3.86,-0.6,3.3,-3.9,2.6,0.03,0.01,0.02,0.01,1.0,-3.2,0.03,0.01,1.0,-5.1,0.01
75,denvernuggets,dallasmavericks,108,105,3,Dallas,1,206.5,1,1,1107,-1.3,0.01,1.45,-0.1,-1.6,1.5,2.8,0.11,-0.01,0.01,0.01,2.1,0.9,0.07,-0.01,1.8,-2.9,0.03
76,goldenstatewarriors,memphisgrizzlies,104,109,-5,GoldenState,-7.5,192.5,0,1,1107,1.7,-0.3,1.43,6.0,3.8,2.2,8.1,0.01,0.03,0.02,0.01,-1.9,0.3,0.02,-0.01,-1.2,-5.4,0.0
77,laclippers,houstonrockets,83,92,-9,Houston,6,181.5,0,0,1107,-1.3,0.57,-12.2,-6.1,7.7,-13.8,1.9,-0.02,-0.03,-0.03,-0.02,0.4,-1.3,-0.03,0.03,0.5,-4.1,0.04
78,indianapacers,newjerseynets,98,80,18,Indiana,-9.0,201,1,0,1108,0.8,0.22,1.55,-0.2,-1.8,1.6,6.6,-0.04,-0.02,0.0,0.0,0.4,0.2,-0.02,-0.01,-0.3,1.0,-0.0
79,orlandomagic,washingtonwizards,106,81,25,Orlando,-10.0,199,1,0,1108,0.4,-0.69,13.46,3.8,-11.7,15.5,1.3,0.06,0.15,0.04,0.04,0.2,-3.7,0.03,-0.07,-1.0,4.5,-0.02
80,neworleanshornets,miamiheat,100,89,11,NewOrleans,-10.5,193,1,0,1108,2.6,-0.37,0.92,0.9,-0.6,1.5,-2.1,0.01,-0.01,0.01,0.0,0.4,0.0,0.02,-0.01,-1.3,2.0,-0.02
81,chicagobulls,clevelandcavaliers,97,106,-9,Cleveland,2,189,0,1,1108,-1.7,0.37,-8.84,-4.0,6.3,-10.3,4.4,-0.01,-0.07,-0.02,-0.03,0.8,0.3,0.0,0.03,-0.4,-3.7,0.01
82,milwaukeebucks,phoenixsuns,96,104,-8,Phoenix,6,196.5,0,1,1108,-3.2,0.52,-2.5,-6.9,-3.7,-3.2,-3.4,-0.03,-0.01,-0.05,-0.06,-1.3,0.1,-0.01,-0.01,2.8,2.3,0.08
83,portlandtrailblazers,minnesotatimberwolves,97,93,4,Portland,-8.0,192,0,0,1108,-1.4,-0.53,9.74,7.8,-3.6,11.4,-5.0,0.02,0.01,0.03,0.03,-0.8,4.9,0.01,-0.02,1.2,0.0,-0.03
84,charlottebobcats,torontoraptors,79,89,-10,Toronto,4,183,0,0,1109,-1.2,-0.21,1.34,-2.3,-3.9,1.6,-3.7,0.03,0.02,-0.01,0.0,2.3,3.7,0.0,-0.01,1.8,-0.7,0.03
85,newyorkknicks,utahjazz,107,99,8,Utah,4,207.5,1,0,1109,0.2,0.62,-4.64,-2.0,3.5,-5.5,3.6,-0.09,0.15,-0.01,-0.0,-0.7,-3.8,-0.06,0.01,-2.0,0.0,-0.05
86,laclippers,dallasmavericks,103,92,11,Dallas,4.5,183.5,1,1,1109,-2.4,0.6,-10.15,-8.2,3.3,-11.5,0.6,0.0,-0.01,-0.03,-0.02,1.9,-1.5,-0.02,0.02,0.1,-3.4,0.0
87,detroitpistons,bostonceltics,76,88,-12,Boston,0,185,0,0,1109,0.4,0.2,-7.8,-3.1,5.7,-8.8,-3.7,-0.05,-0.05,-0.05,-0.04,-3.3,0.0,-0.04,0.01,-2.3,-1.6,-0.01
88,oklahomacitythunder,atlantahawks,85,89,-4,Atlanta,4,186,1,0,1109,-1.3,-0.07,-7.74,-6.4,1.8,-8.2,4.0,-0.01,-0.11,-0.03,-0.03,2.3,2.6,0.0,0.02,-0.2,2.3,0.01
89,denvernuggets,memphisgrizzlies,100,90,10,Denver,-8.5,198,1,0,1109,4.4,-0.53,8.36,6.9,-2.7,9.6,4.2,0.05,0.05,0.03,0.03,-0.6,1.7,0.04,-0.03,0.0,-1.8,0.01
90,sacramentokings,goldenstatewarriors,115,98,17,Sacramento,-3.0,214,1,0,1109,1.3,0.22,-4.8,-4.0,1.4,-5.4,-4.0,-0.02,0.03,-0.01,-0.01,1.4,-1.6,-0.02,0.02,0.1,1.8,0.02
91,lalakers,houstonrockets,111,82,29,LALakers,-7.0,193,1,1,1109,-0.5,-0.28,3.38,4.4,0.7,3.7,4.1,0.01,-0.04,0.01,0.01,-1.3,3.0,-0.01,0.01,2.3,-2.3,0.02
92,indianapacers,oklahomacitythunder,107,99,8,Indiana,-11.5,197.5,0,1,1110,2.0,0.29,5.28,5.2,-0.2,5.4,2.9,-0.04,0.1,0.02,0.03,-1.7,-3.2,-0.03,-0.01,-0.3,0.6,0.06
93,orlandomagic,portlandtrailblazers,99,106,-7,Orlando,-6.5,191,0,1,1110,3.3,0.14,1.48,-4.7,-5.9,1.2,5.7,0.04,0.1,0.01,0.01,0.9,-8.6,0.02,-0.03,-0.9,0.9,-0.02
94,bostonceltics,torontoraptors,94,87,7,Boston,-8.5,182,0,0,1110,0.8,-0.35,9.98,3.5,-7.7,11.2,-1.6,0.05,0.02,0.03,0.03,2.2,3.9,0.02,-0.04,1.4,1.9,0.05
95,miamiheat,newjerseynets,99,94,5,Miami,-8.0,187,0,1,1110,-0.1,0.1,2.8,-0.5,-3.4,2.9,0.0,-0.02,-0.02,-0.0,0.0,-0.6,-0.6,-0.02,-0.01,1.5,-0.6,-0.02
96,phoenixsuns,memphisgrizzlies,107,102,5,Phoenix,-11.5,197.5,0,1,1110,6.2,-0.55,6.85,10.1,2.1,8.0,5.9,0.01,0.04,0.05,0.06,-0.4,1.9,0.0,-0.0,-1.3,-1.8,-0.01
97,charlottebobcats,denvernuggets,80,88,-8,Denver,2.5,199,0,0,1111,-1.9,0.36,-4.33,-5.7,-0.7,-5.0,-6.0,-0.07,-0.01,-0.03,-0.02,0.9,0.2,-0.06,0.01,0.3,1.3,-0.03
98,clevelandcavaliers,milwaukeebucks,99,93,6,Cleveland,-12.0,189.5,0,1,1111,0.3,-0.46,9.56,5.7,-5.5,11.2,-3.9,0.01,0.05,0.03,0.04,-0.6,-0.1,-0.0,-0.04,-2.1,0.6,-0.09
99,philadelphia76ers,utahjazz,80,93,-13,Philadelphia,-4.0,190,0,0,1111,0.6,0.43,-2.15,-2.2,0.5,-2.7,-3.1,-0.02,-0.01,-0.02,-0.02,-0.2,3.1,-0.02,0.0,-0.1,-1.3,-0.05
100,chicagobulls,atlantahawks,108,113,-5,Chicago,-4.0,187,0,1,1111,-0.9,-0.01,-1.86,-0.9,1.1,-2.0,3.5,-0.02,-0.06,-0.01,-0.01,0.8,2.0,0.0,-0.0,-0.1,-0.7,0.03
101,dallasmavericks,lalakers,99,106,-7,LALakers,6,198.5,0,1,1111,1.6,0.25,-5.43,-2.3,3.7,-6.0,-2.8,-0.03,0.02,-0.01,-0.01,-0.2,-2.8,-0.01,0.0,-1.9,1.6,0.01
102,sanantoniospurs,newyorkknicks,92,80,12,SanAntonio,-4.0,198,1,0,1111,4.7,-0.68,5.69,0.4,-6.5,6.9,-8.3,-0.02,-0.07,0.0,0.01,-1.2,-2.3,-0.02,-0.03,-1.3,5.3,-0.02
103,sacramentokings,detroitpistons,92,100,-8,Detroit,7.5,198,0,0,1111,-1.9,0.03,-8.24,-1.9,6.7,-8.6,7.5,0.03,0.07,0.02,0.01,2.6,-3.4,0.04,0.04,1.3,-4.1,0.02
104,goldenstatewarriors,minnesotatimberwolves,113,110,3,GoldenState,-5.0,203.5,0,1,1111,-0.4,-0.24,0.94,3.4,1.9,1.5,6.6,0.05,-0.02,0.02,0.02,-0.4,-1.6,0.05,-0.01,0.9,-6.9,-0.0
105,torontoraptors,philadelphia76ers,96,106,-10,Toronto,-5.5,186,0,1,1112,0.9,0.19,-2.7,-0.9,2.2,-3.1,2.0,-0.06,0.03,0.01,0.01,-0.6,-7.3,-0.02,0.0,-2.3,2.3,-0.01
106,bostonceltics,atlantahawks,103,102,1,Boston,-11.0,185.5,0,1,1112,2.0,-0.2,5.74,1.2,-5.3,6.5,0.8,0.01,-0.04,0.03,0.02,2.5,1.9,0.01,-0.02,0.8,4.0,0.04
107,newjerseynets,indianapacers,87,98,-11,Indiana,1.5,198.5,0,0,1112,-0.8,-0.22,-1.55,0.2,1.8,-1.6,-6.6,0.04,0.02,-0.0,-0.0,-0.4,-0.2,0.02,0.01,0.3,-1.0,0.0
108,memphisgrizzlies,newyorkknicks,103,132,-29,Memphis,-4.5,204.5,0,1,1112,-2.4,-0.04,-2.9,-4.6,-1.3,-3.3,-6.6,0.06,-0.15,-0.01,-0.02,1.9,1.4,0.04,-0.01,1.1,0.8,0.03
