,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
21,minnesotatimberwolves,denvernuggets,91,99,-8,Denver,7.5,208.5,0,0,1102,-3.9,0.49,-10.0,-6.2,4.9,-11.1,-7.8,-0.11,-0.04,-0.04,-0.03,0.7,2.0,-0.09,0.01,-1.2,1.5,0.07
22,neworleanshornets,portlandtrailblazers,113,93,20,NewOrleans,-7.5,203,1,1,1102,3.0,-0.27,5.98,4.2,-2.7,6.9,2.0,-0.03,0.02,0.02,0.02,-1.2,0.2,-0.02,0.01,1.4,3.6,-0.03
23,chicagobulls,philadelphia76ers,85,96,-11,Chicago,-9.5,190,0,0,1102,0.4,0.12,-3.38,-2.5,1.2,-3.7,2.6,-0.03,0.05,-0.01,-0.01,0.0,-2.9,-0.0,-0.01,-0.9,1.1,0.05
24,sanantoniospurs,sacramentokings,96,80,16,SanAntonio,-14.5,191,1,0,1102,4.1,-0.09,6.96,-0.3,-8.1,7.8,-5.9,-0.07,0.04,-0.01,0.0,-2.2,-1.8,-0.07,-0.03,-1.1,5.4,-0.06
25,laclippers,goldenstatewarriors,120,114,6,LAClippers,-1.5,211,1,1,1102,3.0,0.54,-8.94,-10.6,-0.4,-10.2,-6.7,0.06,-0.13,-0.03,-0.05,2.2,-4.1,0.06,-0.01,-1.9,2.8,-0.02
26,phoenixsuns,lalakers,98,119,-21,Phoenix,-8.0,215.5,0,1,1102,2.6,0.0,-2.2,0.3,2.6,-2.3,1.1,-0.04,0.0,0.02,0.03,0.5,-3.9,-0.03,0.0,-1.1,-2.5,-0.02
27,philadelphia76ers,newjerseynets,88,93,-5,NewJersey,3,186.5,0,0,1103,-2.1,-0.14,5.34,2.4,-3.4,5.8,-1.1,-0.03,-0.08,-0.01,0.0,-0.8,5.2,-0.03,0.01,2.4,-1.8,-0.07
28,washingtonwizards,orlandomagic,82,94,-12,Washington,-1.0,197.5,0,0,1103,0.5,0.4,-5.4,-2.1,4.1,-6.2,-3.9,-0.06,-0.08,-0.04,-0.05,-1.1,5.5,-0.02,0.03,1.2,-2.0,0.0
29,memphisgrizzlies,indianapacers,111,121,-10,Memphis,-5.5,211.5,0,1,1103,-2.2,0.91,-3.89,-1.0,3.9,-4.9,-2.4,0.02,-0.03,-0.0,0.0,0.5,-0.6,0.0,0.02,-1.9,-0.5,-0.07
30,dallasmavericks,sacramentokings,123,102,21,Dallas,-15.5,189,1,1,1103,1.6,-0.24,6.56,3.6,-3.8,7.4,-4.5,-0.03,0.01,-0.0,-0.0,-2.5,1.5,-0.02,-0.04,-2.2,3.3,-0.0
31,houstonrockets,portlandtrailblazers,89,80,9,Houston,-11.5,203,0,0,1103,4.2,-0.3,5.35,-0.5,-6.8,6.3,2.5,-0.01,0.04,-0.0,0.0,0.4,2.3,-0.02,-0.03,0.7,3.0,0.0
32,milwaukeebucks,chicagobulls,78,72,6,Chicago,4,193,1,0,1103,0.1,0.08,-3.73,1.4,5.6,-4.2,-1.7,-0.0,0.01,0.01,0.01,0.3,1.1,-0.01,0.03,-1.2,-0.1,-0.01
33,utahjazz,goldenstatewarriors,133,110,23,Utah,-9.5,215.5,1,1,1103,-0.2,-0.18,4.48,2.0,-3.0,5.0,-5.6,0.07,-0.13,0.03,0.02,2.1,2.3,0.06,-0.01,0.3,3.8,0.04
34,torontoraptors,bostonceltics,95,98,-3,Toronto,-1.5,194,0,0,1104,-1.6,0.51,-6.83,0.0,8.1,-8.1,-0.7,-0.1,-0.03,-0.02,-0.01,-3.3,-3.2,-0.07,0.05,-1.7,0.6,-0.05
35,laclippers,seattlesupersonics,115,101,14,LAClippers,-6.5,208,1,1,1104,3.1,-0.01,1.48,0.7,-0.4,1.1,-4.2,0.07,0.03,0.01,-0.0,-0.6,-3.7,0.06,0.0,0.9,-0.6,0.02
36,miamiheat,charlottebobcats,88,90,-2,Miami,-3.5,186.5,0,0,1104,1.1,0.22,-4.04,-4.1,0.6,-4.7,-1.6,-0.02,-0.0,-0.01,-0.01,0.5,-3.5,-0.01,0.01,0.2,0.9,0.01
37,newyorkknicks,minnesotatimberwolves,97,93,4,NewYork,-9.0,193,0,0,1104,1.1,-0.46,-0.29,0.9,0.7,0.2,-0.3,0.06,0.03,0.0,-0.01,-0.2,1.1,0.04,0.01,-0.8,-0.9,-0.04
38,detroitpistons,atlantahawks,92,91,1,Detroit,-8.0,191,0,0,1104,4.1,-0.31,8.9,4.5,-6.0,10.5,-3.8,-0.04,0.04,0.0,0.01,-2.6,-0.3,-0.03,-0.03,0.5,2.0,0.03
39,denvernuggets,neworleanshornets,88,93,-5,Denver,-5.0,214.5,0,0,1104,1.4,-0.15,-1.72,-1.5,0.6,-2.1,9.8,0.11,-0.01,0.01,-0.0,1.5,-1.5,0.08,-0.0,0.6,-3.3,0.02
40,phoenixsuns,clevelandcavaliers,103,92,11,Phoenix,-7.5,205,1,0,1104,2.2,0.26,5.67,7.3,1.7,5.6,6.5,-0.02,0.03,0.07,0.07,0.3,-8.0,0.01,-0.01,-1.1,-5.0,-0.05
41,lalakers,utahjazz,119,109,10,Utah,1,205.5,1,1,1104,1.4,0.1,0.48,-0.8,-1.0,0.2,2.4,-0.02,0.09,-0.0,-0.0,-0.7,-3.2,-0.01,-0.02,-2.1,-0.7,-0.08
42,dallasmavericks,houstonrockets,107,98,9,Dallas,-4.5,189.5,1,1,1105,0.6,0.01,-0.13,4.3,4.5,-0.2,-0.2,0.04,-0.04,0.03,0.01,-0.7,-2.4,0.06,0.01,-1.1,0.2,0.04
43,charlottebobcats,phoenixsuns,83,115,-32,Phoenix,4,207,0,0,1106,-3.0,-0.2,-9.63,-8.7,1.3,-10.0,-4.9,0.03,-0.04,-0.06,-0.06,0.5,3.2,0.0,0.02,1.6,0.1,0.04
44,newjerseynets,atlantahawks,87,82,5,NewJersey,-4.0,188.5,1,0,1106,3.2,0.32,-2.92,-2.9,0.5,-3.4,0.4,0.01,0.06,-0.01,-0.0,0.2,-3.1,-0.01,-0.0,-0.2,2.1,0.05
45,newyorkknicks,denvernuggets,119,112,7,Denver,3,211,1,1,1106,-2.8,0.03,-10.29,-5.3,5.6,-10.9,-8.1,-0.05,-0.01,-0.04,-0.04,0.5,3.1,-0.04,0.02,-2.0,0.6,0.03
46,milwaukeebucks,torontoraptors,112,85,27,Toronto,3,190,1,1,1106,-0.5,0.41,-9.39,-4.9,5.8,-10.7,1.1,0.05,-0.02,-0.03,-0.03,2.3,6.6,0.01,0.02,-0.5,-2.0,0.04
47,minnesotatimberwolves,orlandomagic,103,111,-8,Orlando,6.5,186.5,0,1,1106,-2.1,1.2,-11.05,-7.5,5.7,-13.2,-1.5,-0.11,-0.14,-0.06,-0.05,0.0,4.1,-0.07,0.03,0.6,-1.2,0.05
48,chicagobulls,laclippers,91,97,-6,Chicago,-8.5,193,0,0,1106,-2.8,-0.82,3.37,2.7,-1.9,4.6,0.9,-0.04,0.02,-0.0,0.01,-0.3,5.8,-0.04,-0.01,1.4,0.0,0.02
49,houstonrockets,sanantoniospurs,89,81,8,SanAntonio,2,183.5,1,0,1106,-3.1,-0.16,-0.27,-0.4,-0.2,-0.2,1.6,0.0,0.0,-0.01,-0.01,0.4,5.7,-0.01,-0.01,0.0,-2.3,0.01
50,sacramentokings,seattlesupersonics,104,98,6,Sacramento,-2.0,208,1,0,1106,1.9,-0.32,6.18,7.0,0.4,6.6,-1.6,0.08,0.07,0.05,0.04,0.5,-1.6,0.07,0.01,2.0,-2.0,0.04
51,goldenstatewarriors,clevelandcavaliers,104,108,-4,GoldenState,-2.0,209.5,0,1,1106,-1.6,0.34,2.91,5.8,3.1,2.7,8.6,-0.03,0.06,0.03,0.03,-1.6,-3.2,-0.01,0.01,1.8,-5.6,0.02
52,lalakers,neworleanshornets,104,118,-14,LALakers,-3.0,205.5,0,1,1106,-0.4,-0.09,1.88,1.5,-0.2,1.7,5.7,0.08,0.02,0.02,0.01,1.5,-0.7,0.06,-0.02,-0.6,-2.0,0.03
53,atlantahawks,phoenixsuns,105,96,9,Phoenix,5,207,1,0,1107,-5.1,-0.5,-7.37,-6.4,0.8,-7.2,-5.6,0.05,-0.1,-0.06,-0.07,0.6,7.3,0.04,0.01,1.1,0.8,0.03
54,indianapacers,laclippers,89,104,-15,Indiana,-6.5,207.5,0,0,1107,-1.8,-1.17,4.69,4.8,-1.6,6.4,5.6,-0.05,0.12,0.02,0.03,-0.2,1.3,-0.04,-0.01,1.3,0.8,0.04
55,philadelphia76ers,charlottebobcats,94,63,31,Philadelphia,-4.0,189,1,0,1107,-1.0,-0.12,4.68,1.8,-3.4,5.2,-1.4,-0.0,-0.08,-0.01,-0.01,-0.5,6.2,-0.0,-0.0,1.7,1.0,-0.03
56,torontoraptors,orlandomagic,96,105,-9,Toronto,-4.0,191.5,0,1,1107,-0.4,0.24,-2.32,-1.1,1.5,-2.6,-3.2,-0.11,-0.1,-0.02,-0.03,-2.2,0.0,-0.06,0.02,1.2,0.2,-0.01
57,bostonceltics,denvernuggets,119,93,26,Boston,-6.5,202.5,1,1,1107,-0.6,-0.98,5.56,0.2,-7.4,7.6,-8.8,-0.01,0.02,0.01,0.01,1.8,1.1,-0.0,-0.04,1.1,2.3,0.05
58,sanantoniospurs,miamiheat,88,78,10,SanAntonio,-11.5,180.5,0,0,1107,4.0,0.2,13.63,6.7,-8.2,14.9,-1.4,-0.02,0.03,0.02,0.02,-1.8,1.3,-0.01,-0.03,-0.8,5.2,-0.04
59,seattlesupersonics,memphisgrizzlies,98,105,-7,Memphis,0,218.5,0,0,1107,0.9,0.27,-2.28,-4.5,-1.9,-2.6,1.0,-0.05,-0.13,-0.03,-0.03,0.3,3.0,-0.02,-0.02,-0.3,0.3,0.02
60,portlandtrailblazers,neworleanshornets,93,90,3,NewOrleans,2.5,201.5,1,0,1107,-3.0,0.27,-5.98,-4.2,2.7,-6.9,-2.0,0.03,-0.02,-0.02,-0.02,1.2,-0.2,0.02,-0.01,-1.4,-3.6,0.03
61,utahjazz,clevelandcavaliers,103,101,2,Utah,-9.0,194.5,0,1,1107,-1.8,0.16,7.39,7.8,0.1,7.7,3.0,0.04,-0.07,0.05,0.05,0.5,-0.9,0.04,0.01,2.1,-1.8,0.05
62,newjerseynets,washingtonwizards,87,85,2,NewJersey,-6.0,190,0,0,1108,0.2,0.19,-4.54,-5.2,-0.2,-5.0,2.0,0.05,-0.02,-0.01,-0.01,1.7,-2.3,0.02,-0.02,-0.8,1.0,0.05
63,chicagobulls,detroitpistons,97,93,4,Chicago,-1.0,182,1,1,1108,-2.6,0.61,-9.86,-7.5,4.3,-11.8,5.7,-0.0,-0.01,-0.02,-0.03,2.0,-0.5,-0.01,0.03,0.8,-0.6,0.01
64,goldenstatewarriors,dallasmavericks,115,120,-5,Dallas,7.5,216,1,1,1108,-3.4,0.01,-2.32,0.7,3.4,-2.7,8.6,-0.04,0.08,-0.01,0.01,-0.8,0.5,-0.05,0.04,3.0,-4.7,0.01
65,charlottebobcats,indianapacers,96,87,9,Charlotte,-1.5,195,1,0,1109,-0.4,0.35,-2.62,-1.4,1.9,-3.3,-5.9,0.03,-0.07,-0.01,-0.01,0.4,1.2,0.01,0.01,-0.7,-2.9,-0.04
66,philadelphia76ers,torontoraptors,103,105,-2,Toronto,2,187.5,1,1,1109,-1.0,0.21,-2.28,-3.8,-1.0,-2.8,0.2,0.07,-0.07,-0.03,-0.03,2.0,8.4,0.03,-0.0,1.6,-3.0,0.0
67,bostonceltics,atlantahawks,106,83,23,Boston,-8.5,193,1,0,1109,3.7,-0.54,11.53,3.3,-10.0,13.3,-0.2,0.01,0.08,0.03,0.04,0.7,-3.1,0.0,-0.04,2.3,2.7,0.04
68,miamiheat,phoenixsuns,101,106,-5,Phoenix,8,195.5,1,1,1109,-1.9,0.02,-13.67,-12.8,1.9,-14.7,-6.5,0.01,-0.04,-0.07,-0.07,1.0,-0.3,-0.01,0.02,1.8,1.0,0.05
69,newyorkknicks,orlandomagic,102,112,-10,Orlando,1,201.5,0,1,1109,-1.0,0.74,-11.34,-6.6,6.4,-13.0,-1.8,-0.04,-0.11,-0.06,-0.06,-0.2,5.2,-0.03,0.03,-0.2,-2.1,0.01
70,detroitpistons,laclippers,103,79,24,Detroit,-8.0,191.5,1,0,1109,-0.2,-1.43,13.23,10.2,-6.2,16.4,-4.8,-0.04,0.04,0.02,0.03,-2.3,6.3,-0.03,-0.03,0.6,0.6,0.01
71,neworleanshornets,sanantoniospurs,85,97,-12,SanAntonio,3.5,186,0,0,1109,-4.3,-0.13,0.36,4.3,3.9,0.4,1.1,-0.03,-0.01,0.01,0.01,-1.2,3.6,-0.02,0.02,0.7,-1.7,-0.02
72,washingtonwizards,denvernuggets,92,118,-26,Denver,2,209.5,0,1,1109,-1.3,-0.31,-4.35,-0.8,3.3,-4.1,-10.2,-0.06,0.01,-0.02,-0.02,-0.4,3.4,-0.04,0.01,-0.6,0.7,0.01
73,houstonrockets,milwaukeebucks,104,88,16,Houston,-9.0,188.5,1,1,1109,2.5,0.18,11.75,1.5,-11.2,12.7,-0.9,-0.02,0.06,0.01,0.01,-0.7,-0.9,-0.01,-0.06,-0.2,1.8,-0.04
74,portlandtrailblazers,memphisgrizzlies,110,98,12,Portland,-2.5,208.5,1,0,1109,-0.4,0.0,5.24,2.3,-3.0,5.3,-7.4,-0.03,-0.05,-0.01,-0.01,-1.4,3.0,-0.01,-0.03,-0.1,-1.6,0.02
75,lalakers,minnesotatimberwolves,107,93,14,LALakers,-11.0,204,1,0,1109,2.1,-0.43,13.6,9.2,-5.7,14.9,3.7,0.09,0.07,0.05,0.04,-0.7,-1.2,0.07,-0.03,0.0,-0.2,-0.06
76,sacramentokings,clevelandcavaliers,91,93,-2,Cleveland,5.5,192.5,1,0,1109,0.2,0.57,-1.33,1.5,3.5,-2.0,4.5,0.04,-0.02,0.04,0.02,1.7,-5.2,0.06,0.02,1.0,-4.2,0.02
77,seattlesupersonics,utahjazz,101,103,-2,Utah,6.5,211.5,1,0,1109,0.1,0.73,-14.9,-13.3,3.0,-16.3,3.1,-0.08,-0.03,-0.06,-0.06,0.7,-2.7,-0.06,0.0,-3.1,-0.4,-0.08
78,indianapacers,denvernuggets,106,113,-7,Denver,1.5,212,0,1,1110,-1.8,-0.49,-5.61,-4.0,1.2,-5.2,-2.0,-0.07,0.06,-0.02,-0.01,0.6,-1.1,-0.04,-0.0,0.0,1.8,0.07
79,orlandomagic,phoenixsuns,96,106,-10,Phoenix,1.5,209,0,0,1110,-2.6,-0.77,-0.35,-2.0,-2.6,0.6,-3.3,0.06,0.06,-0.01,-0.01,0.2,1.0,0.03,-0.0,0.5,3.9,0.03
80,newjerseynets,bostonceltics,101,112,-11,Boston,3,182.5,0,1,1110,-0.5,0.86,-14.45,-6.2,10.5,-16.7,0.6,0.0,-0.03,-0.04,-0.04,-0.5,0.0,-0.01,0.04,-2.5,-0.6,0.02
81,chicagobulls,torontoraptors,71,101,-30,Chicago,-6.5,189.5,0,0,1110,-0.6,0.33,-5.66,-6.3,0.2,-6.5,2.8,0.05,-0.03,-0.04,-0.04,2.0,5.5,0.02,-0.01,0.7,-1.9,0.05
82,utahjazz,memphisgrizzlies,118,94,24,Utah,-10.0,216,1,0,1110,0.8,-0.46,12.62,8.8,-4.9,13.7,-2.1,0.04,-0.1,0.03,0.03,-0.4,5.7,0.04,-0.02,2.8,0.7,0.1
83,portlandtrailblazers,dallasmavericks,91,82,9,Dallas,7.5,201.5,1,0,1110,-4.8,0.29,-5.22,-3.8,2.3,-6.1,-2.3,-0.04,0.0,-0.02,-0.01,0.3,0.1,-0.04,0.02,0.4,-3.2,-0.04
84,sacramentokings,minnesotatimberwolves,100,93,7,Sacramento,-4.5,193,1,1,1110,2.7,-0.12,4.4,3.7,-1.3,5.0,2.8,0.1,0.02,0.04,0.02,1.2,-2.3,0.09,-0.0,1.0,-1.9,-0.01
85,atlantahawks,washingtonwizards,90,101,-11,Atlanta,-5.5,192.5,0,0,1111,-3.0,-0.13,-1.62,-2.3,-0.7,-1.6,1.6,0.04,-0.08,0.0,-0.01,1.5,0.8,0.03,-0.01,-0.6,-1.1,0.0
86,charlottebobcats,houstonrockets,82,85,-3,Houston,6.5,186,1,0,1111,-2.0,-0.26,-9.32,-2.2,7.8,-10.0,1.4,0.05,-0.04,0.0,0.0,0.9,-3.5,0.03,0.04,0.6,-3.8,0.02
87,newyorkknicks,miamiheat,72,75,-3,NewYork,-3.0,192,0,0,1111,-1.7,-0.05,1.98,4.2,1.9,2.3,1.4,0.01,-0.0,-0.0,-0.01,-1.0,6.5,0.01,0.01,-1.5,0.8,-0.02
88,philadelphia76ers,neworleanshornets,72,93,-21,NewOrleans,3,190.5,0,0,1111,-1.8,-0.41,-5.27,-5.1,0.3,-5.4,0.5,0.07,-0.1,-0.03,-0.03,2.0,4.8,0.03,0.0,1.6,-3.4,0.02
89,sanantoniospurs,milwaukeebucks,113,88,25,SanAntonio,-10.5,186.5,1,1,1111,5.6,0.34,12.02,1.9,-11.0,12.9,-2.5,-0.02,0.06,0.02,0.02,-1.1,-6.6,-0.01,-0.05,-0.2,4.1,-0.05
90,seattlesupersonics,detroitpistons,103,107,-4,Detroit,6.5,196,1,1,1111,-2.9,1.44,-14.71,-10.9,6.6,-17.5,9.0,-0.04,-0.07,-0.03,-0.03,2.9,-2.6,-0.03,0.03,-1.5,0.0,-0.03
91,laclippers,clevelandcavaliers,95,103,-8,Cleveland,1,192,0,1,1111,1.4,0.88,-6.03,-4.8,2.7,-7.5,1.9,0.03,-0.06,-0.0,-0.01,0.6,-7.3,0.04,0.01,-0.1,-2.8,-0.0
92,newjerseynets,neworleanshornets,82,84,-2,NewOrleans,2,184.5,1,0,1112,0.3,-0.27,-10.61,-7.5,3.7,-11.2,1.6,0.1,-0.02,-0.02,-0.03,2.8,-0.4,0.06,-0.0,-0.8,-1.6,0.09
93,denvernuggets,clevelandcavaliers,122,100,22,Denver,-7.5,208,1,1,1112,1.4,0.2,4.27,4.0,-0.1,4.1,9.5,0.05,-0.0,0.04,0.03,-0.2,-4.9,0.05,0.01,1.2,-3.8,-0.04
94,utahjazz,sacramentokings,117,93,24,Utah,-14.0,206,1,1,1112,-2.0,-0.41,8.72,6.3,-3.4,9.7,-1.5,0.0,-0.04,0.02,0.03,-1.2,4.3,-0.01,-0.01,1.1,2.4,0.04
95,charlottebobcats,miamiheat,91,76,15,Charlotte,-1.5,178,1,0,1113,-1.1,-0.22,4.04,4.1,-0.6,4.7,1.6,0.02,0.0,0.01,0.01,-0.5,3.5,0.01,-0.01,-0.2,-0.9,-0.01
96,indianapacers,bostonceltics,86,101,-15,Boston,7,198,0,0,1113,-1.2,0.49,-11.17,-4.2,8.6,-12.8,6.8,-0.05,0.04,-0.03,-0.02,-1.2,-2.2,-0.04,0.04,-1.1,-0.5,0.02
97,orlandomagic,seattlesupersonics,103,76,27,Orlando,-10.5,209,1,0,1113,1.3,-1.4,12.83,10.8,-4.0,14.8,-2.9,0.09,0.19,0.07,0.07,-0.7,-3.4,0.05,-0.02,0.4,1.1,0.0
98,memphisgrizzlies,houstonrockets,105,99,6,Houston,6.5,201.5,1,1,1113,-3.8,0.3,-10.59,-1.8,9.8,-11.6,4.9,0.04,0.01,0.01,0.01,1.0,-5.3,0.03,0.06,-0.6,-1.4,-0.02
99,dallasmavericks,philadelphia76ers,99,84,15,Dallas,-11.0,192.5,1,0,1113,3.6,0.39,4.51,4.7,0.1,4.6,-0.2,-0.0,0.07,0.03,0.02,-1.1,-5.1,0.03,-0.03,-3.4,3.0,0.05
100,sanantoniospurs,lalakers,107,92,15,SanAntonio,-8.0,199,1,1,1113,4.7,0.22,-2.24,-5.8,-3.7,-2.1,-6.8,-0.06,-0.01,-0.03,-0.02,-0.3,-2.9,-0.05,-0.01,-0.1,3.7,-0.01
101,phoenixsuns,newyorkknicks,113,102,11,Phoenix,-13.0,210.5,0,1,1113,3.6,0.03,11.69,8.6,-3.8,12.4,5.1,-0.02,0.04,0.07,0.08,0.0,-6.2,0.0,-0.03,-0.3,-1.8,-0.04
102,portlandtrailblazers,detroitpistons,102,94,8,Detroit,5,190,1,1,1113,-4.2,1.17,-7.19,-4.1,5.5,-9.6,0.6,-0.02,0.01,-0.01,-0.01,1.2,-2.6,-0.01,0.02,-1.3,-1.9,-0.03
103,atlantahawks,charlottebobcats,117,109,8,Atlanta,-5.5,188,1,1,1114,-2.1,-0.3,2.26,2.3,-0.5,2.8,-0.7,0.02,-0.06,0.0,-0.01,0.1,4.1,0.03,-0.0,-0.5,0.7,-0.02
104,clevelandcavaliers,orlandomagic,116,117,-1,Cleveland,-3.0,190.5,0,1,1114,0.4,0.51,-5.32,-5.3,0.9,-6.2,-3.2,-0.05,-0.09,-0.06,-0.06,-0.5,7.0,-0.04,0.01,0.6,1.1,0.02
105,torontoraptors,utahjazz,88,92,-4,Utah,0,204,0,0,1114,1.0,-0.43,-4.39,-3.6,0.5,-4.1,-3.0,-0.1,0.05,-0.02,-0.02,-2.2,-6.1,-0.07,0.0,-1.5,0.9,-0.09
106,washingtonwizards,indianapacers,103,90,13,Washington,-5.5,200.5,1,0,1114,0.5,0.18,1.26,3.2,2.1,1.1,-8.2,0.01,-0.05,-0.01,-0.01,-1.0,4.5,0.01,0.01,-0.6,-1.1,-0.05
107,bostonceltics,newjerseynets,91,69,22,Boston,-10.0,181,1,0,1114,0.5,-0.86,14.45,6.2,-10.5,16.7,-0.6,-0.0,0.03,0.04,0.04,0.5,0.0,0.01,-0.04,2.5,0.6,-0.02
108,miamiheat,seattlesupersonics,95,104,-9,Miami,-7.0,191.5,0,1,1114,2.0,-0.61,-0.49,0.0,0.5,-0.5,-6.1,0.04,0.08,0.01,0.01,0.1,-4.7,0.01,0.01,1.7,-1.8,0.03
