,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
31,sanantoniospurs,milwaukeebucks,110,99,11,SanAntonio,-8.5,202.5,1,1,1205,2.2,0.6,8.5,4.7,-3.6,8.3,-0.5,0.02,0.03,0.06,0.06,1.3,-7.4,0.03,-0.01,-0.7,3.6,-0.02
32,utahjazz,orlandomagic,87,81,6,Utah,-8.0,196.5,0,0,1205,1.7,0.52,7.42,5.1,-2.3,7.4,-1.3,0.08,-0.02,0.02,0.01,0.1,3.4,0.07,-0.01,2.2,-1.4,0.03
33,sacramentokings,torontoraptors,107,100,7,Sacramento,-2.5,198,1,1,1205,0.2,1.1,-2.3,0.3,3.9,-3.6,3.2,-0.0,-0.01,0.0,0.0,0.4,1.1,-0.01,0.02,0.0,-2.4,-0.02
34,laclippers,dallasmavericks,112,90,22,LAClippers,-8.5,200.5,1,1,1205,-0.7,-0.38,6.67,4.7,-2.9,7.6,-3.0,0.04,0.03,0.01,0.02,0.9,7.0,0.01,0.0,2.1,0.4,0.0
35,miamiheat,newyorkknicks,92,112,-20,Miami,-9.5,199,0,1,1206,0.1,-0.34,3.3,1.2,-2.6,3.8,0.9,0.04,-0.07,0.04,0.04,2.0,-3.4,0.03,-0.02,0.0,-1.7,-0.02
36,phoenixsuns,dallasmavericks,94,97,-3,Phoenix,-4.0,204.5,0,0,1206,-2.6,0.35,-5.51,-4.7,1.6,-6.3,-0.7,-0.01,-0.03,-0.03,-0.03,1.3,5.2,-0.02,0.02,0.9,-1.2,-0.02
37,indianapacers,denvernuggets,89,92,-3,Indiana,-1.5,195,0,0,1207,-0.4,-0.97,-2.03,-6.1,-5.3,-0.8,-4.9,-0.01,0.03,-0.03,-0.04,0.7,-1.1,0.0,-0.04,-1.4,2.8,0.0
38,philadelphia76ers,bostonceltics,95,94,1,Boston,2,188,1,1,1207,-3.9,0.23,-2.89,-1.1,2.4,-3.5,-0.7,-0.06,-0.01,-0.03,-0.02,-1.6,4.8,-0.06,0.01,-0.5,0.1,-0.02
39,atlantahawks,washingtonwizards,104,95,9,Atlanta,-9.0,191.5,1,1,1207,1.7,-0.23,2.7,4.6,1.4,3.2,0.4,-0.02,0.06,0.03,0.04,0.0,-2.4,-0.02,0.01,0.5,-1.0,-0.03
40,brooklynnets,goldenstatewarriors,102,109,-7,Brooklyn,-6.5,196,0,1,1207,3.3,-0.95,-0.07,1.8,0.7,1.1,-5.7,0.04,0.03,-0.01,-0.01,0.0,5.5,0.02,0.02,0.7,-1.8,-0.04
41,detroitpistons,chicagobulls,104,108,-4,Chicago,3,181.5,0,1,1207,-2.7,-0.01,-4.31,0.3,4.9,-4.6,1.5,0.02,0.03,0.01,0.02,0.7,-1.1,-0.0,0.03,-0.1,-0.6,0.0
42,minnesotatimberwolves,clevelandcavaliers,91,73,18,Minnesota,-8.5,191,1,0,1207,2.3,0.73,3.04,-1.4,-4.0,2.6,0.5,0.04,-0.01,0.0,0.0,0.8,-0.7,0.03,-0.01,0.6,1.4,-0.04
43,neworleanshornets,memphisgrizzlies,89,96,-7,Memphis,8,183,1,1,1207,-3.0,0.57,-7.44,0.8,9.8,-9.0,0.1,-0.01,0.06,0.01,0.02,0.7,-1.8,-0.01,0.04,-2.1,0.1,-0.0
44,milwaukeebucks,charlottebobcats,108,93,15,Milwaukee,-7.0,197,1,1,1207,2.0,-0.27,7.46,2.1,-6.3,8.4,3.2,-0.07,0.02,0.0,0.02,-0.5,2.2,-0.06,-0.03,1.2,0.2,0.0
45,sanantoniospurs,houstonrockets,114,92,22,SanAntonio,-8.5,212.5,1,0,1207,4.2,0.05,2.98,-1.4,-4.5,3.1,-1.9,-0.05,-0.09,0.0,0.01,-0.9,-5.9,-0.03,-0.02,0.2,-0.3,-0.02
46,utahjazz,torontoraptors,131,99,32,Utah,-6.5,198,1,1,1207,0.9,0.86,2.26,0.8,-0.7,1.5,0.5,0.01,-0.04,0.0,0.0,0.8,3.3,-0.0,0.0,0.4,-0.2,-0.02
47,oklahomacitythunder,lalakers,114,108,6,OklahomaCity,-7.5,212,0,1,1207,-4.7,-0.38,7.67,4.6,-4.0,8.6,-1.1,-0.01,-0.06,0.03,0.01,0.5,-0.3,0.04,-0.03,1.6,-0.9,0.03
48,sacramentokings,orlandomagic,91,82,9,Sacramento,-3.0,194,1,0,1207,1.0,0.76,2.86,4.6,2.3,2.3,1.4,0.07,0.02,0.02,0.01,-0.3,1.2,0.06,0.01,1.8,-3.6,0.03
49,laclippers,phoenixsuns,117,99,18,LAClippers,-10.0,200.5,1,1,1208,1.9,-0.73,12.18,9.4,-4.5,13.9,-2.3,0.05,0.06,0.04,0.05,-0.4,1.8,0.03,-0.02,1.2,1.6,0.02
50,charlottebobcats,sanantoniospurs,102,132,-30,SanAntonio,9.5,200,0,1,1208,-4.2,-0.33,-15.96,-6.8,9.9,-16.7,-2.7,0.05,-0.05,-0.06,-0.07,-0.8,5.2,0.03,0.04,-0.5,-3.8,0.02
51,washingtonwizards,goldenstatewarriors,97,101,-4,GoldenState,4.5,197,1,1,1208,0.1,-0.67,-4.1,-6.2,-2.5,-3.7,-2.3,0.01,-0.02,-0.03,-0.03,0.2,-0.8,-0.01,-0.0,1.3,-0.9,-0.01
52,bostonceltics,philadelphia76ers,92,79,13,Boston,-6.5,185.5,1,0,1208,3.9,-0.23,2.89,1.1,-2.4,3.5,0.7,0.06,0.01,0.03,0.02,1.6,-4.8,0.06,-0.01,0.5,-0.1,0.02
53,clevelandcavaliers,detroitpistons,97,104,-7,Detroit,1,187.5,0,1,1208,-1.2,0.15,-0.54,0.5,1.3,-0.8,1.5,-0.02,0.01,-0.01,-0.01,-1.3,-0.2,0.0,0.02,1.3,-0.4,0.02
54,miamiheat,neworleanshornets,106,90,16,Miami,-14.0,193,1,1,1208,6.3,-1.59,10.15,6.6,-6.4,13.0,2.2,0.05,0.06,0.06,0.06,-0.3,-7.0,0.03,-0.03,1.7,-1.4,-0.01
55,chicagobulls,newyorkknicks,93,85,8,NewYork,2.5,188.5,1,0,1208,-2.2,0.17,-3.75,-7.6,-3.1,-4.5,-0.5,0.0,-0.17,-0.04,-0.04,1.9,3.8,0.01,-0.03,-1.6,-1.1,-0.01
56,houstonrockets,dallasmavericks,109,116,-7,Houston,-6.5,208.5,0,1,1208,-5.1,-0.14,3.93,3.8,-0.4,4.2,2.0,0.07,0.11,0.02,0.02,1.9,4.6,0.04,0.01,0.2,2.1,-0.03
57,memphisgrizzlies,atlantahawks,83,93,-10,Memphis,-7.5,188,0,0,1208,-0.1,0.66,4.4,0.1,-4.1,4.2,-4.2,0.02,-0.12,-0.03,-0.04,-0.9,8.8,0.03,-0.02,1.0,0.7,0.03
58,portlandtrailblazers,sacramentokings,80,99,-19,Portland,-7.0,197,0,0,1208,-1.2,0.03,1.73,-0.4,-2.2,1.8,-2.2,-0.02,0.04,0.0,0.01,0.5,-1.3,-0.01,-0.01,-1.1,2.3,-0.04
59,laclippers,torontoraptors,102,83,19,LAClippers,-10.0,202,1,0,1209,3.4,0.46,8.39,4.7,-3.9,8.6,0.7,0.01,0.02,0.03,0.04,0.9,3.3,-0.01,-0.01,1.8,0.1,-0.02
60,brooklynnets,milwaukeebucks,88,97,-9,Brooklyn,-6.0,194,0,0,1209,2.2,-0.2,3.08,4.6,1.0,3.6,-5.9,0.06,0.04,0.03,0.02,1.3,3.0,0.04,0.01,-1.3,2.4,-0.03
61,oklahomacitythunder,indianapacers,104,93,11,OklahomaCity,-10.0,196.5,1,1,1209,0.3,0.63,5.81,8.1,2.8,5.3,3.1,0.04,-0.0,0.06,0.05,0.1,-3.6,0.06,0.02,0.6,-1.2,0.0
62,newyorkknicks,denvernuggets,112,106,6,NewYork,-4.0,205,1,1,1209,4.1,-0.78,-1.64,0.7,1.2,-0.5,-5.3,-0.05,0.14,0.0,0.0,-1.9,-5.8,-0.02,0.01,0.5,2.9,0.02
63,phoenixsuns,orlandomagic,90,98,-8,Phoenix,-4.5,198,0,0,1209,2.3,0.85,1.37,-0.4,-1.0,0.6,1.2,0.04,-0.01,-0.0,-0.01,0.6,1.6,0.03,0.0,2.4,-2.7,0.01
64,lalakers,utahjazz,110,117,-7,LALakers,-7.0,208.5,0,1,1209,4.4,-0.06,1.18,1.1,-0.2,1.3,3.5,0.06,0.1,0.01,0.02,0.1,-1.8,0.03,-0.01,-2.1,1.1,-0.06
65,charlottebobcats,goldenstatewarriors,96,104,-8,GoldenState,4.5,202,0,0,1210,-0.9,-0.48,-10.61,-4.9,6.0,-10.9,-3.0,0.06,-0.03,-0.04,-0.05,-0.8,0.3,0.03,0.04,0.8,-4.4,-0.01
66,philadelphia76ers,detroitpistons,104,97,7,Philadelphia,-5.5,186.5,1,1,1210,-0.1,0.17,0.82,-1.8,-2.4,0.6,0.2,-0.08,-0.01,-0.01,-0.01,-1.8,-3.4,-0.05,-0.01,0.6,0.4,-0.01
67,miamiheat,atlantahawks,101,92,9,Miami,-6.5,198,1,0,1210,3.2,-0.36,7.11,7.5,-0.7,8.2,-1.9,0.05,-0.0,0.04,0.04,-0.5,0.0,0.05,-0.01,0.6,-0.6,0.02
68,houstonrockets,sanantoniospurs,126,134,-8,SanAntonio,7,211.5,0,1,1210,-4.2,-0.05,-2.98,1.4,4.5,-3.1,1.9,0.05,0.09,-0.0,-0.01,0.9,5.9,0.03,0.02,-0.2,0.3,0.02
69,dallasmavericks,sacramentokings,119,96,23,Dallas,-6.0,200.5,1,1,1210,3.9,-0.26,4.02,-0.3,-4.9,4.6,0.5,-0.03,-0.01,0.01,0.01,-0.4,-4.8,-0.02,-0.03,-0.3,2.1,0.0
70,portlandtrailblazers,torontoraptors,92,74,18,Portland,-2.5,193.5,1,0,1210,-1.0,1.13,-0.57,-0.1,1.7,-1.8,1.0,-0.02,0.04,0.0,0.01,0.9,-0.2,-0.02,0.01,-1.1,-0.1,-0.06
71,brooklynnets,newyorkknicks,97,100,-3,NewYork,3.5,195.5,1,1,1211,-1.6,-0.03,-2.48,-2.9,-0.1,-2.8,-1.0,0.04,-0.09,-0.01,-0.02,2.3,5.3,0.02,-0.01,-1.7,-1.0,-0.04
72,clevelandcavaliers,lalakers,100,94,6,LALakers,6.5,206.5,1,0,1211,-6.6,-0.51,-6.35,-3.5,2.8,-6.3,-2.1,-0.08,-0.07,-0.03,-0.04,-0.9,1.1,-0.04,0.03,2.5,-1.7,0.06
73,detroitpistons,denvernuggets,94,101,-7,Denver,4.5,203.5,0,0,1211,-0.8,-0.62,-9.7,-6.6,3.0,-9.6,-4.3,-0.03,0.0,-0.03,-0.03,0.7,-3.1,-0.02,0.01,-1.2,1.2,0.02
74,neworleanshornets,washingtonwizards,70,77,-7,NewOrleans,-5.5,188,0,0,1211,-1.4,1.0,-0.34,5.5,7.1,-1.6,-3.7,-0.01,0.0,0.02,0.01,-0.2,4.6,0.0,0.04,-0.6,-0.2,0.0
75,chicagobulls,laclippers,89,94,-5,LAClippers,4,189,0,0,1211,-0.8,-0.31,-6.45,-7.1,-0.4,-6.7,-1.8,-0.03,-0.08,-0.04,-0.06,-0.3,0.6,-0.0,-0.01,-2.2,0.1,-0.02
76,indianapacers,clevelandcavaliers,96,81,15,Indiana,-7.5,189,1,0,1212,1.6,-0.5,8.21,0.0,-9.6,9.6,-2.1,0.03,0.02,0.01,0.01,1.3,2.2,0.02,-0.07,-1.5,2.0,-0.03
77,orlandomagic,atlantahawks,80,86,-6,Atlanta,5,189.5,0,0,1212,-2.5,0.34,-7.04,-3.2,4.7,-7.9,-0.4,-0.05,-0.06,-0.03,-0.03,-0.5,3.2,-0.03,0.01,-2.4,1.0,0.01
78,torontoraptors,brooklynnets,88,94,-6,Brooklyn,7,185,1,0,1212,-3.2,0.05,-3.21,-2.3,1.3,-3.6,1.6,-0.03,-0.02,-0.0,-0.01,-1.0,-5.4,-0.0,-0.0,0.5,-0.3,0.07
79,charlottebobcats,laclippers,94,100,-6,LAClippers,8,200,1,0,1212,-4.4,-0.04,-15.72,-9.1,7.9,-17.0,0.4,0.02,-0.06,-0.05,-0.07,-0.7,-3.1,0.03,0.03,-2.2,-2.4,-0.03
80,miamiheat,goldenstatewarriors,95,97,-2,Miami,-8.0,206.5,0,0,1212,5.0,-1.26,5.71,5.9,-1.8,7.7,-3.8,0.04,0.05,0.04,0.05,-0.3,-3.2,0.02,0.0,2.4,-2.5,-0.01
81,philadelphia76ers,chicagobulls,89,96,-7,Philadelphia,-2.0,180.5,0,1,1212,-2.8,0.16,-3.49,-1.5,2.5,-4.0,1.7,-0.06,0.02,-0.0,0.01,-1.1,-4.5,-0.06,0.02,0.5,-0.2,-0.01
82,bostonceltics,dallasmavericks,117,115,2,Boston,-6.0,197.5,0,1,1212,-0.4,-0.76,-0.38,-2.8,-3.2,0.4,-2.4,0.02,-0.02,-0.0,-0.0,1.1,-1.7,0.01,-0.01,0.9,0.2,-0.01
83,houstonrockets,washingtonwizards,99,93,6,Houston,-10.5,206,0,0,1212,-1.0,0.47,6.47,9.5,3.1,6.4,3.9,0.05,0.13,0.05,0.05,0.7,1.8,0.04,0.02,-0.2,0.6,-0.01
84,milwaukeebucks,sacramentokings,98,85,13,Milwaukee,-8.0,198,1,0,1212,0.8,-0.95,2.43,-2.6,-6.2,3.6,1.1,-0.04,-0.01,-0.02,-0.01,-0.7,1.3,-0.03,-0.03,0.8,0.3,-0.03
85,minnesotatimberwolves,denvernuggets,108,105,3,Minnesota,-4.0,199,0,1,1212,0.3,0.26,-7.2,-7.5,0.3,-7.8,-2.3,-0.0,0.0,-0.03,-0.04,0.2,-4.0,0.01,0.02,0.7,2.2,-0.01
86,oklahomacitythunder,neworleanshornets,92,88,4,OklahomaCity,-14.5,196,0,0,1212,2.0,-0.81,12.27,6.7,-7.5,14.2,4.8,0.09,0.02,0.05,0.04,0.4,-2.5,0.09,-0.05,0.4,-1.0,-0.01
87,phoenixsuns,memphisgrizzlies,82,80,2,Memphis,6.5,195,1,0,1212,-0.1,0.53,-10.07,-3.7,7.8,-11.5,5.0,-0.03,0.04,-0.0,0.01,1.0,-4.0,-0.03,0.04,-1.0,-2.4,-0.0
88,utahjazz,sanantoniospurs,99,96,3,SanAntonio,4,209.5,1,0,1212,-2.3,0.11,-6.37,-1.6,5.2,-6.8,-3.3,0.02,-0.06,-0.04,-0.04,-0.2,8.3,0.01,0.02,0.3,-1.7,0.05
89,atlantahawks,charlottebobcats,113,90,23,Atlanta,-10.0,191,1,1,1213,2.7,-0.42,9.21,3.3,-7.1,10.4,1.1,-0.07,0.08,0.04,0.06,1.0,-3.5,-0.06,-0.03,1.0,2.5,-0.02
90,newyorkknicks,lalakers,116,107,9,NewYork,-5.5,205.5,1,1,1213,-0.5,-0.82,2.25,3.3,-0.3,3.6,-4.6,-0.09,0.05,0.0,0.0,-2.2,-1.4,-0.04,0.01,2.9,0.4,0.05
91,portlandtrailblazers,sanantoniospurs,98,90,8,SanAntonio,7,200.5,1,0,1213,-4.2,0.38,-9.2,-2.5,7.6,-10.1,-2.8,-0.01,0.02,-0.03,-0.03,-0.1,4.8,-0.01,0.03,-1.2,-1.6,0.01
92,indianapacers,philadelphia76ers,95,85,10,Indiana,-6.0,180,1,1,1214,0.5,-0.52,6.85,2.3,-5.9,8.2,-0.8,0.09,0.04,0.01,-0.0,1.8,5.4,0.07,-0.04,-0.8,1.2,-0.0
93,orlandomagic,goldenstatewarriors,99,85,14,GoldenState,4,193,1,0,1214,-0.7,-0.56,-8.44,-4.8,3.6,-8.4,-2.3,-0.06,-0.02,-0.03,-0.02,-0.3,0.0,-0.05,0.02,-0.6,-0.9,-0.02
94,torontoraptors,dallasmavericks,95,74,21,Dallas,5,195,1,0,1214,-4.1,-0.84,-1.72,0.0,1.0,-1.0,-3.7,0.03,0.01,-0.01,-0.02,0.0,3.7,0.02,0.01,0.3,0.3,0.02
95,washingtonwizards,lalakers,96,102,-6,LALakers,6.5,199.5,1,0,1214,-5.3,-0.57,-4.26,-7.6,-3.6,-4.0,-2.2,-0.08,-0.08,-0.04,-0.04,0.3,-2.4,-0.05,-0.01,1.8,0.3,0.04
96,brooklynnets,detroitpistons,107,105,2,Brooklyn,-8.0,190,0,1,1214,3.3,-0.19,5.58,4.4,-1.9,6.3,-2.0,0.02,0.05,0.01,0.01,-0.3,2.6,0.02,-0.0,0.0,0.7,-0.04
97,clevelandcavaliers,milwaukeebucks,86,90,-4,Milwaukee,3,196.5,0,0,1214,-2.3,0.14,-3.04,0.7,4.2,-3.5,-2.4,0.03,-0.0,0.0,-0.0,0.3,0.2,0.03,0.03,0.0,1.3,0.02
98,houstonrockets,bostonceltics,101,89,12,Houston,-2.5,207.5,1,0,1214,-4.7,0.62,4.31,6.6,2.8,3.8,4.4,0.04,0.13,0.02,0.02,0.8,6.3,0.03,0.02,-0.7,1.9,-0.02
99,neworleanshornets,minnesotatimberwolves,102,113,-11,Minnesota,4.5,184,0,1,1214,-2.4,0.21,-1.29,2.8,4.7,-1.9,-4.3,-0.06,0.0,0.01,0.02,0.2,1.8,-0.03,0.01,-1.9,0.4,0.02
100,oklahomacitythunder,sacramentokings,113,103,10,OklahomaCity,-13.0,202.5,0,1,1214,0.4,-0.68,13.41,6.2,-8.8,15.0,-0.3,0.07,0.0,0.05,0.04,1.0,0.1,0.07,-0.05,-0.1,2.4,-0.03
101,phoenixsuns,utahjazz,99,84,15,Utah,2.5,202,1,0,1214,0.6,0.33,-6.05,-5.5,1.3,-6.8,2.5,-0.05,0.0,-0.02,-0.01,0.5,-1.8,-0.04,0.01,0.2,-1.3,-0.02
102,denvernuggets,memphisgrizzlies,99,94,5,Memphis,0,195,1,0,1214,-0.9,0.1,1.05,5.5,4.8,0.7,6.7,0.05,0.05,0.04,0.04,0.3,0.4,0.01,0.02,-0.9,-2.5,-0.02
103,atlantahawks,goldenstatewarriors,93,115,-22,Atlanta,-6.5,196.5,0,1,1215,1.8,-0.9,-1.4,-1.6,-1.1,-0.5,-1.9,-0.01,0.05,0.0,0.01,0.2,-3.2,-0.03,0.01,1.8,-1.9,-0.03
104,charlottebobcats,orlandomagic,98,107,-9,Charlotte,-1.5,192.5,0,1,1215,-0.2,0.08,-2.17,-0.1,2.4,-2.5,-0.7,0.11,-0.01,-0.01,-0.03,-0.5,0.3,0.08,0.02,1.4,-3.5,0.0
105,detroitpistons,indianapacers,77,88,-11,Indiana,2,183,0,0,1215,-0.4,0.35,-7.67,-0.5,8.3,-8.8,0.6,-0.01,-0.03,0.0,0.01,0.0,-2.0,-0.02,0.05,0.2,-1.6,0.01
106,miamiheat,washingtonwizards,102,72,30,Miami,-15.0,196,1,0,1215,4.9,-0.59,9.81,12.1,0.7,11.4,-1.5,0.04,0.06,0.08,0.08,-0.5,-2.4,0.03,0.0,1.1,-1.6,-0.01
107,newyorkknicks,clevelandcavaliers,103,102,1,NewYork,-10.5,193.5,0,1,1215,6.1,-0.31,8.6,6.8,-3.1,9.9,-2.5,-0.01,0.12,0.04,0.04,-1.3,-2.5,-0.0,-0.01,0.4,2.1,-0.01
108,chicagobulls,brooklynnets,83,82,1,Chicago,-4.5,184,0,0,1215,-0.6,0.2,-1.27,-4.7,-3.0,-1.7,0.5,-0.04,-0.08,-0.02,-0.03,-0.4,-1.5,-0.02,-0.03,0.1,-0.1,0.03
