,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
18,charlottebobcats,indianapacers,101,104,-3,Charlotte,-5.0,197.5,0,1,1029,1.0,0.22,-2.7,-1.4,1.8,-3.2,-5.1,0.01,-0.06,-0.01,-0.0,0.0,-0.2,0.0,0.01,0.1,1.1,-0.01
19,torontoraptors,clevelandcavaliers,101,81,20,Toronto,-4.0,194.5,1,0,1029,-2.1,-0.13,2.6,3.9,1.1,2.8,-0.1,-0.02,-0.06,0.01,0.02,0.3,4.0,-0.01,-0.0,0.3,-1.3,0.04
20,philadelphia76ers,atlantahawks,101,104,-3,Atlanta,3.5,193,1,1,1029,-2.7,-0.22,2.11,0.5,-2.0,2.5,2.4,0.0,-0.04,-0.01,-0.01,-1.2,1.2,0.0,-0.01,1.2,-0.1,0.02
21,newjerseynets,sacramentokings,106,100,6,NewJersey,-2.0,197.5,1,1,1029,0.0,-0.58,-1.48,-0.4,0.9,-1.3,-5.3,-0.0,0.02,-0.0,-0.01,-1.0,-3.8,0.01,-0.01,-1.7,-0.2,0.01
22,bostonceltics,newyorkknicks,105,101,4,Boston,-9.5,200,0,1,1029,4.2,-0.24,4.35,-4.7,-9.8,5.1,-5.2,0.0,-0.12,0.0,0.01,1.9,-3.1,-0.01,-0.04,1.0,2.8,-0.01
23,detroitpistons,oklahomacitythunder,104,105,-1,OklahomaCity,6,195.5,1,1,1029,3.5,-0.2,-7.59,-3.5,4.5,-8.0,-3.5,-0.08,-0.02,-0.03,-0.01,-0.6,0.0,-0.09,0.03,0.9,-1.5,0.01
24,neworleanshornets,denvernuggets,101,95,6,NewOrleans,-2.0,208.5,1,0,1029,-1.0,0.34,-3.53,-6.1,-2.1,-4.0,-6.9,-0.07,-0.07,-0.04,-0.03,-0.3,1.2,-0.06,0.0,1.7,0.8,-0.0
25,miamiheat,orlandomagic,96,70,26,Miami,-3.5,188.5,1,0,1029,1.4,-0.17,1.84,3.8,1.5,2.3,-0.3,0.04,-0.09,0.02,0.0,-0.8,-0.9,0.05,0.0,-0.7,-1.4,0.0
26,minnesotatimberwolves,milwaukeebucks,96,85,11,Milwaukee,4.5,204,1,0,1029,-2.9,0.84,-4.95,2.6,8.6,-6.0,6.7,-0.01,0.01,0.01,0.02,2.1,4.9,0.0,0.03,-1.6,-1.1,0.01
27,dallasmavericks,memphisgrizzlies,90,91,-1,Dallas,-9.0,199.5,0,0,1029,5.7,-0.02,1.86,2.1,-0.1,2.2,-0.6,-0.01,0.14,0.03,0.03,0.6,-4.8,0.0,-0.01,-2.7,2.3,-0.02
28,goldenstatewarriors,laclippers,109,91,18,GoldenState,-6.0,219.5,1,0,1029,0.6,-0.09,0.71,2.9,2.0,0.9,2.0,-0.09,0.02,0.01,0.01,-1.8,-1.7,-0.05,0.01,1.7,-3.9,0.01
29,phoenixsuns,lalakers,106,114,-8,LALakers,4,207.5,0,1,1029,-0.6,0.53,-6.47,-1.5,6.1,-7.6,3.7,-0.01,0.05,0.01,0.02,0.9,-5.5,-0.01,0.04,0.3,-0.7,0.03
30,atlantahawks,washingtonwizards,99,95,4,Atlanta,-9.0,195,0,0,1030,2.5,-0.39,6.2,3.7,-3.2,6.9,-4.5,-0.02,0.05,0.03,0.03,-0.4,-4.6,-0.01,-0.02,-2.1,4.1,-0.04
31,newyorkknicks,portlandtrailblazers,95,100,-5,Portland,5,199.5,1,0,1030,-1.4,-0.62,-1.37,2.1,3.0,-0.9,7.7,0.03,0.07,0.03,0.03,0.0,-5.3,0.02,0.0,-1.6,-0.1,0.01
32,clevelandcavaliers,sacramentokings,104,107,-3,Cleveland,-3.0,193,0,1,1030,1.8,-0.4,-4.08,-1.3,2.8,-4.1,-2.2,0.03,0.04,-0.0,-0.01,-1.0,-5.7,0.03,0.01,-0.8,-1.1,-0.02
33,indianapacers,philadelphia76ers,99,86,13,Indiana,-5.5,208,1,0,1030,1.2,0.2,-2.39,-1.8,1.0,-2.8,3.0,0.03,0.06,-0.0,-0.01,1.8,1.3,0.03,0.0,-0.7,-0.4,0.01
34,memphisgrizzlies,minnesotatimberwolves,109,89,20,Memphis,-7.0,211,1,0,1030,1.4,-0.47,8.52,3.4,-6.0,9.4,-4.6,0.01,-0.09,0.01,0.01,-2.1,-0.7,0.0,-0.01,2.6,-1.2,-0.02
35,chicagobulls,detroitpistons,101,91,10,Chicago,-9.0,193.5,1,0,1030,-0.8,-0.61,10.31,0.6,-11.4,12.0,1.2,0.03,0.03,0.01,0.01,1.0,2.0,0.02,-0.06,-0.2,4.1,-0.01
36,houstonrockets,denvernuggets,94,107,-13,Houston,-5.0,216.5,0,0,1030,-0.8,0.14,-2.44,-1.0,1.7,-2.7,-1.4,-0.07,0.01,-0.02,-0.02,-0.8,3.5,-0.04,0.0,-0.1,-2.7,-0.01
37,milwaukeebucks,charlottebobcats,98,88,10,Milwaukee,-5.5,181,1,1,1030,-0.2,-0.09,3.06,-1.8,-5.3,3.5,0.2,-0.03,0.03,-0.02,-0.01,-1.1,-1.0,-0.02,-0.02,1.8,-0.4,0.01
38,sanantoniospurs,neworleanshornets,90,99,-9,SanAntonio,-9.0,196,0,0,1030,2.5,-0.23,4.58,5.6,0.4,5.2,3.6,0.0,0.07,0.03,0.03,0.0,-0.2,0.0,-0.01,-1.8,-1.6,-0.03
39,newjerseynets,miamiheat,78,101,-23,Miami,9,188,0,0,1031,-4.2,0.67,-13.04,-8.6,6.4,-15.0,-1.0,-0.08,-0.03,-0.06,-0.05,-0.1,0.9,-0.06,0.03,-0.8,-1.3,0.02
40,laclippers,dallasmavericks,83,99,-16,Dallas,5.5,190.5,0,0,1031,-6.3,0.24,-7.12,-4.4,3.7,-8.1,1.5,0.05,-0.04,-0.03,-0.03,1.5,4.3,0.01,0.01,-0.2,-1.6,0.04
41,oklahomacitythunder,utahjazz,99,120,-21,OklahomaCity,-7.0,203,0,1,1031,-3.1,-0.37,5.25,3.1,-2.9,6.0,1.7,0.05,0.02,0.02,0.0,-0.4,0.4,0.06,-0.01,-0.9,1.9,-0.05
42,lalakers,goldenstatewarriors,107,83,24,LALakers,-9.5,217.5,1,0,1031,5.0,-0.43,8.01,2.8,-6.4,9.2,-4.1,0.05,-0.03,0.0,-0.01,-1.0,2.5,0.04,-0.03,-1.7,3.0,-0.08
43,chicagobulls,portlandtrailblazers,110,98,12,Portland,0,187,1,1,1101,-0.3,-1.11,4.68,-0.5,-6.8,6.3,2.5,0.03,-0.01,0.01,0.01,0.9,-0.1,0.0,-0.05,-1.8,4.2,-0.01
44,sacramentokings,torontoraptors,111,108,3,Sacramento,-6.0,208,0,1,1101,0.3,0.53,1.48,-2.6,-3.9,1.3,2.3,-0.01,0.02,-0.01,-0.01,0.7,1.7,-0.01,-0.01,0.5,2.4,-0.02
45,laclippers,sanantoniospurs,88,97,-9,SanAntonio,8,193.5,0,0,1101,-4.2,0.26,-8.57,-6.5,3.1,-9.6,0.5,0.03,-0.03,-0.03,-0.03,2.3,3.5,0.01,0.01,0.2,-1.4,0.06
46,clevelandcavaliers,atlantahawks,88,100,-12,Atlanta,3,190.5,0,0,1102,-0.8,0.42,-7.78,-3.9,4.8,-8.7,3.7,0.04,0.0,-0.02,-0.03,-0.1,0.8,0.02,0.03,0.4,-1.3,0.0
47,washingtonwizards,philadelphia76ers,116,115,1,Washington,-3.0,192,0,1,1102,0.2,0.61,-8.31,-4.2,5.2,-9.4,2.1,0.02,-0.01,-0.02,-0.02,1.6,3.4,0.01,0.03,0.9,-4.0,0.02
48,detroitpistons,bostonceltics,86,109,-23,Boston,6,189,0,1,1102,-2.3,0.36,-8.61,1.5,11.4,-9.9,-1.2,-0.03,0.01,-0.03,-0.02,-2.0,6.3,-0.03,0.06,-1.0,-2.6,0.0
49,miamiheat,minnesotatimberwolves,129,97,32,Miami,-16.5,194,1,1,1102,5.2,-1.38,12.73,7.5,-7.6,15.1,-5.6,0.08,0.01,0.05,0.04,-1.6,-4.4,0.06,-0.04,-0.5,1.8,-0.03
50,milwaukeebucks,portlandtrailblazers,76,90,-14,Milwaukee,-3.0,186.5,0,0,1102,0.0,-0.49,-2.87,-7.2,-4.6,-2.6,1.9,0.01,-0.01,-0.02,-0.02,0.4,-4.8,-0.01,-0.03,-0.7,2.8,0.01
51,lalakers,memphisgrizzlies,124,105,19,LALakers,-9.0,203.5,1,1,1102,5.0,-0.3,3.46,3.4,-0.8,4.2,-1.2,0.0,0.08,0.01,0.01,-0.7,0.3,0.01,-0.03,-2.9,-0.2,-0.05
52,atlantahawks,detroitpistons,94,85,9,Atlanta,-10.0,196,0,0,1103,0.2,-0.1,2.68,-1.6,-4.7,3.1,0.1,-0.01,0.03,0.01,0.01,1.0,-4.0,0.0,-0.03,-1.5,2.5,-0.02
53,newjerseynets,charlottebobcats,83,85,-2,NewJersey,0.0,187,0,0,1103,-2.1,0.04,-2.2,-0.3,2.1,-2.4,0.3,-0.03,0.01,-0.01,-0.01,-0.7,0.4,-0.02,0.0,-1.1,-1.0,0.01
54,orlandomagic,minnesotatimberwolves,128,86,42,Orlando,-18.0,204.5,1,1,1103,3.8,-1.21,10.89,3.7,-9.1,12.8,-5.3,0.05,0.1,0.03,0.04,-0.8,-3.5,0.01,-0.04,0.2,3.2,-0.03
55,philadelphia76ers,indianapacers,101,75,26,Indiana,2.5,203.5,1,0,1103,-1.2,-0.2,2.39,1.8,-1.0,2.8,-3.0,-0.03,-0.06,0.0,0.01,-1.8,-1.3,-0.03,0.0,0.7,0.4,-0.01
56,bostonceltics,milwaukeebucks,105,102,3,Boston,-8.0,184.5,0,1,1103,2.8,-0.37,5.85,4.6,-2.2,6.8,0.6,0.02,-0.04,0.05,0.05,1.5,-3.6,0.02,-0.01,0.1,-0.1,-0.0
57,houstonrockets,neworleanshornets,99,107,-8,Houston,-5.0,207.5,0,0,1103,0.2,-0.2,1.09,5.1,3.8,1.3,5.5,0.0,0.07,0.01,0.01,-0.5,2.3,0.01,-0.0,-1.8,-3.5,-0.0
58,denvernuggets,dallasmavericks,101,102,-1,Denver,-3.0,205,0,0,1103,-3.6,-0.13,0.4,2.6,2.3,0.3,4.3,0.08,-0.02,0.01,0.0,-0.5,-0.2,0.06,0.01,-0.3,0.6,0.02
59,utahjazz,torontoraptors,125,108,17,Utah,-10.5,206.5,1,1,1103,2.3,0.38,4.84,2.0,-2.8,4.8,-1.9,0.02,0.03,0.01,0.01,-0.2,-1.2,0.02,-0.02,0.8,-0.3,0.02
60,phoenixsuns,sanantoniospurs,110,112,-2,SanAntonio,1,208,0,1,1103,0.8,0.27,-6.32,-2.3,4.8,-7.1,2.1,-0.02,0.01,-0.01,-0.01,0.4,-1.2,-0.01,0.02,0.5,-3.0,0.02
61,goldenstatewarriors,memphisgrizzlies,115,109,6,GoldenState,-4.5,218.5,1,1,1103,0.0,0.13,-4.55,0.6,5.6,-5.0,2.9,-0.05,0.11,0.01,0.02,0.3,-2.2,-0.04,0.01,-1.2,-3.2,0.03
62,laclippers,oklahomacitythunder,107,92,15,OklahomaCity,8.5,196.5,1,1,1103,0.9,0.4,-6.52,-5.9,1.5,-7.4,0.1,-0.03,0.02,-0.03,-0.01,2.0,1.0,-0.07,0.01,-0.1,-0.4,0.02
63,sacramentokings,lalakers,100,112,-12,LALakers,5,207.5,0,1,1103,-5.4,0.64,-10.81,-7.5,4.7,-12.2,4.5,-0.01,-0.04,-0.03,-0.02,2.1,0.7,-0.02,0.04,0.7,2.1,0.05
64,chicagobulls,newyorkknicks,112,120,-8,Chicago,-6.0,205,0,1,1104,1.1,-0.49,6.05,-2.6,-9.8,7.2,-5.2,0.0,-0.09,-0.02,-0.01,0.9,5.2,-0.02,-0.05,-0.2,4.3,-0.02
65,portlandtrailblazers,oklahomacitythunder,106,107,-1,Portland,-6.0,194,0,1,1104,3.0,0.3,-1.96,-2.4,-0.1,-2.3,-4.8,-0.09,0.02,-0.03,-0.01,-0.5,2.1,-0.07,0.02,2.5,-1.6,0.0
66,indianapacers,milwaukeebucks,90,94,-4,Indiana,-3.0,197,0,0,1105,-0.8,-0.13,-0.36,3.2,3.5,-0.3,4.9,0.01,0.03,0.02,0.02,1.1,1.2,0.02,0.01,-1.9,-0.7,0.0
67,orlandomagic,newjerseynets,105,90,15,Orlando,-16.5,194.5,0,1,1105,2.8,-0.5,11.2,4.8,-7.9,12.7,1.3,0.04,0.13,0.04,0.05,0.9,0.0,0.01,-0.03,1.5,2.7,-0.02
68,philadelphia76ers,clevelandcavaliers,116,123,-7,Philadelphia,-5.0,188,0,1,1105,-1.9,-0.64,9.89,4.4,-6.8,11.2,-1.3,-0.04,-0.04,0.02,0.02,-1.1,0.4,-0.02,-0.04,0.8,1.2,0.02
69,detroitpistons,charlottebobcats,97,90,7,Charlotte,0,183,1,1,1105,0.3,-0.1,0.3,4.3,3.9,0.4,-0.4,-0.04,0.0,0.01,0.01,-1.6,1.7,-0.03,0.03,0.9,-3.1,0.01
70,newyorkknicks,washingtonwizards,112,91,21,NewYork,-5.5,209,1,0,1105,0.4,-0.41,7.78,8.5,-0.1,8.6,1.8,0.01,0.13,0.05,0.04,-1.3,-3.8,0.03,-0.0,-0.6,1.4,-0.01
71,bostonceltics,chicagobulls,110,105,5,Boston,-7.5,193.5,0,1,1105,3.1,0.25,-1.7,-2.1,0.0,-2.1,0.0,0.0,-0.04,0.02,0.02,1.0,-8.3,0.01,0.01,1.2,-1.5,0.01
72,minnesotatimberwolves,atlantahawks,103,113,-10,Atlanta,6.5,204,0,1,1105,-3.6,0.95,-4.87,-1.9,4.1,-6.0,7.2,0.01,0.0,-0.02,-0.02,1.6,6.2,0.01,0.02,0.8,-0.9,0.04
73,neworleanshornets,miamiheat,96,93,3,Miami,6.5,186.5,1,1,1105,-2.7,1.1,-5.48,-5.5,1.7,-7.2,-2.2,-0.07,-0.04,-0.04,-0.03,-0.7,-0.1,-0.05,0.03,1.8,0.7,-0.0
74,phoenixsuns,memphisgrizzlies,123,118,5,Phoenix,-6.0,219,0,1,1105,4.4,0.23,-3.01,1.9,5.3,-3.4,2.5,-0.01,0.14,0.03,0.03,0.2,-5.2,-0.0,0.01,-2.6,-0.9,-0.02
75,denvernuggets,laclippers,111,104,7,Denver,-10.0,206.5,0,1,1105,2.7,-0.37,7.52,7.0,-1.4,8.4,2.8,0.04,0.03,0.04,0.03,-2.0,-4.5,0.05,0.0,-0.1,2.2,-0.03
76,goldenstatewarriors,utahjazz,85,78,7,Utah,1.5,223.5,1,0,1105,-1.6,-0.06,-0.56,0.1,0.6,-0.5,3.8,-0.07,0.06,0.0,0.01,-0.2,-0.3,-0.06,0.0,0.7,-2.4,-0.02
77,lalakers,torontoraptors,108,103,5,LALakers,-13.0,212.5,0,0,1105,5.7,-0.11,12.29,4.9,-8.6,13.5,-2.2,0.0,0.06,0.01,0.01,-1.4,1.0,0.01,-0.04,-0.2,0.3,-0.07
78,charlottebobcats,orlandomagic,88,91,-3,Orlando,6,185,1,0,1106,-0.7,0.46,-9.0,-4.5,5.8,-10.3,-1.6,-0.01,-0.14,-0.03,-0.04,-0.2,-0.4,0.01,0.03,-0.4,-1.7,0.01
79,washingtonwizards,clevelandcavaliers,102,107,-5,Washington,-4.5,196,0,1,1106,-1.7,-0.03,1.58,0.2,-1.6,1.8,0.8,-0.02,-0.05,-0.01,-0.0,0.5,3.8,-0.02,-0.01,1.7,-2.8,0.04
80,miamiheat,newjerseynets,101,89,12,Miami,-17.0,189,0,1,1106,4.2,-0.67,13.04,8.6,-6.4,15.0,1.0,0.08,0.03,0.06,0.05,0.1,-0.9,0.06,-0.03,0.8,1.3,-0.02
81,milwaukeebucks,neworleanshornets,81,87,-6,Milwaukee,-4.0,188,0,0,1106,0.4,-0.56,-2.3,-4.6,-2.7,-1.9,1.1,-0.01,0.02,-0.03,-0.03,0.2,-0.4,-0.01,-0.02,0.3,-1.4,0.02
82,sanantoniospurs,houstonrockets,124,121,3,SanAntonio,-6.5,208.5,0,1,1106,2.3,-0.03,3.49,0.5,-3.4,3.9,-1.9,0.0,-0.0,0.02,0.02,0.5,-2.5,-0.01,-0.01,0.0,1.9,-0.03
83,dallasmavericks,denvernuggets,92,103,-11,Dallas,-6.5,204,0,0,1106,3.6,0.13,-0.4,-2.6,-2.3,-0.3,-4.3,-0.08,0.02,-0.01,-0.0,0.5,0.2,-0.06,-0.01,0.3,-0.6,-0.02
84,utahjazz,laclippers,109,107,2,Utah,-11.0,202.5,0,1,1106,2.2,-0.03,1.27,2.8,1.4,1.4,-1.8,-0.02,-0.04,0.01,0.0,-1.6,-1.4,0.01,0.01,1.0,-1.5,0.03
85,portlandtrailblazers,torontoraptors,97,84,13,Portland,-12.0,202.5,1,0,1106,2.2,0.31,8.13,2.7,-5.8,8.5,-5.0,-0.01,0.07,0.0,-0.01,-1.1,1.3,0.0,-0.01,2.4,0.0,-0.02
86,sacramentokings,memphisgrizzlies,91,100,-9,Sacramento,-6.0,210.5,0,0,1106,-0.4,0.34,-7.35,-4.1,3.9,-8.0,3.3,-0.01,0.05,-0.01,-0.01,1.4,1.0,-0.01,0.01,-2.2,1.9,0.01
87,newyorkknicks,philadelphia76ers,96,106,-10,NewYork,-7.0,206,0,0,1107,0.6,0.2,-0.53,4.3,5.1,-0.8,3.9,0.03,0.12,0.03,0.02,0.3,-0.4,0.04,0.02,0.3,-2.6,0.01
88,atlantahawks,phoenixsuns,114,118,-4,Atlanta,-5.5,208,0,1,1107,-2.2,-0.71,-0.64,-3.4,-3.4,0.0,-5.1,-0.01,-0.05,-0.02,-0.02,0.3,-0.3,-0.01,-0.02,-0.8,3.0,0.0
89,detroitpistons,goldenstatewarriors,102,97,5,GoldenState,2,208.5,1,0,1107,2.0,-0.51,-1.78,-0.5,1.0,-1.5,-5.6,0.04,-0.06,-0.01,-0.01,-0.8,0.7,0.02,0.02,-0.7,2.8,-0.02
90,houstonrockets,minnesotatimberwolves,120,94,26,Houston,-9.0,216,1,0,1107,2.7,-0.48,8.34,7.1,-2.1,9.2,-2.3,0.02,0.04,0.02,0.02,-2.8,-2.2,0.02,-0.01,-0.5,-1.0,-0.03
91,oklahomacitythunder,bostonceltics,83,92,-9,OklahomaCity,-2.5,196.5,0,0,1107,-5.8,0.56,-1.02,5.0,6.9,-1.9,2.3,0.06,0.03,0.0,-0.02,-1.4,6.3,0.06,0.02,-1.9,-1.1,-0.01
92,lalakers,portlandtrailblazers,121,96,25,LALakers,-7.0,194.5,1,1,1107,3.5,-0.42,4.16,2.2,-2.8,5.0,2.8,0.01,-0.01,0.01,0.02,-0.3,-0.3,0.0,-0.03,-2.6,0.3,-0.05
93,charlottebobcats,sanantoniospurs,91,95,-4,SanAntonio,4,187,1,0,1108,-1.9,-0.24,-9.94,-8.4,2.2,-10.6,-2.7,0.01,-0.07,-0.04,-0.04,1.3,0.8,0.01,0.01,0.3,0.6,0.04
94,orlandomagic,atlantahawks,93,89,4,Orlando,-9.0,194,0,0,1108,0.2,-0.26,6.02,1.8,-5.0,6.8,1.9,0.06,0.11,0.01,0.02,0.8,2.7,0.02,-0.02,1.0,2.3,0.01
95,torontoraptors,goldenstatewarriors,102,109,-7,GoldenState,0,217,0,0,1108,-0.7,-0.32,-4.28,-2.1,2.2,-4.3,-1.9,0.05,-0.09,-0.01,-0.02,0.4,1.5,0.04,0.01,-1.5,2.7,-0.01
96,chicagobulls,denvernuggets,94,92,2,Chicago,-2.0,207.5,1,0,1108,-0.9,-0.84,1.72,-4.0,-7.0,3.0,-5.2,-0.06,-0.04,-0.03,-0.03,0.4,5.5,-0.05,-0.04,0.9,0.8,-0.0
97,memphisgrizzlies,phoenixsuns,109,99,10,Memphis,-5.0,215,1,0,1108,-4.4,-0.23,3.01,-1.9,-5.3,3.4,-2.5,0.01,-0.14,-0.03,-0.03,-0.2,5.2,0.0,-0.01,2.6,0.9,0.02
98,dallasmavericks,bostonceltics,89,87,2,Dallas,-3.5,188.5,0,0,1108,1.4,0.72,-0.42,3.5,4.7,-1.2,0.9,-0.02,0.09,0.0,0.01,-0.9,3.0,-0.01,0.02,-1.8,0.1,-0.03
99,indianapacers,denvernuggets,144,113,31,Denver,1.5,209.5,1,1,1109,-1.4,-0.35,-6.19,-7.5,-1.3,-6.2,-0.9,-0.07,-0.01,-0.04,-0.04,1.0,2.0,-0.05,-0.01,0.1,-1.3,0.01
100,newjerseynets,clevelandcavaliers,91,93,-2,NewJersey,-2.5,195.5,0,0,1109,-1.8,-0.18,2.6,0.9,-1.9,2.8,-3.1,-0.03,-0.02,-0.0,0.0,0.0,1.9,-0.02,-0.02,-0.9,0.9,0.03
101,miamiheat,utahjazz,114,116,-2,Miami,-9.0,192.5,0,1,1109,2.2,-1.1,8.2,3.6,-6.6,10.2,-0.1,0.05,0.04,0.03,0.03,0.0,-1.8,0.04,-0.03,-1.2,3.8,-0.05
102,milwaukeebucks,newyorkknicks,107,80,27,Milwaukee,-5.5,197.5,1,0,1109,1.4,0.13,-1.5,-9.3,-7.6,-1.7,-5.8,-0.02,-0.09,-0.05,-0.05,0.4,0.5,-0.03,-0.03,0.9,2.9,-0.0
103,neworleanshornets,laclippers,101,82,19,NewOrleans,-9.5,189.5,1,0,1109,1.7,-0.03,3.99,0.9,-3.5,4.4,-4.1,-0.04,-0.04,0.0,-0.0,-2.3,-3.3,-0.01,0.0,1.6,3.0,-0.03
104,portlandtrailblazers,detroitpistons,100,78,22,Portland,-10.0,191,1,0,1109,-0.5,0.5,5.63,1.1,-4.6,5.7,-1.3,-0.0,0.04,0.0,-0.01,0.1,2.1,0.02,-0.02,1.6,-0.1,-0.0
105,lalakers,minnesotatimberwolves,99,94,5,LALakers,-17.5,215,0,0,1109,6.4,-0.77,11.98,6.8,-6.8,13.6,-5.8,0.01,-0.0,0.02,0.02,-2.8,-0.4,0.01,-0.04,-0.3,-1.4,-0.07
106,atlantahawks,milwaukeebucks,91,108,-17,Atlanta,-6.5,187,0,1,1110,0.7,-0.11,-0.08,4.5,4.5,0.0,-0.5,-0.02,0.01,0.03,0.03,0.5,-1.3,-0.01,0.01,-2.4,-0.2,-0.03
107,orlandomagic,utahjazz,94,104,-10,Orlando,-10.5,195,0,1,1110,0.8,-0.93,6.36,-0.2,-8.1,7.9,0.2,0.01,0.14,0.01,0.02,0.8,-0.9,-0.01,-0.03,-0.5,5.2,-0.06
108,torontoraptors,charlottebobcats,96,101,-5,Charlotte,1,193.5,0,1,1110,-2.4,0.09,-2.2,2.7,5.1,-2.4,3.3,-0.02,-0.03,0.01,0.01,-0.4,2.5,-0.02,0.02,0.1,-3.2,0.02
