,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
10,utahjazz,oklahomacitythunder,100,95,5,Utah,-9.0,221.5,0,0,1023,1.8,-0.29,0.19,1.5,1.1,0.4,-0.2,-0.02,0.06,0.01,0.02,1.3,2.3,-0.02,0.0,-1.5,2.1,0.01
11,phoenixsuns,sacramentokings,124,95,29,Sacramento,1,232.5,1,0,1023,-2.4,-0.11,2.15,1.5,-0.8,2.3,2.4,0.04,-0.03,0.01,-0.0,0.0,0.3,0.05,-0.0,0.1,0.4,-0.0
12,portlandtrailblazers,denvernuggets,100,108,-8,Denver,1.5,217.5,0,0,1023,1.9,0.3,-2.96,0.6,3.8,-3.2,3.6,0.01,0.03,0.0,-0.0,-1.1,-2.4,0.01,-0.0,-1.7,-1.5,0.01
13,detroitpistons,atlantahawks,100,117,-17,Detroit,-1.5,221.5,0,0,1024,1.8,-1.09,3.33,1.8,-2.1,3.9,-5.4,0.0,-0.02,0.01,0.01,0.0,1.0,-0.01,-0.0,0.0,1.0,-0.05
14,houstonrockets,milwaukeebucks,111,117,-6,Houston,-1.5,231,0,0,1024,0.0,0.84,-6.28,0.5,7.2,-6.7,-1.4,0.02,0.07,-0.01,-0.01,-0.3,0.3,0.03,0.04,1.7,-6.0,0.02
15,goldenstatewarriors,laclippers,122,141,-19,LAClippers,0,229.5,0,1,1024,-3.0,0.38,-14.78,-8.7,6.2,-14.9,-1.2,-0.03,-0.02,-0.04,-0.04,0.6,-2.0,-0.02,0.05,1.5,-1.2,-0.01
16,bostonceltics,torontoraptors,112,106,6,Boston,-2.5,213,1,1,1025,-1.3,-0.21,-0.14,2.2,2.0,0.2,-1.4,-0.01,-0.04,-0.0,-0.01,-0.9,2.6,-0.0,0.01,-1.1,0.7,0.01
17,charlottehornets,minnesotatimberwolves,99,121,-22,Minnesota,5,225,0,0,1025,-0.5,-0.56,-3.01,-1.8,1.1,-2.9,-7.6,-0.03,-0.03,-0.01,-0.01,0.3,1.8,-0.02,0.01,-0.1,-2.8,-0.06
18,brooklynnets,newyorkknicks,113,109,4,Brooklyn,-8.0,228,0,0,1025,1.8,-0.18,5.71,2.4,-3.5,5.9,2.8,0.0,0.1,0.02,0.02,0.5,-2.6,0.02,-0.03,-1.4,-0.5,-0.04
19,memphisgrizzlies,chicagobulls,102,110,-8,Chicago,2,224,0,0,1025,-0.3,1.09,3.09,2.5,0.5,2.0,3.1,0.01,-0.05,0.01,0.01,-0.5,0.2,0.01,-0.03,-3.6,2.2,-0.02
20,neworleanspelicans,dallasmavericks,116,123,-7,NewOrleans,-2.0,227,0,1,1025,-0.7,0.81,-5.42,-6.0,0.2,-6.2,4.4,-0.01,-0.05,-0.01,-0.01,2.7,1.0,-0.02,0.01,1.8,0.1,0.04
21,oklahomacitythunder,washingtonwizards,85,97,-12,OklahomaCity,-8.5,218,0,0,1025,0.4,0.91,7.57,-0.1,-6.7,6.6,-3.9,0.02,-0.01,0.01,0.01,0.2,-2.9,0.02,-0.04,-1.3,1.5,-0.06
22,denvernuggets,phoenixsuns,108,107,1,Denver,-12.0,219.5,0,0,1025,1.0,-0.11,1.79,1.4,-0.4,1.8,-4.2,-0.04,-0.02,-0.01,0.0,-0.7,2.6,-0.04,-0.01,-0.8,-2.0,-0.02
23,sacramentokings,portlandtrailblazers,112,122,-10,Portland,1,227.5,0,1,1025,-0.5,-0.08,-0.98,-3.5,-2.6,-0.9,-1.8,-0.01,0.02,-0.0,0.0,1.8,-0.5,-0.02,0.01,2.4,3.1,0.02
24,lalakers,utahjazz,95,86,9,LALakers,-3.5,215.5,1,0,1025,2.2,0.44,3.76,-0.3,-3.6,3.3,2.3,0.01,-0.06,-0.01,-0.01,-0.4,2.9,-0.01,-0.0,3.0,-0.1,0.02
25,milwaukeebucks,miamiheat,126,131,-5,Milwaukee,-11.5,223,0,1,1026,3.3,-0.32,6.82,-0.1,-6.6,6.5,6.8,-0.03,0.01,-0.0,0.01,-0.6,0.4,-0.03,-0.03,-0.6,2.1,-0.04
26,detroitpistons,philadelphia76ers,111,117,-6,Philadelphia,4.5,213,0,1,1026,-0.4,-0.69,-6.63,-2.3,3.7,-6.0,-1.4,0.01,0.02,-0.01,-0.01,1.1,-1.3,0.0,0.02,0.2,-4.4,-0.03
27,atlantahawks,orlandomagic,103,99,4,Orlando,2.5,216.5,1,0,1026,-2.0,0.18,-6.78,-1.3,5.3,-6.6,4.4,0.0,0.03,0.01,0.01,2.3,-0.7,0.01,0.01,-0.5,-4.2,0.06
28,newyorkknicks,bostonceltics,95,118,-23,Boston,5.5,218.5,0,0,1026,-0.8,0.21,-12.55,-6.8,6.0,-12.8,-0.9,0.0,-0.07,-0.04,-0.03,0.4,1.9,-0.03,0.03,-1.1,0.9,0.01
29,chicagobulls,torontoraptors,84,108,-24,Toronto,3,219.5,0,0,1026,-2.2,-0.67,-9.97,-4.4,4.8,-9.2,-1.2,-0.03,-0.03,-0.03,-0.02,0.6,1.5,-0.04,0.04,1.7,-1.1,0.04
30,clevelandcavaliers,indianapacers,110,99,11,Indiana,4.5,213,1,0,1026,-0.6,0.45,-9.4,-2.5,7.4,-9.9,-0.2,0.01,0.04,-0.01,-0.01,2.6,4.6,0.0,0.05,-1.3,0.7,-0.03
31,houstonrockets,neworleanspelicans,126,123,3,Houston,-12.0,238.5,0,1,1026,3.8,-0.57,3.68,2.2,-1.8,4.0,0.0,0.03,0.1,0.01,-0.0,-1.3,-3.2,0.04,-0.0,1.3,-2.2,-0.01
32,sanantoniospurs,washingtonwizards,124,122,2,SanAntonio,-11.5,219.5,0,1,1026,2.5,1.03,4.59,1.5,-2.0,3.5,-2.2,-0.01,-0.04,0.01,0.01,-1.0,-2.1,-0.0,-0.02,-2.2,3.9,-0.04
33,utahjazz,sacramentokings,113,81,32,Utah,-9.0,221.5,1,0,1026,0.3,-0.41,4.11,2.1,-2.3,4.4,-0.3,0.04,0.02,0.02,0.01,0.7,-0.3,0.03,-0.03,-2.5,0.5,-0.04
34,phoenixsuns,laclippers,130,122,8,LAClippers,10,225.5,1,1,1026,-2.8,0.14,-6.1,-2.2,3.8,-6.0,-0.2,-0.02,-0.01,-0.0,-0.0,0.4,-1.3,-0.01,0.03,1.5,1.2,0.01
35,oklahomacitythunder,goldenstatewarriors,120,92,28,OklahomaCity,-1.0,224,1,0,1027,1.1,-0.25,10.45,5.6,-5.0,10.6,-1.5,0.03,-0.0,0.03,0.03,-0.8,-2.2,0.02,-0.04,-1.1,0.4,-0.02
36,memphisgrizzlies,brooklynnets,134,133,1,Brooklyn,4,224,1,1,1027,-2.2,0.6,0.1,0.3,0.8,-0.5,1.4,-0.03,-0.08,0.01,0.01,0.1,-0.2,-0.02,0.01,1.7,0.0,0.03
37,dallasmavericks,portlandtrailblazers,119,121,-2,Dallas,-2.5,219,0,1,1027,-1.4,-0.61,5.48,3.0,-3.1,6.1,-1.4,0.02,0.08,0.01,0.01,0.0,0.8,0.01,-0.01,-0.6,2.4,-0.03
38,minnesotatimberwolves,miamiheat,116,109,7,Minnesota,-7.0,224,1,1,1027,-1.1,0.63,-6.61,-4.4,2.7,-7.1,5.1,-0.02,0.01,-0.04,-0.03,-0.5,1.8,-0.03,0.02,0.6,-2.3,0.01
39,lalakers,charlottehornets,120,101,19,LALakers,-13.0,216.5,1,1,1027,5.2,0.77,13.31,5.7,-7.0,12.7,5.1,0.02,-0.04,0.03,0.04,0.0,0.6,0.01,-0.03,1.0,4.4,0.05
40,newyorkknicks,chicagobulls,105,98,7,Chicago,2,224,1,0,1028,0.1,0.67,-2.72,-0.2,3.2,-3.4,-1.1,0.03,-0.08,-0.02,-0.01,-1.1,3.0,0.01,-0.01,-3.9,2.7,-0.01
41,detroitpistons,indianapacers,96,94,2,Indiana,2,213,1,0,1028,0.3,-0.49,-6.01,-1.0,4.7,-5.7,-1.3,0.04,0.06,-0.0,-0.01,1.8,2.6,0.02,0.03,-0.3,-0.8,-0.01
42,torontoraptors,orlandomagic,104,95,9,Toronto,-5.0,209,1,0,1028,0.5,-0.35,6.9,2.6,-4.5,7.1,2.3,0.01,0.06,0.03,0.03,1.6,-1.0,0.01,-0.03,1.4,-2.4,0.03
43,atlantahawks,philadelphia76ers,103,105,-2,Philadelphia,6.5,221,1,0,1028,-2.2,0.4,-9.96,-4.1,5.8,-9.9,4.0,0.0,0.04,-0.01,-0.02,1.1,-2.3,0.01,0.02,0.2,-5.4,0.02
44,houstonrockets,oklahomacitythunder,116,112,4,Houston,-10.0,228,0,1,1028,3.7,-0.17,0.8,2.1,1.3,0.8,4.9,-0.0,0.15,0.01,0.01,0.2,1.7,-0.0,0.01,1.1,-1.2,0.02
45,milwaukeebucks,clevelandcavaliers,129,112,17,Milwaukee,-15.5,224.5,1,1,1028,4.2,-0.79,17.18,4.9,-12.5,17.4,6.4,0.04,0.07,0.03,0.03,-1.7,-3.9,0.03,-0.07,0.3,4.2,0.01
46,neworleanspelicans,goldenstatewarriors,123,134,-11,NewOrleans,-2.5,235.5,0,1,1028,1.0,0.15,7.57,5.5,-1.9,7.4,3.4,-0.01,0.05,0.03,0.04,0.7,2.7,-0.03,-0.02,-1.3,1.4,0.02
47,sanantoniospurs,portlandtrailblazers,113,110,3,SanAntonio,-6.0,223,0,1,1028,0.1,-0.08,-0.04,-1.3,-1.3,0.0,-0.2,0.02,-0.06,0.0,-0.0,0.0,-2.3,0.02,0.01,0.5,3.9,-0.01
48,phoenixsuns,utahjazz,95,96,-1,Utah,5,213.5,1,0,1028,-2.7,0.3,-1.96,-0.6,1.5,-2.1,2.7,0.0,-0.05,-0.01,-0.02,-0.7,0.6,0.02,0.02,2.6,-0.1,0.04
49,sacramentokings,denvernuggets,94,101,-7,Denver,5.5,218,0,0,1028,1.4,0.22,-3.94,-2.9,1.2,-4.1,1.8,-0.01,0.05,-0.0,-0.0,0.7,-2.9,-0.01,0.01,0.7,1.6,0.03
50,laclippers,charlottehornets,111,96,15,LAClippers,-15.5,228,0,0,1028,3.1,0.49,13.69,7.6,-5.7,13.3,5.7,0.04,-0.02,0.04,0.03,-0.7,-0.4,0.04,-0.04,-0.9,3.2,0.05
51,miamiheat,atlantahawks,112,97,15,Miami,-8.5,223,1,0,1029,1.8,-0.62,10.3,5.3,-5.3,10.6,-4.7,0.04,0.02,0.03,0.03,-0.3,-1.3,0.03,-0.02,-0.1,4.6,-0.02
52,denvernuggets,dallasmavericks,106,109,-3,Denver,-5.5,212.5,0,1,1029,-0.5,0.31,-2.52,-3.6,-0.7,-2.9,-2.2,-0.03,-0.11,-0.01,-0.01,1.1,1.6,-0.02,0.01,2.3,-0.9,0.02
53,lalakers,memphisgrizzlies,120,91,29,LALakers,-11.5,215,1,0,1029,5.4,0.33,7.19,2.8,-4.0,6.8,-1.9,0.04,0.01,0.01,0.01,0.1,1.5,0.02,-0.01,1.4,1.0,-0.01
54,clevelandcavaliers,chicagobulls,117,111,6,Chicago,2,216.5,1,1,1030,0.6,1.05,-3.77,0.8,5.6,-4.8,-1.0,-0.0,-0.03,0.01,0.01,0.9,1.8,-0.0,0.01,-4.6,1.8,-0.07
55,orlandomagic,newyorkknicks,95,83,12,Orlando,-9.5,209.5,1,0,1030,1.6,0.35,5.79,2.0,-3.5,5.5,0.0,-0.01,0.05,0.01,0.01,-1.1,-3.5,0.02,-0.01,0.8,0.8,-0.05
56,philadelphia76ers,minnesotatimberwolves,117,95,22,Philadelphia,-7.0,222.5,1,0,1030,1.5,-0.41,6.27,3.2,-3.2,6.4,-4.4,-0.02,-0.07,0.01,0.02,-0.3,1.8,-0.02,-0.02,-0.7,3.1,-0.0
57,bostonceltics,milwaukeebucks,116,105,11,Milwaukee,3.5,224,1,0,1030,-3.9,0.2,-3.58,0.9,4.1,-3.2,-5.6,-0.01,-0.04,-0.01,-0.02,-0.7,3.2,0.01,0.02,1.5,-4.2,0.04
58,brooklynnets,indianapacers,108,118,-10,Brooklyn,-3.0,220.5,0,1,1030,0.7,-0.11,-2.64,-1.1,1.5,-2.6,2.5,0.05,0.11,-0.01,-0.01,1.1,3.2,0.03,0.0,-2.0,1.1,-0.01
59,torontoraptors,detroitpistons,125,113,12,Toronto,-9.5,214,1,1,1030,0.7,0.56,10.35,2.1,-7.7,9.8,3.3,0.0,0.04,0.01,0.01,-0.7,-1.3,0.02,-0.04,1.9,0.8,0.02
60,oklahomacitythunder,portlandtrailblazers,99,102,-3,Portland,1.5,221.5,0,0,1030,-2.0,-0.2,2.94,-2.9,-6.0,3.1,-1.9,0.05,-0.02,0.0,-0.0,1.2,-3.1,0.04,-0.01,1.4,1.5,-0.04
61,washingtonwizards,houstonrockets,158,159,-1,Houston,8,234,1,1,1030,-4.1,-0.74,-8.37,-2.0,5.4,-7.4,-1.0,-0.02,-0.14,-0.02,-0.01,-0.4,1.2,-0.01,0.03,0.2,-0.3,0.03
62,sacramentokings,charlottehornets,111,118,-7,Sacramento,-7.5,223.5,0,1,1030,2.7,0.74,5.44,3.9,-1.1,5.0,3.1,-0.02,-0.0,0.03,0.03,-0.3,-2.0,-0.01,-0.0,0.5,4.0,0.07
63,utahjazz,laclippers,110,96,14,Utah,-7.0,216.5,1,0,1030,-0.1,-0.16,-4.14,-1.6,2.3,-3.9,-2.9,-0.03,0.04,0.01,0.01,1.1,-1.9,-0.03,0.01,-1.1,1.3,-0.02
64,goldenstatewarriors,phoenixsuns,110,121,-11,GoldenState,-5.5,230.5,0,1,1030,-0.2,0.24,-8.68,-6.5,2.4,-8.9,-1.0,-0.01,-0.01,-0.04,-0.04,0.2,-0.7,-0.01,0.01,0.0,-2.4,-0.03
65,atlantahawks,miamiheat,97,106,-9,Miami,6.5,215.5,0,0,1031,-1.8,0.62,-10.3,-5.3,5.3,-10.6,4.7,-0.04,-0.02,-0.03,-0.03,0.3,1.3,-0.03,0.02,0.1,-4.6,0.02
66,neworleanspelicans,denvernuggets,122,107,15,Denver,4,223.5,1,1,1031,-0.2,0.5,-2.9,-2.4,0.9,-3.3,6.6,0.02,0.06,0.0,0.0,1.6,-0.6,0.0,-0.0,-0.5,1.0,0.01
67,laclippers,sanantoniospurs,103,97,6,LAClippers,-5.0,229,1,0,1031,-0.2,-0.25,7.31,1.5,-5.9,7.4,1.0,0.03,0.06,0.01,0.0,1.4,3.4,0.02,-0.04,0.5,-1.6,0.01
68,brooklynnets,houstonrockets,123,116,7,Houston,4.5,244,1,0,1101,-2.9,-0.61,-4.14,-4.0,-0.6,-3.4,-2.3,-0.02,-0.08,-0.02,-0.02,0.5,2.2,-0.03,-0.02,-2.7,2.2,-0.01
69,indianapacers,clevelandcavaliers,102,95,7,Indiana,-7.5,215,0,0,1101,0.6,-0.45,9.4,2.5,-7.4,9.9,0.2,-0.01,-0.04,0.01,0.01,-2.6,-4.6,-0.0,-0.05,1.3,-0.7,0.03
70,orlandomagic,milwaukeebucks,91,123,-32,Milwaukee,4.5,215,0,0,1101,-3.1,0.76,-10.34,-3.9,6.6,-10.5,-6.5,-0.01,-0.06,-0.04,-0.05,-1.4,1.6,-0.0,0.05,1.2,-2.5,-0.0
71,bostonceltics,newyorkknicks,104,102,2,Boston,-10.5,212,0,0,1101,0.8,-0.21,12.55,6.8,-6.0,12.8,0.9,-0.0,0.07,0.04,0.03,-0.4,-1.9,0.03,-0.03,1.1,-0.9,-0.01
72,chicagobulls,detroitpistons,112,106,6,Chicago,-3.5,216,1,1,1101,-1.5,-0.11,0.38,-2.3,-2.9,0.6,2.1,-0.03,0.01,-0.01,-0.01,-0.1,0.2,-0.02,0.01,3.6,-0.3,0.05
73,dallasmavericks,lalakers,110,119,-9,LALakers,1.5,217,0,1,1101,-3.4,-0.56,-1.41,4.7,5.4,-0.7,-1.6,-0.01,0.1,0.01,0.0,-2.1,-1.3,0.01,0.01,-3.5,-1.1,-0.03
74,sacramentokings,utahjazz,102,101,1,Utah,5,214,1,0,1101,-0.3,0.41,-4.11,-2.1,2.3,-4.4,0.3,-0.04,-0.02,-0.02,-0.01,-0.7,0.3,-0.03,0.03,2.5,-0.5,0.04
75,goldenstatewarriors,sanantoniospurs,110,127,-17,SanAntonio,7,223,0,1,1101,-3.2,0.13,-7.47,-7.2,0.3,-7.5,-0.2,0.0,0.04,-0.03,-0.03,2.0,1.4,0.0,0.01,2.0,-2.8,0.0
76,oklahomacitythunder,neworleanspelicans,115,104,11,OklahomaCity,-2.0,228,1,0,1102,0.1,-0.4,2.88,0.1,-3.1,3.2,-4.9,0.03,-0.05,0.01,-0.01,-1.5,-4.9,0.04,-0.01,0.2,-1.0,-0.04
77,detroitpistons,brooklynnets,113,109,4,Brooklyn,4,222.5,1,0,1102,-0.4,-0.38,-3.37,0.1,3.2,-3.1,-3.8,-0.01,-0.04,0.01,0.01,0.7,-0.6,-0.01,0.03,1.7,-1.9,-0.0
78,orlandomagic,denvernuggets,87,91,-4,Denver,4,199.5,1,0,1102,0.5,-0.15,-3.28,-4.6,-1.5,-3.1,1.5,0.02,0.02,-0.02,-0.03,-0.8,-2.5,0.01,0.0,0.3,2.3,-0.02
79,memphisgrizzlies,phoenixsuns,105,114,-9,Phoenix,3,221.5,0,0,1102,-0.5,-0.19,-1.47,-2.5,-1.1,-1.4,1.5,-0.03,-0.01,-0.01,-0.0,0.2,0.8,-0.04,-0.02,-1.0,-1.0,-0.0
80,milwaukeebucks,torontoraptors,115,105,10,Milwaukee,-6.0,226.5,1,0,1102,2.6,-0.41,3.44,1.3,-2.1,3.4,4.2,0.01,0.01,0.01,0.02,-0.2,-0.6,-0.01,-0.01,-2.6,4.9,-0.02
81,washingtonwizards,minnesotatimberwolves,109,131,-22,Washington,-3.0,229.5,0,1,1102,0.3,-0.85,-1.22,2.8,3.3,-0.5,-0.7,-0.01,-0.07,0.01,0.01,-0.8,0.1,0.0,0.02,0.7,-1.9,0.01
82,goldenstatewarriors,charlottehornets,87,93,-6,Charlotte,6,221,1,0,1102,0.1,0.87,-1.09,-1.1,0.5,-1.6,4.5,0.01,-0.04,0.0,-0.01,-0.1,-2.4,0.02,0.01,0.6,2.0,0.03
83,portlandtrailblazers,philadelphia76ers,128,129,-1,Philadelphia,1,223.5,1,1,1102,1.2,0.67,-2.86,2.4,5.8,-3.4,1.7,-0.01,0.01,0.0,-0.0,-1.5,-1.5,0.0,0.01,-1.3,-5.0,-0.01
84,indianapacers,chicagobulls,108,95,13,Indiana,-2.0,217,1,0,1103,1.2,0.6,5.63,3.3,-1.8,5.1,-0.8,-0.01,-0.08,0.02,0.02,-1.7,-2.8,-0.01,-0.04,-3.3,1.1,-0.05
85,miamiheat,houstonrockets,129,100,29,Houston,3,233.5,1,0,1103,-3.3,-0.52,-0.54,-0.4,-0.6,0.2,-5.4,0.01,-0.08,0.01,0.01,0.9,-0.7,0.01,-0.01,-1.1,3.9,0.02
86,newyorkknicks,sacramentokings,92,113,-21,Sacramento,1,213.5,0,0,1103,-2.5,-0.72,-5.13,-3.7,0.8,-4.5,-0.3,0.03,-0.08,-0.04,-0.03,-0.4,3.9,0.01,-0.0,-1.2,-0.1,-0.0
87,sanantoniospurs,lalakers,96,103,-7,LALakers,1,217.5,0,0,1103,-1.9,-0.03,-6.93,0.4,7.2,-6.8,-0.4,-0.01,-0.04,-0.0,-0.01,-2.1,-4.4,0.01,0.03,-2.4,0.4,-0.01
88,clevelandcavaliers,dallasmavericks,111,131,-20,Dallas,5.5,218.5,0,1,1103,-1.1,0.19,-12.64,-9.2,3.7,-12.9,-0.6,-0.04,-0.1,-0.03,-0.02,3.4,1.4,-0.03,0.04,1.1,-0.3,-0.01
89,laclippers,utahjazz,105,94,11,LAClippers,-4.5,214,1,0,1103,0.1,0.16,4.14,1.6,-2.3,3.9,2.9,0.03,-0.04,-0.01,-0.01,-1.1,1.9,0.03,-0.01,1.1,-1.3,0.02
90,washingtonwizards,detroitpistons,115,99,16,Washington,-4.0,225.5,1,0,1104,-0.8,0.25,-0.86,1.9,2.8,-0.9,5.1,0.01,-0.02,0.0,-0.01,-1.6,-0.4,0.02,0.02,1.2,-0.6,0.04
91,brooklynnets,neworleanspelicans,135,125,10,Brooklyn,-3.5,238.5,1,1,1104,0.9,-1.18,-0.46,-1.8,-2.4,0.6,-2.3,0.01,0.02,-0.01,-0.02,-0.8,-1.0,0.01,-0.02,-1.4,0.0,-0.03
92,memphisgrizzlies,houstonrockets,100,107,-7,Houston,5.5,230,0,0,1104,-5.1,-0.01,-4.04,-3.7,0.2,-3.9,-0.9,-0.05,-0.15,-0.02,-0.01,0.6,2.0,-0.04,-0.01,-1.0,2.2,0.02
93,minnesotatimberwolves,milwaukeebucks,106,134,-28,Milwaukee,7.5,229.5,0,1,1104,-4.4,0.95,-13.43,-4.3,9.3,-13.6,-1.7,0.01,0.01,-0.03,-0.04,0.1,1.4,0.01,0.05,1.2,-4.4,0.04
94,phoenixsuns,philadelphia76ers,114,109,5,Philadelphia,0,224,1,0,1104,-1.7,0.48,-1.69,0.4,2.4,-2.0,2.3,0.02,0.0,0.01,-0.0,0.3,-1.7,0.03,0.02,1.2,-1.5,0.01
95,goldenstatewarriors,portlandtrailblazers,127,118,9,Portland,12,220,1,1,1104,-3.1,0.05,-7.51,-8.5,-1.0,-7.5,-0.4,0.02,-0.02,-0.03,-0.04,2.0,-0.9,0.02,0.02,2.5,1.1,-0.01
96,charlottehornets,indianapacers,122,120,2,Indiana,2.5,212.5,1,1,1105,-1.3,0.05,-8.66,-3.7,5.3,-9.0,-3.1,0.04,0.08,-0.03,-0.03,1.3,3.9,0.02,0.04,0.1,-2.3,-0.03
97,clevelandcavaliers,bostonceltics,113,119,-6,Boston,6,215.5,1,1,1105,-0.3,0.59,-13.6,-5.8,8.4,-14.2,-0.8,-0.03,-0.02,-0.02,-0.01,2.4,0.7,-0.04,0.05,-1.8,0.0,-0.05
98,atlantahawks,sanantoniospurs,108,100,8,SanAntonio,5.5,222.5,1,0,1105,-3.5,-0.19,-7.06,-5.2,1.3,-6.5,2.5,-0.0,0.08,-0.02,-0.02,2.6,1.5,-0.01,0.0,1.0,-4.3,0.04
99,chicagobulls,lalakers,112,118,-6,LALakers,7,215.5,1,1,1105,-5.1,-1.42,-10.28,-5.3,3.5,-8.8,-1.2,-0.04,0.04,-0.03,-0.03,0.4,-1.7,-0.03,0.03,2.2,-3.2,0.03
100,oklahomacitythunder,orlandomagic,102,94,8,OklahomaCity,-2.5,201,1,0,1105,-0.6,0.25,3.26,2.3,-0.7,3.0,0.2,0.03,-0.01,0.03,0.02,0.9,-3.0,0.03,-0.02,-0.6,-2.3,-0.0
101,denvernuggets,miamiheat,109,89,20,Denver,-5.0,211,1,0,1105,-0.3,0.59,-0.24,0.6,1.5,-0.9,-1.2,-0.06,-0.07,-0.02,-0.01,-1.2,4.5,-0.05,0.01,0.3,-2.7,-0.01
102,detroitpistons,newyorkknicks,122,102,20,Detroit,-3.5,206,1,1,1106,1.4,-0.56,2.34,2.5,-0.3,2.8,-1.0,-0.0,0.06,0.03,0.03,1.2,-3.2,0.01,0.0,0.3,-2.4,-0.04
103,indianapacers,washingtonwizards,121,106,15,Indiana,-3.0,227,1,1,1106,0.5,0.24,6.87,-0.9,-7.5,6.6,-3.8,-0.05,-0.04,0.0,0.01,-0.2,-2.2,-0.04,-0.05,-0.9,1.4,-0.04
104,atlantahawks,chicagobulls,93,113,-20,Chicago,0,221.5,0,0,1106,-0.3,1.2,-3.71,0.5,5.0,-4.5,3.3,0.03,0.0,0.01,0.0,0.1,-1.2,0.03,-0.0,-3.6,-0.7,-0.01
105,houstonrockets,goldenstatewarriors,129,112,17,Houston,-16.0,229,1,1,1106,4.8,-0.42,11.25,7.7,-3.7,11.4,3.4,0.02,0.15,0.04,0.04,-0.6,-0.5,0.02,-0.02,0.0,-0.8,0.0
106,torontoraptors,sacramentokings,124,120,4,Toronto,-8.0,219,0,1,1106,-0.4,-0.72,7.56,0.9,-7.2,8.1,2.0,0.03,0.03,0.01,0.0,0.1,-0.6,0.03,-0.04,1.0,-1.7,-0.02
107,memphisgrizzlies,minnesotatimberwolves,137,121,16,Minnesota,3.5,224.5,1,1,1106,-0.7,-0.12,3.11,1.1,-1.9,3.0,-0.6,-0.04,-0.09,0.01,0.01,0.2,0.9,-0.03,-0.02,-0.5,0.6,-0.0
108,dallasmavericks,orlandomagic,107,106,1,Dallas,-7.0,207.5,0,1,1106,0.0,-0.16,5.8,8.2,2.2,6.0,0.7,0.01,0.09,0.04,0.04,-0.3,0.9,0.01,-0.01,-2.6,-1.4,-0.0
