,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
13,sanantoniospurs,washingtonwizards,107,105,2,SanAntonio,-9.0,204,0,1,1202,3.6,0.39,5.77,-0.1,-5.8,5.7,-3.2,0.01,-0.0,0.0,-0.0,-0.2,-0.1,0.01,-0.03,-0.3,2.1,-0.02
14,denvernuggets,houstonrockets,110,128,-18,Denver,-3.5,221.5,0,1,1202,-2.2,0.11,-5.14,-1.5,3.7,-5.2,-1.7,-0.03,-0.13,-0.01,-0.01,-0.1,2.7,-0.02,0.01,-2.3,2.9,0.0
15,milwaukeebucks,brooklynnets,112,103,9,Milwaukee,-10.0,214.5,0,1,1203,-0.4,-0.25,6.29,5.0,-1.4,6.4,-6.8,-0.01,-0.08,0.01,0.02,-1.5,1.9,-0.02,0.01,2.0,-0.7,0.0
16,charlottehornets,minnesotatimberwolves,120,125,-5,Charlotte,-6.0,211,0,1,1203,2.5,-0.73,0.57,-2.0,-3.4,1.4,1.1,-0.01,0.09,-0.01,-0.01,-2.2,-7.3,-0.0,-0.01,-1.1,3.7,-0.05
17,philadelphia76ers,bostonceltics,106,107,-1,Boston,10,207.5,1,1,1203,-1.3,0.25,-8.08,-8.0,0.5,-8.5,1.7,-0.01,-0.04,-0.03,-0.02,2.7,1.2,-0.02,0.01,0.9,0.0,0.01
18,torontoraptors,atlantahawks,128,84,44,Toronto,-8.5,206.5,1,1,1203,-1.8,-0.18,4.88,7.4,2.1,5.3,-2.7,-0.0,-0.02,0.02,0.01,-2.4,1.4,0.02,0.0,-0.3,0.2,0.04
19,memphisgrizzlies,lalakers,103,100,3,Memphis,-2.5,198,1,1,1203,4.4,-0.11,7.25,1.7,-5.9,7.6,-6.2,0.02,0.02,-0.0,-0.01,-1.4,-0.2,0.02,-0.04,0.6,1.7,0.04
20,dallasmavericks,chicagobulls,107,82,25,Chicago,3.5,190.5,1,0,1203,0.7,0.79,-2.56,-1.8,1.8,-3.6,-3.1,-0.03,0.11,0.01,0.02,-0.7,-8.9,-0.03,0.02,2.0,0.8,0.05
21,utahjazz,denvernuggets,105,98,7,Utah,-7.5,200.5,0,1,1203,1.6,-0.13,3.3,-3.6,-7.4,3.8,-6.7,0.01,-0.0,-0.01,-0.0,0.0,-4.1,0.0,-0.04,0.9,0.2,0.0
22,portlandtrailblazers,miamiheat,99,92,7,Portland,-6.0,216,1,0,1203,-1.7,0.59,-1.0,2.5,4.1,-1.6,1.5,0.02,0.01,0.02,0.01,0.1,-1.2,0.04,0.01,-1.0,0.4,0.02
23,goldenstatewarriors,phoenixsuns,138,109,29,GoldenState,-16.5,228,1,1,1203,3.2,-0.77,16.49,9.0,-8.2,17.2,-0.5,-0.04,0.1,0.06,0.07,-0.2,-3.2,-0.03,-0.04,0.4,-1.5,-0.07
24,detroitpistons,orlandomagic,92,98,-6,Detroit,-7.5,195.5,0,0,1204,0.1,-0.13,5.32,2.3,-3.4,5.7,-1.8,-0.03,-0.04,-0.0,0.0,-1.2,2.5,-0.03,-0.01,0.2,3.8,-0.0
25,oklahomacitythunder,neworleanspelicans,101,92,9,OklahomaCity,-6.0,214.5,1,0,1204,-1.0,-0.02,2.83,3.1,0.1,3.0,-0.2,0.04,-0.01,0.0,-0.0,1.5,9.4,0.03,0.0,0.1,2.2,0.04
26,newyorkknicks,sacramentokings,106,98,8,Sacramento,1,209.5,1,0,1204,-0.6,-0.78,-0.58,0.4,0.2,0.2,1.1,-0.04,-0.01,-0.02,-0.02,-1.3,5.6,-0.03,-0.02,-1.2,-2.2,-0.01
27,laclippers,indianapacers,102,111,-9,LAClippers,-11.5,207,0,1,1204,3.0,0.55,5.06,4.1,-0.6,4.7,0.2,0.05,0.06,0.02,0.02,-0.8,0.3,0.02,-0.01,-1.5,1.4,-0.01
28,philadelphia76ers,denvernuggets,98,106,-8,Denver,3.5,210,0,0,1205,-0.6,-0.33,-6.53,-10.0,-3.8,-6.2,0.2,-0.02,0.02,-0.03,-0.03,1.7,-4.9,-0.01,-0.02,2.6,-3.4,0.04
29,atlantahawks,oklahomacitythunder,99,102,-3,Atlanta,-4.0,212.5,0,0,1205,3.2,-0.77,-2.37,-3.4,-1.8,-1.6,-0.4,0.0,0.01,0.0,0.0,1.0,-4.3,-0.01,-0.0,1.3,-2.9,-0.04
30,brooklynnets,washingtonwizards,113,118,-5,Washington,6.5,218,1,1,1205,0.0,0.44,-8.1,-7.1,1.4,-8.5,3.9,0.04,0.09,-0.01,-0.02,1.9,-4.5,0.03,-0.01,-2.2,0.6,-0.0
31,torontoraptors,clevelandcavaliers,112,116,-4,Toronto,-1.5,214.5,0,1,1205,-3.1,-0.25,0.78,-1.3,-2.5,1.2,-1.5,0.02,-0.11,-0.02,-0.03,-0.8,3.1,0.03,-0.01,2.1,0.5,0.05
32,chicagobulls,portlandtrailblazers,110,112,-2,Chicago,-4.0,212.5,0,1,1205,2.1,-0.69,0.26,-2.9,-3.8,0.9,-1.4,-0.02,-0.07,-0.03,-0.03,-0.2,4.0,-0.01,-0.0,0.8,0.0,-0.07
33,houstonrockets,bostonceltics,107,106,1,Houston,-5.5,218,0,0,1205,1.5,0.47,3.59,3.5,0.6,2.9,3.2,0.03,0.07,0.02,0.02,1.1,3.4,0.01,0.02,0.6,0.5,-0.03
34,milwaukeebucks,sanantoniospurs,96,97,-1,SanAntonio,6,203,1,0,1205,-4.0,-0.2,-7.58,-2.0,5.8,-7.8,0.3,0.01,0.01,0.0,0.0,0.6,-2.5,0.0,0.03,0.1,-2.2,0.02
35,neworleanspelicans,memphisgrizzlies,108,110,-2,NewOrleans,-4.0,196.5,0,1,1205,-3.8,-0.06,-2.65,-2.5,0.3,-2.8,5.7,-0.02,-0.01,0.0,0.01,-0.4,-6.3,-0.03,0.0,-1.2,-0.7,-0.08
36,dallasmavericks,charlottehornets,101,109,-8,Charlotte,3.5,193.5,0,1,1205,1.1,0.66,-2.46,-3.2,0.2,-3.4,-3.5,-0.05,0.03,-0.01,0.0,0.9,-1.8,-0.05,0.01,2.3,-2.0,0.05
37,goldenstatewarriors,indianapacers,142,106,36,GoldenState,-15.0,224,1,1,1205,1.2,0.14,11.99,7.0,-4.8,11.8,3.9,-0.0,0.09,0.04,0.05,0.4,1.6,-0.01,-0.03,-0.1,-0.6,-0.03
38,lalakers,utahjazz,101,107,-6,Utah,4,198,0,1,1205,-1.7,0.52,-10.29,-3.6,7.7,-11.3,6.9,-0.03,-0.03,-0.03,-0.03,0.3,1.8,-0.02,0.05,1.2,-3.1,0.02
39,washingtonwizards,orlandomagic,116,124,-8,Washington,-3.0,200.5,0,1,1206,0.7,-0.41,7.97,7.5,-1.2,8.7,0.6,0.01,-0.02,0.04,0.04,0.7,2.5,0.01,0.0,1.9,-1.9,0.01
40,detroitpistons,chicagobulls,102,91,11,Detroit,-5.5,201.5,1,0,1206,-1.5,0.22,-1.32,-1.4,0.1,-1.5,-0.3,-0.04,0.01,-0.01,0.01,-1.4,-2.9,-0.05,0.01,-0.3,4.4,0.03
41,miamiheat,newyorkknicks,103,114,-11,Miami,-1.0,205.5,0,1,1206,-0.8,-0.09,4.64,0.1,-4.8,4.9,-0.8,0.01,0.04,0.01,0.02,0.0,-2.4,-0.01,-0.01,0.9,2.3,0.01
42,memphisgrizzlies,philadelphia76ers,96,91,5,Memphis,-7.0,194.5,0,0,1206,4.9,0.61,6.79,4.5,-1.8,6.3,-6.2,0.02,-0.03,-0.0,-0.01,-2.8,2.4,0.02,-0.01,0.1,2.2,0.02
43,minnesotatimberwolves,sanantoniospurs,91,105,-14,SanAntonio,4,205.5,0,0,1206,-5.6,0.53,-7.77,-0.3,8.5,-8.8,0.4,0.02,-0.03,-0.01,-0.01,0.3,3.2,0.02,0.04,-0.3,-1.7,0.02
44,utahjazz,phoenixsuns,112,105,7,Utah,-7.0,204,1,1,1206,1.8,-0.43,9.14,3.0,-6.9,9.9,-8.7,-0.01,0.07,0.03,0.03,-0.2,-2.8,-0.02,-0.03,-1.3,2.5,-0.07
45,charlottehornets,detroitpistons,87,77,10,Charlotte,-5.5,202.5,1,0,1207,1.1,-0.09,1.22,2.8,1.5,1.3,0.7,0.06,0.07,0.03,0.01,-0.2,-4.2,0.07,0.01,0.0,-1.6,-0.03
46,orlandomagic,bostonceltics,87,117,-30,Boston,1,195.5,0,1,1207,-0.6,0.35,-8.86,-7.5,2.1,-9.6,0.0,-0.03,-0.09,-0.04,-0.04,-0.1,0.4,-0.04,0.02,-0.7,2.1,-0.02
47,atlantahawks,miamiheat,103,95,8,Atlanta,-9.0,203.5,0,0,1207,1.4,-0.09,-2.0,-2.9,-1.0,-1.9,2.2,0.04,-0.01,0.0,-0.01,1.8,-0.6,0.04,0.01,1.2,-0.3,-0.04
48,brooklynnets,denvernuggets,116,111,5,Denver,4.5,221.5,1,1,1207,0.8,-0.2,-7.44,-9.1,-2.0,-7.1,3.0,0.01,0.04,-0.02,-0.02,1.5,-7.7,0.01,-0.02,0.7,-2.6,0.02
49,houstonrockets,lalakers,134,95,39,Houston,-13.5,222.5,1,1,1207,2.3,-0.5,12.13,8.7,-4.0,12.7,1.5,0.04,0.17,0.05,0.04,-0.2,-0.4,0.04,-0.02,0.2,0.0,-0.02
50,milwaukeebucks,portlandtrailblazers,115,107,8,Milwaukee,-1.5,214.5,1,1,1207,0.8,-0.56,-0.22,-1.2,-1.5,0.3,-2.2,-0.0,-0.03,0.01,0.01,0.7,-1.5,-0.0,0.01,2.0,-1.4,-0.03
51,newyorkknicks,clevelandcavaliers,94,126,-32,Cleveland,8,213.5,0,1,1207,-1.9,0.11,-6.74,-5.9,1.2,-7.1,-0.2,-0.04,-0.12,-0.05,-0.05,-0.2,4.7,-0.02,-0.01,0.3,-1.7,0.04
52,dallasmavericks,sacramentokings,89,120,-31,Sacramento,3,196,0,1,1207,-0.3,-0.18,0.76,-1.7,-2.5,0.8,-2.7,-0.06,0.07,-0.01,-0.01,-2.1,-2.9,-0.04,0.0,1.5,1.3,-0.01
53,phoenixsuns,indianapacers,94,109,-15,Indiana,4,215,0,0,1207,-2.0,0.91,-4.5,-2.0,3.4,-5.4,4.4,0.04,-0.02,-0.02,-0.02,0.6,4.8,0.02,0.01,-0.5,0.9,0.04
54,laclippers,goldenstatewarriors,98,115,-17,GoldenState,4,224.5,0,0,1207,1.8,0.41,-6.93,-2.9,4.2,-7.1,-3.7,0.05,-0.03,-0.02,-0.03,-1.2,-1.3,0.03,0.02,-1.4,2.0,0.01
55,torontoraptors,minnesotatimberwolves,124,110,14,Toronto,-9.5,214,1,1,1208,2.1,-1.03,4.29,1.5,-4.2,5.7,0.1,0.01,0.04,0.01,0.01,-1.1,-2.2,0.0,-0.03,0.3,0.4,0.01
56,washingtonwizards,denvernuggets,92,85,7,Washington,-5.5,217.5,1,0,1208,0.8,-0.64,0.66,-2.0,-3.4,1.4,-0.9,-0.02,-0.04,-0.0,-0.0,-0.4,-3.2,-0.01,-0.01,2.9,-3.2,0.02
57,memphisgrizzlies,portlandtrailblazers,88,86,2,Portland,2.5,206.5,1,0,1208,4.7,0.17,1.19,-2.6,-3.7,1.1,-4.4,0.01,-0.01,-0.02,-0.03,-0.4,1.8,0.01,-0.0,2.0,0.7,0.01
58,neworleanspelicans,philadelphia76ers,88,99,-11,NewOrleans,-6.0,205,0,0,1208,1.1,0.55,4.14,2.0,-1.5,3.5,-0.5,-0.0,-0.04,0.0,0.0,-3.2,-3.9,-0.01,-0.0,-1.1,1.5,-0.06
59,utahjazz,goldenstatewarriors,99,106,-7,GoldenState,11,208,1,0,1208,-1.4,0.34,-7.35,-6.0,1.3,-7.3,-8.2,0.03,-0.03,-0.03,-0.04,0.0,0.4,0.01,0.01,-1.7,4.0,-0.0
60,chicagobulls,sanantoniospurs,95,91,4,SanAntonio,3.5,200.5,1,0,1208,-2.7,-0.33,-7.1,-3.7,3.5,-7.2,1.1,-0.0,-0.03,-0.03,-0.04,-0.3,3.0,-0.0,0.01,-1.1,-0.8,-0.02
61,charlottehornets,orlandomagic,109,88,21,Charlotte,-6.5,203.5,1,0,1209,1.2,-0.22,6.54,5.1,-1.9,7.0,-1.1,0.03,0.04,0.02,0.01,-1.4,-1.7,0.04,0.0,0.2,2.2,-0.04
62,bostonceltics,torontoraptors,94,101,-7,Boston,-2.5,207.5,0,0,1209,-0.2,0.17,-1.4,-1.1,0.6,-1.7,2.1,-0.02,0.1,0.01,0.01,0.4,-3.8,-0.01,-0.0,-0.9,-1.0,0.0
63,clevelandcavaliers,miamiheat,114,84,30,Cleveland,-12.0,208,1,0,1209,2.7,-0.02,2.1,5.8,3.6,2.2,1.0,0.02,0.09,0.04,0.04,0.2,-2.3,0.03,0.02,-1.2,-0.6,-0.05
64,milwaukeebucks,atlantahawks,110,114,-4,Milwaukee,-3.0,205.5,0,1,1209,-2.3,0.12,0.78,4.2,3.6,0.6,-2.9,-0.02,-0.02,0.02,0.02,-1.0,-2.1,-0.01,0.01,-0.2,-0.7,0.04
65,minnesotatimberwolves,detroitpistons,90,117,-27,Detroit,3,202.5,0,1,1209,-1.4,0.64,0.65,4.8,4.9,-0.1,-0.4,0.07,-0.01,0.03,0.02,2.0,3.1,0.07,0.02,1.1,-5.3,0.01
66,oklahomacitythunder,houstonrockets,99,102,-3,Houston,1,224,0,0,1209,-2.7,0.31,-4.7,-6.4,-1.5,-4.9,-2.2,-0.01,-0.17,-0.04,-0.04,-0.1,3.3,-0.01,-0.01,-0.7,3.2,0.02
67,dallasmavericks,indianapacers,111,103,8,Indiana,3.5,199.5,1,1,1209,0.6,0.82,-1.89,-3.0,0.0,-3.0,-3.7,-0.04,0.09,-0.02,-0.01,-1.2,-3.1,-0.03,0.02,0.8,2.1,-0.01
68,lalakers,phoenixsuns,115,119,-4,LALakers,-1.5,221.5,0,1,1209,0.1,0.09,-1.15,-0.6,0.8,-1.4,-1.8,-0.04,0.04,-0.0,0.01,0.1,-1.0,-0.04,0.02,-0.1,-0.6,-0.05
69,sacramentokings,newyorkknicks,100,103,-3,Sacramento,-5.5,210,0,0,1209,0.6,0.78,0.58,-0.4,-0.2,-0.2,-1.1,0.04,0.01,0.02,0.02,1.3,-5.6,0.03,0.02,1.2,2.2,0.01
70,indianapacers,portlandtrailblazers,118,111,7,Portland,0,217,1,1,1210,2.2,-0.72,-0.41,-1.7,-2.0,0.3,-0.8,-0.01,-0.05,-0.0,-0.0,0.3,-1.8,-0.0,0.0,2.0,-1.3,-0.02
71,orlandomagic,denvernuggets,113,121,-8,Denver,2,205.5,0,1,1210,0.1,-0.23,-7.31,-9.5,-2.2,-7.3,-1.5,-0.03,-0.03,-0.04,-0.04,-1.1,-5.7,-0.03,-0.01,1.0,-1.3,0.01
72,washingtonwizards,milwaukeebucks,110,105,5,Washington,-4.5,209.5,1,1,1210,0.4,-0.19,1.81,2.1,0.0,2.1,2.9,-0.02,-0.01,-0.0,0.0,-0.4,2.6,-0.01,0.01,0.2,0.1,-0.0
73,clevelandcavaliers,charlottehornets,116,105,11,Cleveland,-8.0,214.5,1,1,1210,2.7,-0.05,2.94,4.8,1.7,3.1,0.5,-0.0,0.06,0.03,0.05,1.9,2.0,-0.02,-0.01,-0.7,-3.8,0.01
74,chicagobulls,miamiheat,105,100,5,Chicago,-9.5,201,0,1,1210,0.4,-0.1,-0.74,-0.4,0.3,-0.7,0.1,0.01,-0.06,-0.01,-0.03,-0.1,2.8,0.03,0.01,-0.2,0.4,-0.05
75,houstonrockets,dallasmavericks,109,87,22,Houston,-12.0,208,1,0,1210,-0.2,-0.32,8.37,9.1,0.2,8.9,7.8,0.08,0.1,0.04,0.04,1.7,6.5,0.05,-0.01,-1.2,-1.8,-0.02
76,memphisgrizzlies,goldenstatewarriors,110,89,21,GoldenState,13,211.5,1,0,1210,1.3,0.75,-10.39,-7.9,3.1,-11.0,-7.5,0.02,-0.04,-0.06,-0.07,-1.1,2.0,0.01,0.02,0.1,2.6,0.06
77,sanantoniospurs,brooklynnets,130,101,29,SanAntonio,-16.0,211.5,1,1,1210,3.6,-0.05,13.87,7.0,-7.2,14.2,-7.1,-0.03,-0.09,0.01,0.02,-2.1,4.4,-0.02,-0.02,1.9,1.5,-0.02
78,utahjazz,sacramentokings,104,84,20,Utah,-6.0,196.5,1,0,1210,-1.1,-0.52,7.29,2.3,-6.0,8.3,-3.3,0.0,0.04,0.01,0.01,-0.5,2.2,-0.01,-0.04,-1.1,2.6,-0.03
79,laclippers,neworleanspelicans,133,105,28,LAClippers,-15.5,200,1,1,1210,4.3,-0.28,6.11,7.5,0.8,6.7,-1.9,0.06,0.02,0.04,0.03,0.3,3.0,0.04,-0.0,-0.3,0.1,0.03
80,detroitpistons,philadelphia76ers,79,97,-18,Detroit,-12.0,198,0,0,1211,0.8,-0.03,4.54,2.8,-1.8,4.6,-3.5,-0.04,-0.09,-0.02,-0.01,-4.0,1.7,-0.04,0.0,-1.4,5.9,-0.04
81,minnesotatimberwolves,goldenstatewarriors,108,116,-8,GoldenState,10,226.5,1,0,1211,-4.2,0.75,-11.99,-4.8,8.0,-12.8,-5.2,0.03,-0.11,-0.04,-0.05,-0.3,4.4,0.03,0.05,-0.3,1.0,0.01
82,oklahomacitythunder,bostonceltics,99,96,3,OklahomaCity,-3.0,207.5,1,0,1211,-1.2,0.78,-1.11,-2.9,-0.9,-2.0,1.0,0.02,-0.1,-0.03,-0.03,1.0,6.7,0.0,0.01,-0.1,3.7,-0.01
83,phoenixsuns,neworleanspelicans,119,120,-1,Phoenix,-2.0,216,0,1,1211,-0.7,0.08,-3.45,1.4,4.8,-3.4,2.3,0.04,-0.05,-0.0,-0.01,1.7,7.5,0.04,0.02,0.7,-0.4,0.09
84,lalakers,newyorkknicks,112,118,-6,NewYork,2.5,217,0,1,1211,-2.2,0.78,-2.42,-1.7,1.5,-3.2,2.5,0.02,0.02,0.0,0.01,1.1,-1.6,0.01,0.03,1.3,1.7,-0.0
85,indianapacers,charlottehornets,110,94,16,Charlotte,0,208.5,1,0,1212,0.5,-0.16,-0.57,-0.2,0.2,-0.4,0.2,-0.02,-0.06,0.01,0.01,2.1,1.3,-0.01,-0.01,1.5,-4.1,0.06
86,miamiheat,washingtonwizards,112,101,11,Washington,1,208.5,1,1,1212,0.5,0.16,-0.59,-3.4,-2.6,-0.8,-2.2,-0.0,0.03,-0.02,-0.02,-0.4,0.1,-0.02,-0.03,-1.2,0.9,0.01
87,torontoraptors,milwaukeebucks,122,100,22,Toronto,-8.0,213,1,1,1212,0.5,-0.3,4.1,3.2,-1.5,4.7,0.2,0.02,-0.0,-0.0,-0.01,-1.4,3.5,0.02,-0.01,-0.1,0.9,0.01
88,houstonrockets,brooklynnets,122,118,4,Houston,-13.5,229.5,0,1,1212,1.4,0.09,12.58,10.6,-1.7,12.3,-1.3,0.01,0.09,0.03,0.04,-1.4,5.0,0.01,0.01,1.6,-0.3,-0.02
89,dallasmavericks,denvernuggets,112,92,20,Denver,3,203.5,1,1,1212,2.4,0.21,-3.23,-7.6,-3.9,-3.7,-6.1,-0.05,0.04,-0.03,-0.03,-1.6,-9.2,-0.03,-0.0,3.5,-1.1,0.02
90,laclippers,portlandtrailblazers,121,120,1,LAClippers,-10.0,219,0,1,1212,5.2,-0.17,4.65,2.4,-2.6,5.0,-0.6,0.04,0.01,0.01,0.02,-0.5,-1.5,0.02,-0.0,0.5,0.1,-0.03
91,sacramentokings,lalakers,116,92,24,Sacramento,-8.5,217,1,0,1212,2.8,0.0,3.0,1.3,-1.7,3.0,-3.6,0.03,-0.0,0.02,0.01,0.2,-4.0,0.03,-0.01,-0.1,0.5,0.01
92,clevelandcavaliers,memphisgrizzlies,103,86,17,Cleveland,-14.5,201,1,0,1213,-0.3,-0.78,1.91,5.9,3.2,2.7,3.9,-0.01,0.08,0.04,0.06,0.5,-2.9,-0.01,0.01,-2.2,-1.7,-0.08
93,atlantahawks,orlandomagic,120,131,-11,Atlanta,-8.5,201.5,0,1,1213,2.6,-0.34,5.38,1.2,-4.8,6.0,0.6,0.05,0.01,0.02,0.01,2.1,2.0,0.03,-0.02,1.9,-1.3,-0.02
94,chicagobulls,minnesotatimberwolves,94,99,-5,Chicago,-5.5,207.5,0,0,1213,2.9,-0.86,0.67,-3.4,-5.0,1.6,0.7,-0.03,0.01,-0.03,-0.02,-0.6,-0.2,-0.02,-0.03,-0.8,0.9,-0.04
95,neworleanspelicans,goldenstatewarriors,109,113,-4,GoldenState,11.5,225.5,1,0,1213,-2.5,0.69,-13.04,-10.4,3.4,-13.8,-1.8,-0.0,-0.05,-0.06,-0.06,-1.5,-4.3,-0.01,0.02,-1.1,1.9,-0.02
96,phoenixsuns,newyorkknicks,113,111,2,NewYork,2,218.5,1,1,1213,-2.3,0.69,-1.27,-1.1,0.7,-1.8,4.3,0.06,-0.02,0.0,-0.0,1.0,-0.6,0.04,0.01,1.4,2.3,0.05
97,portlandtrailblazers,oklahomacitythunder,114,95,19,Portland,-2.5,219,1,0,1213,0.1,-0.09,-1.37,2.0,3.3,-1.3,-1.1,-0.02,0.03,0.02,0.02,-0.7,-4.9,-0.01,-0.0,-0.9,-2.2,0.02
98,miamiheat,indianapacers,95,89,6,Indiana,1,203.5,1,0,1214,-0.5,0.13,1.41,-0.8,-2.1,1.3,-0.7,-0.01,0.04,-0.02,-0.0,-0.4,3.0,-0.04,-0.02,-1.0,0.9,-0.01
99,orlandomagic,laclippers,108,113,-5,LAClippers,8.5,210.5,1,1,1214,-4.7,-0.17,-11.03,-9.0,2.3,-11.3,0.7,-0.07,-0.03,-0.05,-0.05,0.1,0.1,-0.05,0.02,-0.2,0.5,-0.01
100,philadelphia76ers,torontoraptors,114,123,-9,Toronto,8,205,0,1,1214,-1.5,0.42,-9.48,-9.1,1.1,-10.2,3.8,-0.04,0.06,-0.02,-0.02,3.1,-2.6,-0.03,0.01,0.0,-1.0,0.01
101,washingtonwizards,charlottehornets,109,106,3,Charlotte,2,211.5,1,1,1214,-0.5,-0.19,1.43,2.4,0.7,1.7,1.7,-0.03,-0.05,0.02,0.03,2.1,4.2,-0.03,0.0,1.7,-4.1,0.05
102,brooklynnets,lalakers,107,97,10,LALakers,1,228.5,1,0,1214,0.9,-0.59,-0.45,-1.9,-2.3,0.4,2.8,0.03,0.08,0.01,0.01,1.2,-5.4,0.03,-0.03,-1.4,0.3,-0.0
103,houstonrockets,sacramentokings,132,98,34,Houston,-13.5,213,1,1,1214,-0.5,-0.5,9.13,7.4,-2.3,9.7,5.1,0.02,0.17,0.03,0.03,-0.4,3.6,0.01,-0.01,0.3,-0.5,-0.03
104,memphisgrizzlies,clevelandcavaliers,93,85,8,Memphis,-7.0,190,1,0,1214,0.3,0.78,-1.91,-5.9,-3.2,-2.7,-3.9,0.01,-0.08,-0.04,-0.06,-0.5,2.9,0.01,-0.01,2.2,1.7,0.08
105,dallasmavericks,detroitpistons,85,95,-10,Detroit,5,190.5,0,0,1214,2.2,0.57,-1.24,-0.4,1.7,-2.1,-2.8,0.01,0.1,0.02,0.01,0.7,-6.0,0.02,0.01,2.3,-3.6,0.02
106,utahjazz,oklahomacitythunder,109,89,20,Utah,-7.5,199,1,0,1214,2.1,-0.33,2.86,1.3,-2.2,3.5,-6.2,-0.01,0.03,0.02,0.03,0.0,-4.7,-0.01,-0.02,-0.7,-0.1,-0.02
107,sanantoniospurs,bostonceltics,108,101,7,SanAntonio,-6.0,196,1,1,1214,3.7,0.33,4.88,-0.1,-4.9,4.8,-2.6,-0.01,-0.11,-0.0,-0.0,0.4,2.8,-0.01,-0.01,0.9,2.3,-0.03
108,milwaukeebucks,chicagobulls,108,97,11,Chicago,0,206.5,1,0,1215,-1.3,0.13,-0.48,1.7,2.3,-0.6,-0.8,0.01,0.03,0.04,0.04,0.9,-5.5,0.0,0.01,1.2,-1.4,0.05
