,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
30,chicagobulls,miamiheat,107,87,20,Miami,4,187,1,1,1205,-2.0,-0.05,-2.95,-8.4,-5.3,-3.1,-1.0,-0.01,-0.07,-0.07,-0.08,-0.4,6.6,-0.0,-0.04,-2.1,2.4,-0.02
31,charlottebobcats,philadelphia76ers,105,88,17,Charlotte,-7.0,198.5,1,0,1206,2.1,-0.46,9.77,4.2,-6.1,10.3,-6.8,0.03,-0.04,0.01,0.01,-3.1,-2.9,0.03,-0.03,-2.3,5.2,-0.06
32,washingtonwizards,milwaukeebucks,105,109,-4,Washington,-9.5,192.5,0,1,1206,1.6,-0.56,8.89,3.0,-7.2,10.2,1.4,-0.03,0.01,0.02,0.03,-0.5,-1.9,-0.02,-0.02,1.8,4.3,-0.01
33,atlantahawks,clevelandcavaliers,108,89,19,Atlanta,-6.0,195.5,1,1,1206,2.6,0.17,2.98,1.7,-1.3,3.0,1.5,-0.0,0.08,0.04,0.04,1.3,-6.2,0.01,0.0,1.0,-1.4,-0.0
34,bostonceltics,denvernuggets,106,98,8,Denver,4,200.5,1,1,1206,-0.6,-1.26,-3.57,-3.1,-0.5,-2.6,-4.8,-0.06,-0.03,-0.02,-0.02,0.2,-0.1,-0.03,0.01,0.6,-0.3,-0.01
35,newyorkknicks,orlandomagic,121,83,38,NewYork,-6.5,195.5,1,1,1206,3.7,-0.17,4.48,6.6,1.7,4.9,-3.3,-0.01,0.07,0.02,0.02,-1.4,2.7,-0.0,0.01,1.0,-1.2,0.03
36,houstonrockets,goldenstatewarriors,105,83,22,Houston,-5.0,213,1,0,1206,-0.9,0.16,-0.09,3.5,3.7,-0.2,0.1,0.14,0.04,0.02,0.01,0.8,2.3,0.09,0.01,-1.1,-2.2,-0.03
37,neworleanspelicans,oklahomacitythunder,95,109,-14,OklahomaCity,5.5,206.5,0,0,1206,-1.9,0.41,-8.64,-3.3,6.2,-9.5,-3.2,-0.02,-0.08,-0.03,-0.03,-1.1,0.4,-0.02,0.03,-0.3,-1.8,0.03
38,phoenixsuns,torontoraptors,106,97,9,Phoenix,-3.5,199.5,1,1,1206,0.6,1.08,0.47,0.7,1.4,-0.7,4.0,-0.01,0.01,0.01,0.02,0.8,-0.8,-0.02,0.0,-0.2,-1.2,0.0
39,portlandtrailblazers,utahjazz,130,98,32,Portland,-11.0,199.5,1,1,1206,1.3,-0.46,10.71,8.0,-3.9,11.9,3.5,-0.0,0.05,0.03,0.02,-1.5,2.5,0.02,-0.03,-1.1,0.2,-0.03
40,sacramentokings,lalakers,100,106,-6,Sacramento,-4.0,202.5,0,1,1206,-1.9,-0.14,3.25,1.5,-1.8,3.3,-4.3,0.07,-0.07,-0.01,-0.02,0.2,7.6,0.05,-0.0,0.3,5.6,0.04
41,philadelphia76ers,denvernuggets,92,103,-11,Denver,6.5,207.5,0,0,1207,-2.6,-0.96,-9.26,-6.6,1.7,-8.3,1.1,-0.04,-0.02,-0.03,-0.02,0.8,-2.7,-0.03,0.02,2.1,-2.1,0.01
42,clevelandcavaliers,laclippers,88,82,6,LAClippers,6,199,1,0,1207,-3.2,-0.87,-11.13,-7.9,2.9,-10.8,-2.8,-0.09,-0.06,-0.05,-0.05,0.3,2.2,-0.06,0.02,-0.8,3.3,-0.02
43,chicagobulls,detroitpistons,75,92,-17,Chicago,-2.0,188,0,0,1207,3.9,-0.18,5.33,-3.4,-9.2,5.8,-4.7,-0.01,0.0,0.0,-0.01,1.3,-4.2,0.03,-0.05,-0.1,2.0,-0.03
44,memphisgrizzlies,goldenstatewarriors,82,108,-26,GoldenState,2.5,193,0,0,1207,2.2,0.27,-2.97,-1.2,2.0,-3.2,-6.3,0.0,-0.12,-0.02,-0.02,-0.7,3.2,-0.0,0.02,0.2,-0.6,-0.03
45,minnesotatimberwolves,miamiheat,82,103,-21,Miami,6,202,0,0,1207,-4.3,1.04,-1.05,-2.0,0.4,-2.4,6.1,0.02,-0.05,-0.06,-0.07,-2.4,6.8,0.02,0.01,-1.0,1.4,-0.04
46,milwaukeebucks,brooklynnets,82,90,-8,Brooklyn,2.5,191.5,0,0,1207,-5.3,0.35,-6.83,-3.7,4.1,-7.8,0.4,-0.04,-0.07,-0.04,-0.04,0.0,5.4,-0.03,0.01,-1.7,-0.9,-0.01
47,sanantoniospurs,indianapacers,100,111,-11,SanAntonio,-4.0,191.5,0,1,1207,1.7,1.05,4.37,6.4,3.1,3.3,2.5,-0.05,0.02,0.04,0.05,-0.8,-2.2,-0.04,0.02,-0.1,-0.4,-0.01
48,utahjazz,sacramentokings,102,112,-10,Utah,-3.0,193.5,0,1,1207,-0.4,0.09,-4.19,-2.2,2.5,-4.7,-3.0,-0.06,0.02,-0.01,0.0,0.0,-2.3,-0.05,0.01,-0.6,-2.1,-0.01
49,portlandtrailblazers,dallasmavericks,106,108,-2,Portland,-5.5,208.5,0,1,1207,-4.8,-0.05,1.53,0.3,-1.3,1.6,1.4,0.02,0.02,-0.02,-0.02,-0.3,3.4,0.02,-0.03,-3.8,2.0,-0.04
50,newyorkknicks,bostonceltics,73,114,-41,NewYork,-6.0,191.5,0,0,1208,2.9,-0.1,3.57,5.4,1.4,4.0,-3.0,0.0,0.05,0.02,0.03,-1.7,-2.3,-0.0,0.01,0.6,0.1,0.02
51,detroitpistons,miamiheat,95,110,-15,Miami,3.5,197,0,1,1208,-5.9,0.13,-8.28,-5.0,3.9,-8.9,3.7,-0.0,-0.07,-0.08,-0.07,-1.7,10.8,-0.03,0.01,-2.0,0.4,0.01
52,houstonrockets,orlandomagic,98,88,10,Houston,-13.5,210,0,0,1208,0.8,0.94,10.94,9.3,-1.1,10.4,2.7,0.13,0.1,0.05,0.04,0.7,5.0,0.08,-0.01,-0.5,-1.4,-0.02
53,oklahomacitythunder,indianapacers,118,94,24,OklahomaCity,-5.0,194.5,1,1,1208,-1.0,1.09,3.03,6.4,4.6,1.8,2.9,0.01,0.04,0.03,0.03,-0.3,1.6,0.02,0.03,1.0,-1.2,0.02
54,lalakers,torontoraptors,94,106,-12,LALakers,-6.5,204,0,0,1208,1.2,1.65,-7.88,-4.6,5.3,-9.9,6.9,-0.04,0.01,-0.0,0.01,0.5,-7.0,-0.04,0.02,-1.7,-3.9,-0.04
55,charlottebobcats,goldenstatewarriors,115,111,4,GoldenState,6,195,1,1,1209,-0.8,-1.01,-6.04,-3.9,1.2,-5.1,-3.8,0.05,-0.07,-0.03,-0.04,-2.1,-3.2,0.03,0.01,-1.0,1.3,-0.04
56,philadelphia76ers,laclippers,83,94,-11,LAClippers,9.5,208.5,0,0,1209,-4.7,-0.51,-17.93,-12.7,5.1,-17.8,3.3,-0.09,-0.03,-0.06,-0.05,2.1,-0.2,-0.07,0.04,1.1,-0.1,0.02
57,washingtonwizards,denvernuggets,74,75,-1,Denver,1,196.5,1,0,1209,0.3,-1.54,1.88,0.0,-3.6,3.6,-4.9,-0.06,-0.03,0.0,0.01,-0.4,-2.3,-0.04,0.0,2.2,1.2,-0.01
58,memphisgrizzlies,orlandomagic,94,85,9,Memphis,-9.0,188,1,0,1209,3.9,1.05,8.06,4.6,-2.8,7.4,-3.7,-0.01,-0.06,0.0,0.01,-0.8,5.9,-0.01,-0.01,0.8,0.2,-0.01
59,utahjazz,portlandtrailblazers,94,105,-11,Portland,7,203.5,0,0,1209,-1.3,0.46,-10.71,-8.0,3.9,-11.9,-3.5,0.0,-0.05,-0.03,-0.02,1.5,-2.5,-0.02,0.03,1.1,-0.2,0.03
60,sacramentokings,dallasmavericks,112,97,15,Dallas,4.5,207.5,1,1,1209,-5.7,0.32,-4.99,-5.5,0.1,-5.6,0.9,0.08,-0.06,-0.03,-0.04,1.2,3.2,0.05,-0.0,-2.1,3.9,0.01
61,clevelandcavaliers,newyorkknicks,109,94,15,Cleveland,-2.5,190.5,1,1,1210,-3.4,0.04,-2.46,-4.1,-1.4,-2.7,2.8,0.02,-0.07,-0.02,-0.03,0.5,2.1,0.01,-0.01,-1.0,1.5,-0.05
62,indianapacers,miamiheat,90,84,6,Indiana,-3.5,191.5,1,0,1210,-3.4,-0.16,-0.52,-6.8,-6.5,-0.3,1.3,-0.01,-0.06,-0.06,-0.06,-0.3,4.3,-0.0,-0.05,-2.9,3.8,-0.01
63,torontoraptors,sanantoniospurs,103,116,-13,SanAntonio,8.5,199,0,1,1210,-3.3,-0.97,-5.45,-1.7,2.9,-4.6,-3.2,0.07,0.03,-0.03,-0.04,-0.3,4.5,0.05,0.01,1.3,-1.5,0.05
64,atlantahawks,oklahomacitythunder,92,101,-9,OklahomaCity,3.5,203.5,0,0,1210,1.3,-0.72,-7.54,-4.6,2.5,-7.1,-0.8,-0.04,0.04,-0.01,-0.01,0.3,-5.5,-0.04,0.02,0.1,-1.2,-0.03
65,brooklynnets,bostonceltics,104,96,8,Brooklyn,-2.0,193,1,1,1210,4.6,-0.07,3.39,3.8,0.0,3.8,-1.9,0.07,0.05,0.04,0.04,-0.1,-5.7,0.04,0.0,1.5,-1.9,0.01
66,detroitpistons,minnesotatimberwolves,94,121,-27,Minnesota,1,206,0,1,1210,-1.6,-0.91,-7.23,-3.0,3.5,-6.5,-2.4,-0.03,-0.02,-0.02,-0.0,0.7,4.0,-0.05,0.0,-1.0,-1.0,0.04
67,chicagobulls,milwaukeebucks,74,78,-4,Chicago,-6.0,180,0,0,1210,3.9,-0.43,9.61,-0.5,-11.3,10.8,-1.6,0.02,-0.01,-0.0,-0.01,0.1,0.1,0.02,-0.05,0.5,4.0,-0.04
68,lalakers,phoenixsuns,108,114,-6,LALakers,-3.0,207.5,0,1,1210,0.6,0.57,-8.35,-5.3,3.9,-9.2,2.9,-0.03,-0.01,-0.02,-0.01,-0.3,-6.2,-0.02,0.02,-1.5,-2.7,-0.04
69,charlottebobcats,orlandomagic,83,92,-9,Charlotte,-4.5,194,0,0,1211,0.9,-0.23,4.99,1.9,-3.6,5.5,-1.2,0.04,-0.02,-0.0,-0.01,-2.2,-0.5,0.03,-0.01,-0.4,2.1,-0.03
70,bostonceltics,laclippers,88,96,-8,LAClippers,5,195,0,0,1211,-2.7,-0.81,-12.24,-9.2,2.9,-12.1,-2.6,-0.1,-0.04,-0.05,-0.05,1.5,2.4,-0.07,0.02,-0.4,1.7,0.01
71,memphisgrizzlies,oklahomacitythunder,100,116,-16,OklahomaCity,6.5,191,0,1,1211,2.3,0.29,-4.48,-4.2,0.7,-4.9,-5.5,-0.06,-0.1,-0.04,-0.03,-0.9,1.8,-0.06,0.01,-0.1,0.1,-0.02
72,milwaukeebucks,sanantoniospurs,77,109,-32,SanAntonio,11,192,0,0,1211,-4.2,-0.51,-16.41,-7.5,9.4,-16.9,-3.2,0.03,-0.03,-0.05,-0.06,0.6,4.4,0.02,0.04,0.4,-5.0,0.04
73,minnesotatimberwolves,philadelphia76ers,106,99,7,Minnesota,-13.0,210.5,0,0,1211,2.9,0.64,13.76,9.5,-3.7,13.2,-1.9,0.05,-0.01,0.03,0.01,-2.6,2.6,0.06,-0.01,-0.1,2.0,-0.07
74,neworleanspelicans,detroitpistons,111,106,5,NewOrleans,-2.5,204,1,1,1211,-0.4,1.21,2.15,1.3,0.4,0.9,-2.7,-0.01,-0.03,0.02,0.01,0.0,-4.5,0.02,-0.01,-0.2,0.4,0.03
75,newyorkknicks,chicagobulls,83,78,5,NewYork,-4.5,180,1,0,1211,-0.3,0.05,-2.6,5.8,8.6,-2.8,0.1,-0.04,0.08,0.02,0.03,-1.7,-2.1,-0.04,0.04,0.3,-1.1,0.06
76,sacramentokings,utahjazz,101,122,-21,Sacramento,-7.0,200.5,0,1,1211,0.4,-0.09,4.19,2.2,-2.5,4.7,3.0,0.06,-0.02,0.01,0.0,0.0,2.3,0.05,-0.01,0.6,2.1,0.01
77,goldenstatewarriors,dallasmavericks,95,93,2,GoldenState,-6.0,210,0,0,1211,-4.3,-0.16,2.24,-3.7,-6.1,2.4,2.7,-0.01,0.02,-0.01,-0.01,1.1,0.5,-0.01,-0.04,-1.2,3.6,-0.01
78,brooklynnets,laclippers,102,93,9,LAClippers,1,197.5,1,0,1212,1.9,-0.88,-8.85,-5.4,2.9,-8.3,-4.5,-0.04,0.01,-0.01,-0.01,1.4,-3.3,-0.02,0.03,1.1,-0.2,0.01
79,portlandtrailblazers,houstonrockets,111,104,7,Portland,-2.5,213.5,1,1,1212,0.4,-0.05,-0.62,0.5,1.1,-0.6,-1.4,-0.12,-0.04,-0.02,-0.03,-2.2,0.6,-0.06,-0.0,-1.5,0.6,0.0
80,indianapacers,charlottebobcats,99,94,5,Indiana,-12.0,183.5,0,1,1213,1.7,-0.1,4.52,0.5,-4.5,5.0,0.1,-0.01,0.02,0.01,0.01,2.6,3.0,0.01,-0.03,0.3,-0.8,0.01
81,orlandomagic,clevelandcavaliers,100,109,-9,Orlando,-2.0,195,0,1,1213,-0.3,0.13,-2.02,-2.5,-0.3,-2.2,0.5,-0.01,-0.0,0.01,0.01,0.9,-4.8,-0.01,-0.0,0.0,-0.3,0.01
82,torontoraptors,philadelphia76ers,108,100,8,Toronto,-7.0,202,1,1,1213,2.2,-0.48,13.21,9.4,-4.6,14.0,-7.4,0.04,0.03,0.04,0.02,-1.6,2.4,0.05,-0.03,-0.8,2.5,-0.01
83,atlantahawks,washingtonwizards,101,99,2,Atlanta,-6.0,194,0,1,1213,1.2,0.39,-1.36,-0.1,1.8,-1.9,1.4,0.02,0.07,0.02,0.01,0.7,-4.2,0.03,0.01,-1.0,-1.3,-0.02
84,bostonceltics,newyorkknicks,90,86,4,Boston,-3.0,190,1,0,1213,-2.9,0.1,-3.57,-5.4,-1.4,-4.0,3.0,0.0,-0.05,-0.02,-0.03,1.7,2.3,0.0,-0.01,-0.6,-0.1,-0.02
85,detroitpistons,brooklynnets,103,99,4,Detroit,-6.0,198.5,0,1,1213,-5.3,0.1,-2.55,-0.8,2.0,-2.8,3.5,-0.02,-0.08,-0.04,-0.03,-1.2,9.7,-0.04,0.01,-1.1,1.1,-0.02
86,neworleanspelicans,memphisgrizzlies,104,98,6,NewOrleans,-2.5,192,1,1,1213,-4.2,0.12,-4.16,0.9,5.5,-4.6,2.3,0.04,0.02,0.01,0.0,-0.2,-1.4,0.04,0.02,-0.2,-1.9,0.05
87,oklahomacitythunder,lalakers,122,97,25,OklahomaCity,-12.0,210.5,1,1,1213,-0.6,-0.64,11.99,6.3,-6.7,13.0,-3.3,0.04,-0.02,0.02,0.01,0.3,6.3,0.04,-0.03,1.5,4.6,0.03
88,milwaukeebucks,chicagobulls,90,91,-1,Chicago,4.5,177,1,1,1213,-3.9,0.43,-9.61,0.5,11.3,-10.8,1.6,-0.02,0.01,0.0,0.01,-0.1,-0.1,-0.02,0.05,-0.5,-4.0,0.04
89,sanantoniospurs,minnesotatimberwolves,117,110,7,SanAntonio,-8.0,207.5,0,1,1213,2.6,-0.15,4.9,1.6,-3.8,5.4,-2.3,-0.08,0.01,0.04,0.05,1.3,-4.7,-0.06,-0.04,-2.0,2.0,0.01
90,denvernuggets,utahjazz,93,103,-10,Denver,-10.5,201,0,0,1213,1.5,-0.16,4.87,2.5,-3.1,5.6,6.7,0.04,0.04,0.01,0.01,0.1,2.0,0.02,-0.02,0.7,0.0,0.01
91,phoenixsuns,sacramentokings,116,107,9,Phoenix,-6.0,208.5,1,1,1213,1.3,-0.43,5.1,3.8,-2.1,5.9,1.4,-0.04,0.08,0.03,0.04,0.1,-1.4,-0.03,-0.02,1.2,-2.9,0.0
92,goldenstatewarriors,houstonrockets,112,116,-4,GoldenState,-3.0,213.5,0,1,1213,0.9,-0.16,0.09,-3.5,-3.7,0.2,-0.1,-0.14,-0.04,-0.02,-0.01,-0.8,-2.3,-0.09,-0.01,1.1,2.2,0.03
93,charlottebobcats,lalakers,85,88,-3,Charlotte,-3.0,198,0,0,1214,-1.3,-1.63,4.44,-0.6,-6.8,6.2,-6.3,0.03,-0.07,-0.02,-0.02,-2.0,1.7,0.02,-0.02,0.2,6.6,-0.01
94,washingtonwizards,laclippers,97,113,-16,LAClippers,5,193.5,0,1,1214,-1.8,-1.09,-6.79,-6.1,-0.2,-5.9,-2.7,-0.1,-0.04,-0.03,-0.02,0.9,0.2,-0.08,0.02,1.2,3.2,-0.0
95,miamiheat,clevelandcavaliers,114,107,7,Miami,-12.5,199.5,0,1,1214,5.7,-0.04,8.01,6.7,-1.9,8.6,-1.9,0.03,0.06,0.07,0.07,1.6,-6.6,0.03,0.0,2.8,-2.8,0.01
96,newyorkknicks,atlantahawks,111,106,5,NewYork,-1.0,192,1,1,1214,0.8,-0.21,-0.52,2.4,2.7,-0.3,-4.3,-0.02,-0.01,-0.01,-0.01,-1.8,4.1,-0.02,0.0,0.0,-0.1,0.05
97,chicagobulls,torontoraptors,77,99,-22,Chicago,-3.5,187,0,0,1214,3.0,0.03,-1.35,-6.3,-4.8,-1.5,-1.6,-0.02,-0.06,-0.03,-0.03,1.0,0.0,-0.01,-0.02,-0.4,0.5,-0.05
98,philadelphia76ers,portlandtrailblazers,105,139,-34,Portland,10.5,212,0,1,1214,-2.4,-0.66,-15.1,-12.1,2.5,-14.6,4.3,-0.0,-0.03,-0.04,-0.03,2.4,-3.2,-0.03,0.04,3.9,-2.3,0.05
99,dallasmavericks,milwaukeebucks,106,93,13,Dallas,-11.0,193,1,1,1214,5.9,0.73,11.32,8.2,-3.1,11.3,1.7,-0.02,0.04,0.04,0.05,-1.4,-2.5,-0.0,-0.01,1.6,1.3,0.0
100,utahjazz,sanantoniospurs,84,100,-16,SanAntonio,7.5,196.5,0,0,1214,-4.4,0.63,-14.27,-7.0,8.9,-15.9,-3.6,0.03,-0.02,-0.05,-0.05,0.4,2.8,0.01,0.04,-0.7,-1.9,0.04
101,detroitpistons,portlandtrailblazers,109,111,-2,Portland,3.5,208.5,1,1,1215,-1.1,-0.93,-8.57,-5.6,2.3,-7.9,0.0,0.03,-0.07,-0.03,-0.02,0.5,3.4,-0.02,0.03,2.8,-1.3,0.02
102,memphisgrizzlies,minnesotatimberwolves,93,101,-8,Minnesota,3.5,196.5,0,0,1215,2.2,0.18,-0.92,-2.6,-1.6,-1.0,-7.4,-0.07,-0.07,-0.01,0.01,0.9,0.9,-0.07,-0.02,-1.0,1.3,0.02
103,sacramentokings,houstonrockets,106,91,15,Houston,6.5,214.5,1,0,1215,-0.5,0.32,-7.14,-5.3,2.5,-7.8,-1.9,-0.06,-0.11,-0.04,-0.05,-0.7,0.4,-0.02,0.02,0.2,2.5,0.04
104,oklahomacitythunder,orlandomagic,101,98,3,OklahomaCity,-13.0,205.5,0,0,1215,1.6,0.76,12.54,8.8,-3.5,12.3,1.8,0.05,0.04,0.04,0.03,0.1,4.1,0.05,-0.02,0.9,0.1,0.01
105,denvernuggets,neworleanspelicans,102,93,9,Denver,-7.0,205.5,1,0,1215,1.7,0.02,0.58,-1.2,-1.9,0.7,5.9,0.02,0.09,-0.0,0.0,1.1,0.6,0.0,-0.01,-0.8,0.7,-0.02
106,phoenixsuns,goldenstatewarriors,106,102,4,GoldenState,1,209.5,1,0,1215,-0.1,0.05,-2.13,2.0,4.1,-2.1,-0.4,0.05,0.01,0.01,0.0,0.2,1.3,0.04,0.02,0.3,-2.6,0.01
107,indianapacers,detroitpistons,96,101,-5,Indiana,-11.0,191.5,0,1,1216,2.5,-0.29,7.76,-1.8,-10.4,8.6,-2.4,-0.01,0.01,0.02,0.01,1.4,-6.5,0.03,-0.06,-0.9,3.4,-0.02
