,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
10,denvernuggets,detroitpistons,89,79,10,Denver,-7.5,211,1,0,1029,0.5,0.87,-1.68,-0.7999999999999972,1.7999999999999972,-2.6,3.299999999999997,0.017000000000000015,-0.0060000000000000045,0.003000000000000003,-0.003000000000000003,0.3999999999999986,-1.099999999999998,0.01999999999999999,0.0020000000000000018,-0.1999999999999993,-0.2999999999999972,0.04699999999999999
11,utahjazz,houstonrockets,93,104,-11,Houston,4.5,203,0,0,1029,-4.200000000000003,0.11,-3.11,-1.9000000000000057,1.5,-3.4,-6.099999999999994,-0.015000000000000013,-0.11800000000000001,-0.017000000000000015,-0.018000000000000016,-0.4000000000000004,2.3000000000000007,-0.009000000000000008,0.0050000000000000044,-1.7999999999999992,3.3999999999999915,-0.00899999999999998
12,phoenixsuns,lalakers,119,99,20,Phoenix,-8.5,207,1,1,1029,-1.3000000000000007,-0.15000000000000002,5.79,1.8999999999999917,-4.399999999999992,6.3,2.299999999999997,-0.025000000000000026,0.07099999999999998,0.024000000000000018,0.028000000000000025,1.5999999999999996,-0.8999999999999986,-0.012999999999999984,-0.02100000000000002,1.9000000000000004,-2.799999999999997,-0.010000000000000007
13,sacramentokings,goldenstatewarriors,77,95,-18,GoldenState,4,204.5,0,0,1029,-0.6000000000000014,0.73,-13.08,-6.299999999999998,7.799999999999998,-14.1,-2.8999999999999915,0.124,-0.107,-0.028999999999999918,-0.05000000000000005,1.7000000000000008,2.3999999999999986,0.09200000000000004,0.03700000000000003,-2.5,0.7000000000000028,-0.016999999999999987
14,portlandtrailblazers,oklahomacitythunder,106,89,17,Portland,-4.5,201.5,1,0,1029,1.6000000000000014,-0.10000000000000003,1.94,0.4000000000000057,-1.7999999999999972,2.2,-1.5,-0.058999999999999976,0.053999999999999986,0.012000000000000009,0.016000000000000014,-0.5,-4.699999999999998,-0.034,-0.013000000000000013,-1.0999999999999996,0.6000000000000085,-0.031
15,orlandomagic,washingtonwizards,98,105,-7,Washington,5,189,0,1,1030,-4.300000000000002,0.4,-6.04,-2.1000000000000085,4.700000000000003,-6.8,0.09999999999999433,-0.029,0.031999999999999966,-0.010000000000000007,-0.0050000000000000044,0.0,-1.7999999999999972,-0.023999999999999997,0.03300000000000003,0.6999999999999993,-1.2999999999999972,0.0
16,clevelandcavaliers,newyorkknicks,90,95,-5,Cleveland,-10.0,199,0,0,1030,0.0,-0.22000000000000006,13.58,11.199999999999989,-3.700000000000003,14.9,1.0999999999999943,0.05299999999999997,0.09400000000000004,0.04900000000000005,0.05000000000000005,-0.5999999999999996,2.3000000000000007,0.036000000000000004,-0.010000000000000007,-0.7000000000000011,1.6000000000000083,-0.05700000000000002
17,minnesotatimberwolves,detroitpistons,97,91,6,Minnesota,-3.5,205,1,0,1030,-1.5,1.1800000000000002,-6.61,-2.3999999999999915,5.799999999999998,-8.200000000000001,1.6000000000000083,0.04799999999999999,-0.111,0.0020000000000000018,-0.013999999999999957,1.3999999999999986,-1.099999999999998,0.056,0.03500000000000003,0.7000000000000011,-3.4000000000000057,-0.0050000000000000044
18,dallasmavericks,utahjazz,120,102,18,Dallas,-9.5,202.5,1,1,1030,6.5,-0.029999999999999968,2.65,4.400000000000006,1.5,2.9,4.799999999999997,-0.034999999999999976,0.021999999999999964,0.019000000000000017,0.02100000000000002,-2.6999999999999997,-5.5,-0.016999999999999987,0.012000000000000009,1.8999999999999984,-4.099999999999993,0.0049999999999999776
19,laclippers,oklahomacitythunder,93,90,3,LAClippers,-9.5,202,0,0,1030,3.4000000000000017,-0.060000000000000026,4.33,4.6000000000000085,0.0,4.6000000000000005,-1.0,0.019000000000000017,0.06,0.03299999999999992,0.041000000000000036,-1.5,-6.099999999999998,0.0010000000000000009,0.0040000000000000036,0.7999999999999989,0.10000000000000853,0.018000000000000016
20,indianapacers,memphisgrizzlies,89,97,-8,Memphis,5.5,186,0,1,1031,-1.3000000000000007,-0.89,-3.85,-2.200000000000003,1.0,-3.2,1.2000000000000028,-0.010000000000000007,0.07100000000000001,-0.008000000000000007,-0.0050000000000000044,0.5,-0.6999999999999993,-0.012999999999999984,-0.014000000000000012,-2.5,2.6000000000000085,0.034
21,chicagobulls,clevelandcavaliers,108,114,-6,Chicago,-2.5,193.5,0,1,1031,1.900000000000002,-0.06,-1.54,-3.5999999999999943,-2.0,-1.5999999999999996,0.5,0.017000000000000015,-0.065,-0.02100000000000002,-0.031000000000000024,-0.5,0.1999999999999993,0.021999999999999992,-0.029000000000000026,-1.299999999999999,-0.2999999999999972,0.0050000000000000044
22,milwaukeebucks,philadelphia76ers,93,81,12,Milwaukee,-8.0,200,1,0,1031,1.400000000000002,-0.45,8.95,7.200000000000002,-2.5999999999999943,9.8,-1.6000000000000083,-0.029999999999999968,-0.096,0.04200000000000004,0.03999999999999998,-0.5,-0.10000000000000142,0.0,-0.010000000000000007,0.7000000000000011,0.2999999999999972,-0.0040000000000000036
23,phoenixsuns,sanantoniospurs,94,89,5,SanAntonio,1.5,206,1,0,1031,-4.100000000000001,0.38,-6.72,-3.200000000000003,4.200000000000003,-7.4,2.5,-0.0050000000000000044,0.021999999999999964,-0.018000000000000016,-0.016000000000000014,0.5999999999999996,1.1000000000000014,-0.009000000000000008,0.013000000000000013,0.6999999999999993,-3.799999999999997,0.031
24,sacramentokings,portlandtrailblazers,103,94,9,Portland,5.5,201,1,0,1031,-1.0,0.46,-7.48,-2.9000000000000057,5.5,-8.4,1.2000000000000028,0.13799999999999998,-0.11200000000000003,-0.0020000000000000018,-0.018000000000000016,2.200000000000001,2.3000000000000007,0.09600000000000004,0.031000000000000024,0.5,-1.0,0.018000000000000016
25,lalakers,laclippers,111,118,-7,LAClippers,11.5,210,1,1,1031,-1.8000000000000007,0.4500000000000001,-12.97,-9.0,5.099999999999994,-14.1,-0.7000000000000028,-0.02699999999999997,-0.102,-0.051999999999999935,-0.06000000000000005,0.5,2.599999999999998,-0.01100000000000001,0.025000000000000026,-1.0999999999999996,0.5999999999999943,0.0
26,charlottehornets,memphisgrizzlies,69,71,-2,Charlotte,-2.5,188.5,0,0,1101,-3.6000000000000014,-0.65,-7.0600000000000005,-5.6000000000000085,1.2999999999999972,-6.9,1.0,-0.007000000000000006,0.04200000000000001,-0.03300000000000003,-0.032999999999999974,-1.4000000000000004,-2.599999999999998,-0.011999999999999985,-0.0050000000000000044,-2.5,4.0,0.0050000000000000044
27,neworleanspelicans,dallasmavericks,104,109,-5,Dallas,1,202,0,1,1101,-4.599999999999998,-0.12,-2.23,-1.2999999999999972,0.8999999999999915,-2.2,-3.799999999999997,0.0010000000000000009,-0.06299999999999997,-0.013000000000000013,-0.014000000000000012,0.5999999999999996,3.5,0.0010000000000000009,-0.007000000000000006,-3.0,2.8999999999999915,-0.00899999999999998
28,orlandomagic,torontoraptors,95,108,-13,Toronto,7,196,0,1,1101,-1.8000000000000007,0.47,-8.32,-9.400000000000006,0.0,-9.4,1.0,-0.06499999999999997,-0.067,-0.029000000000000026,-0.014000000000000012,2.0,-2.5,-0.064,0.008000000000000007,0.1999999999999993,2.700000000000003,0.0020000000000000018
29,philadelphia76ers,miamiheat,96,114,-18,Miami,8.5,199.5,0,1,1101,-5.300000000000002,0.25,-6.119999999999999,-8.400000000000006,-1.9000000000000057,-6.500000000000001,4.799999999999997,-0.018000000000000016,0.057,-0.04600000000000004,-0.04099999999999998,1.5,2.3000000000000007,-0.032,-0.008000000000000007,1.0,-0.4000000000000057,0.012000000000000009
30,washingtonwizards,milwaukeebucks,108,97,11,Washington,-8.5,197.5,1,1,1101,4.0,-0.030000000000000027,0.26,1.0,0.7999999999999972,0.2,-0.3999999999999915,0.0010000000000000009,-0.01999999999999999,-0.0020000000000000018,0.0,-1.5,-0.5,-0.003000000000000003,-0.0060000000000000045,-3.0,4.0,-0.01100000000000001
31,atlantahawks,indianapacers,102,92,10,Atlanta,-9.5,193,1,1,1101,-0.5,-0.17000000000000004,4.98,5.400000000000006,-0.10000000000000853,5.5,0.7000000000000028,-0.007000000000000006,0.066,0.039999999999999925,0.04300000000000004,0.4000000000000004,-2.6000000000000014,0.0,0.014000000000000012,2.9000000000000004,-4.5,-0.032
32,detroitpistons,brooklynnets,90,102,-12,Detroit,-3.5,197.5,0,0,1101,-2.700000000000003,-0.14,1.74,0.8999999999999915,-1.0,1.9,0.09999999999999433,-0.0060000000000000045,0.04999999999999999,-0.014000000000000012,-0.009000000000000008,-0.6999999999999993,3.8000000000000007,-0.016000000000000014,-0.0040000000000000036,0.2999999999999989,1.2999999999999972,0.007000000000000006
33,houstonrockets,bostonceltics,104,90,14,Houston,-8.0,205.5,1,0,1101,2.6000000000000014,0.94,4.22,2.299999999999997,-1.0999999999999943,3.4,0.7000000000000028,0.07899999999999999,0.112,0.025000000000000026,0.02300000000000002,2.5,2.1000000000000014,0.04700000000000002,-0.008000000000000007,0.9000000000000004,-2.0999999999999943,0.0
34,minnesotatimberwolves,chicagobulls,105,106,-1,Chicago,4.5,192,1,1,1101,-4.400000000000002,1.25,-10.54,-4.599999999999994,7.900000000000006,-12.5,1.6000000000000083,0.0050000000000000044,-0.09000000000000002,-0.019000000000000017,-0.020999999999999963,0.7999999999999989,-0.3999999999999986,0.0020000000000000018,0.06400000000000006,2.6,-2.800000000000012,0.0050000000000000044
35,oklahomacitythunder,denvernuggets,102,91,11,Denver,5.5,196,1,0,1101,-1.0,-0.2,5.54,3.299999999999997,-2.700000000000003,6.0,-0.3999999999999915,0.00599999999999995,-0.021999999999999964,0.014000000000000012,0.013000000000000013,0.4000000000000004,2.299999999999997,0.010000000000000007,-0.015000000000000013,-0.5999999999999996,0.8999999999999915,-0.025999999999999995
36,utahjazz,phoenixsuns,118,91,27,Phoenix,2,205.5,1,1,1101,-2.3000000000000007,-0.030000000000000027,1.09,-0.20000000000000284,-1.2999999999999972,1.1,-5.899999999999992,0.04599999999999999,-0.01699999999999996,-0.0060000000000000045,-0.007000000000000006,0.9000000000000004,4.600000000000001,0.022999999999999996,-0.0060000000000000045,-1.1999999999999993,2.799999999999997,-0.021999999999999992
37,goldenstatewarriors,lalakers,127,104,23,GoldenState,-15.5,207,1,1,1101,-0.3999999999999986,-0.76,16.18,8.199999999999989,-9.199999999999989,17.4,4.299999999999997,-0.03700000000000003,0.091,0.05799999999999994,0.06700000000000006,1.0,-1.2999999999999972,-0.01999999999999999,-0.048000000000000036,2.200000000000001,-1.7999999999999972,-0.014000000000000012
38,laclippers,sacramentokings,92,98,-6,LAClippers,-10.5,206.5,0,0,1102,2.8000000000000007,-0.42,9.87,7.1000000000000085,-3.700000000000003,10.8,-0.7000000000000028,-0.06,0.11800000000000002,0.02299999999999991,0.04300000000000004,-3.200000000000001,-3.6999999999999993,-0.061000000000000026,-0.014000000000000012,1.3999999999999986,0.5,0.031
39,miamiheat,torontoraptors,107,102,5,Miami,-3.5,196,1,1,1102,2.3999999999999986,0.3,-5.37,-7.099999999999994,-1.0,-6.1,-1.8999999999999917,0.01100000000000001,-0.03999999999999998,-0.013000000000000013,-0.008000000000000007,2.5,-2.400000000000002,-0.0050000000000000044,-0.0010000000000000009,0.7999999999999989,0.10000000000000853,0.0050000000000000044
40,newyorkknicks,charlottehornets,96,93,3,NewYork,-2.0,190.5,1,0,1102,0.8999999999999986,0.09000000000000002,-6.0600000000000005,-0.19999999999998866,6.5,-6.699999999999998,-1.7999999999999972,-0.035,0.013999999999999985,0.010000000000000007,0.013999999999999957,2.8000000000000007,2.3999999999999986,-0.02200000000000002,0.025000000000000026,1.3000000000000007,-6.200000000000002,0.04600000000000001
41,portlandtrailblazers,goldenstatewarriors,90,95,-5,Portland,-3.5,203,0,0,1102,0.3999999999999986,0.27,-5.6,-3.3999999999999915,2.299999999999997,-5.699999999999998,-4.099999999999993,-0.013999999999999985,0.0050000000000000044,-0.026999999999999916,-0.03200000000000003,-0.5,0.09999999999999787,-0.0040000000000000036,0.0060000000000000045,-3.0,1.7000000000000028,-0.035
42,philadelphia76ers,houstonrockets,93,104,-11,Houston,10,205,0,0,1103,-4.400000000000002,-0.45,-12.86,-11.5,1.3999999999999917,-12.9,-0.7999999999999972,-0.024000000000000018,-0.07300000000000001,-0.05400000000000005,-0.052999999999999985,1.0,-1.3000000000000007,-0.028,0.01100000000000001,0.5999999999999996,0.09999999999999433,0.017000000000000015
43,brooklynnets,oklahomacitythunder,116,85,31,Brooklyn,-7.0,193,1,1,1103,3.200000000000003,-0.53,-5.6,-3.3999999999999915,1.9000000000000057,-5.3,-3.0,-0.01699999999999996,-0.02200000000000002,-0.003000000000000003,-0.0010000000000000009,-0.09999999999999963,-5.0,-0.013999999999999985,0.017000000000000015,0.5,-1.8999999999999917,-0.028
44,memphisgrizzlies,neworleanspelicans,93,81,12,Memphis,-6.0,188.5,1,0,1103,4.300000000000002,0.03999999999999998,2.49,-2.5,-5.099999999999994,2.6,0.5999999999999943,0.013000000000000013,-0.049000000000000016,-0.0060000000000000045,-0.012000000000000009,0.09999999999999963,-2.400000000000002,0.015999999999999986,-0.0040000000000000036,2.8000000000000007,0.20000000000000284,-0.012000000000000009
45,dallasmavericks,bostonceltics,118,113,5,Dallas,-9.0,208,0,1,1103,4.899999999999999,1.02,3.76,4.799999999999997,1.9000000000000057,2.9,-0.5999999999999943,0.029,0.01599999999999996,0.027000000000000024,0.026000000000000027,-0.5999999999999996,-1.099999999999998,0.02100000000000002,0.009000000000000008,1.0,-2.799999999999997,-0.0040000000000000036
46,denvernuggets,sacramentokings,105,110,-5,Denver,-8.0,203,0,1,1103,0.3999999999999986,-0.16000000000000006,0.0,-0.7999999999999972,-1.0,0.19999999999999973,0.6999999999999886,-0.08499999999999996,0.07999999999999999,-0.024000000000000018,-0.01100000000000001,-2.1000000000000014,0.10000000000000142,-0.07200000000000004,-0.003000000000000003,1.1999999999999993,-0.5,0.03899999999999998
47,laclippers,utahjazz,107,101,6,LAClippers,-9.5,206.5,0,1,1103,5.400000000000002,-0.27,6.09,7.300000000000012,0.5999999999999943,6.7,4.299999999999997,0.0060000000000000045,0.04799999999999999,0.03399999999999992,0.039000000000000035,-3.0,-6.300000000000002,0.0010000000000000009,0.0020000000000000018,0.3999999999999986,-0.5999999999999943,0.032
48,indianapacers,milwaukeebucks,81,87,-6,Indiana,-3.0,192,0,0,1104,3.6999999999999993,0.010000000000000007,-0.14,0.7999999999999972,1.0,-0.2,-0.8999999999999915,0.008000000000000007,0.032,-0.013000000000000013,-0.015000000000000013,-2.4000000000000004,-1.3999999999999986,0.0060000000000000045,-0.009000000000000008,-3.9,4.6000000000000085,-0.0040000000000000036
49,miamiheat,houstonrockets,91,108,-17,Miami,0.0,201,0,0,1104,0.8999999999999986,-0.7,-6.74,-3.0999999999999943,3.299999999999997,-6.4,-5.599999999999994,-0.0060000000000000045,-0.13,-0.008000000000000007,-0.012000000000000009,-0.5,-3.6000000000000014,0.0040000000000000036,0.019000000000000017,-0.4000000000000004,0.5,0.0050000000000000044
50,newyorkknicks,washingtonwizards,83,98,-15,Washington,2,191,0,0,1104,-1.7000000000000028,0.3700000000000001,-9.67,-3.799999999999997,7.0,-10.8,-2.5,-0.024999999999999998,0.036999999999999984,-0.026000000000000027,-0.029000000000000026,0.0,-0.3999999999999986,-0.012000000000000009,0.031000000000000024,0.4000000000000004,-4.200000000000003,0.024000000000000018
51,torontoraptors,oklahomacitythunder,100,88,12,Toronto,-9.0,192,1,0,1104,0.7000000000000028,-0.9,-0.020000000000000014,3.200000000000003,2.200000000000003,1.0,-2.9000000000000057,0.01100000000000001,0.03999999999999998,0.02100000000000002,0.016000000000000014,-1.0999999999999996,-3.299999999999997,0.018000000000000016,0.017000000000000015,1.0,-2.299999999999997,-0.0050000000000000044
52,chicagobulls,orlandomagic,98,90,8,Chicago,-13.0,188.5,0,0,1104,4.5,-0.31000000000000005,8.41,5.900000000000006,-3.4000000000000057,9.3,-1.0,0.07399999999999997,0.03400000000000003,0.012000000000000009,-0.0050000000000000044,-1.0999999999999996,3.899999999999999,0.06999999999999998,-0.041000000000000036,-2.299999999999999,-1.5999999999999943,-0.028
53,neworleanspelicans,charlottehornets,100,91,9,NewOrleans,-3.0,191.5,1,0,1104,-0.6999999999999993,0.6100000000000001,4.57,8.100000000000009,3.799999999999997,4.3,-1.5999999999999943,-0.0060000000000000045,0.007000000000000006,0.039000000000000035,0.044999999999999984,1.3000000000000007,5.0,-0.0040000000000000036,0.009000000000000008,-0.3000000000000007,-4.200000000000003,0.007000000000000006
54,portlandtrailblazers,clevelandcavaliers,101,82,19,Cleveland,1.5,200.5,1,0,1104,0.10000000000000142,0.5800000000000001,0.3300000000000001,-2.8999999999999915,-2.5999999999999943,-0.2999999999999998,1.9000000000000057,-0.06199999999999997,-0.018000000000000016,-0.013000000000000013,-0.012000000000000009,-0.8000000000000007,-2.6000000000000014,-0.036000000000000004,-0.026000000000000027,-1.299999999999999,1.5,0.0050000000000000044
55,lalakers,phoenixsuns,106,112,-6,Phoenix,6,215,1,1,1104,1.3000000000000007,0.15000000000000002,-5.79,-1.8999999999999917,4.399999999999992,-6.3,-2.299999999999997,0.025000000000000026,-0.07099999999999998,-0.024000000000000018,-0.028000000000000025,-1.5999999999999996,0.8999999999999986,0.012999999999999984,0.02100000000000002,-1.9000000000000004,2.799999999999997,0.010000000000000007
56,charlottehornets,miamiheat,96,89,7,Charlotte,-2.5,192.5,1,0,1105,-2.5,0.04999999999999999,-0.52,-3.8000000000000114,-3.200000000000003,-0.6000000000000001,2.0999999999999943,-0.036999999999999984,-0.036000000000000004,-0.04200000000000004,-0.043999999999999984,-3.3000000000000007,-1.099999999999998,-0.024999999999999998,-0.018000000000000016,-2.1999999999999997,5.899999999999992,-0.024999999999999998
57,philadelphia76ers,orlandomagic,89,91,-2,Orlando,1,195,0,0,1105,-1.1000000000000014,0.07999999999999999,-3.1699999999999986,-6.099999999999994,-2.9000000000000057,-3.200000000000001,1.9000000000000057,0.057999999999999975,0.08400000000000002,-0.030000000000000027,-0.034999999999999976,2.0,2.3999999999999986,0.027,-0.017000000000000015,1.5999999999999996,-3.0,0.015000000000000013
58,bostonceltics,torontoraptors,107,110,-3,Boston,0.0,204,0,1,1105,-1.1000000000000014,0.059999999999999935,-2.85,-6.299999999999998,-3.200000000000003,-3.1,3.0,-0.06199999999999997,-0.021999999999999964,-0.030000000000000027,-0.019000000000000017,0.5,-0.9000000000000021,-0.05600000000000002,-0.012000000000000009,0.2999999999999989,1.7000000000000028,0.0
59,brooklynnets,minnesotatimberwolves,91,98,-7,Brooklyn,-5.0,205,0,0,1105,4.200000000000003,-1.04,4.87,1.5,-4.799999999999997,6.300000000000002,-1.7000000000000028,-0.04199999999999998,0.061,0.012000000000000009,0.02299999999999996,-0.6999999999999993,-2.700000000000003,-0.03999999999999998,-0.031000000000000024,-1.0,2.1000000000000085,-0.0020000000000000018
60,detroitpistons,newyorkknicks,98,95,3,Detroit,-4.0,190,0,1,1105,-1.0,-0.21,8.11,5.399999999999992,-3.5999999999999943,9.0,1.5999999999999943,0.027,0.04999999999999999,0.007000000000000006,0.012000000000000009,-1.6999999999999993,3.1999999999999997,0.0040000000000000036,-0.010000000000000007,-0.10000000000000142,1.9000000000000057,-0.04200000000000001
61,milwaukeebucks,chicagobulls,86,95,-9,Chicago,7,193.5,0,0,1105,-4.199999999999998,-0.06,-2.63,-4.799999999999997,-2.0999999999999943,-2.7,1.2999999999999972,-0.04599999999999999,-0.04600000000000001,0.0,0.010000000000000007,2.6,-1.6000000000000014,-0.04299999999999998,0.014000000000000012,4.6,-1.1000000000000083,0.039000000000000014
62,washingtonwizards,indianapacers,96,94,2,Washington,-8.5,193.5,0,0,1105,0.3000000000000007,-0.040000000000000036,0.4,0.20000000000000284,-0.20000000000000284,0.4,0.5,-0.007000000000000006,-0.05199999999999999,0.01100000000000001,0.015000000000000013,0.9000000000000004,0.8999999999999986,-0.009000000000000008,0.003000000000000003,0.9000000000000004,-0.6000000000000085,-0.007000000000000006
63,sanantoniospurs,atlantahawks,94,92,2,SanAntonio,-8.5,203,0,0,1105,2.0,0.8200000000000001,1.59,-0.4000000000000057,-1.0999999999999943,0.7000000000000002,-0.10000000000000853,-0.003000000000000003,-0.05199999999999999,-0.007999999999999896,-0.010000000000000007,-0.4000000000000004,2.0,-0.0010000000000000009,-0.008000000000000007,-1.5999999999999996,3.899999999999992,0.0050000000000000044
64,phoenixsuns,memphisgrizzlies,91,102,-11,Phoenix,-1.0,195,0,0,1105,-3.9000000000000017,0.14,-4.0,-0.4000000000000057,4.0,-4.4,4.299999999999997,-0.025000000000000026,0.10699999999999997,0.0060000000000000045,0.012000000000000009,1.0999999999999996,-0.1999999999999993,-0.022999999999999996,0.0050000000000000044,-0.5,-1.7999999999999972,0.038000000000000006
65,utahjazz,clevelandcavaliers,102,100,2,Cleveland,6,202,1,1,1105,-3.5,0.89,-3.37,-6.0,-1.3999999999999917,-4.6,-1.8999999999999917,0.010000000000000007,-0.06,-0.026000000000000027,-0.026000000000000027,1.1999999999999993,2.3000000000000007,-0.0020000000000000018,-0.01100000000000001,0.20000000000000107,1.5999999999999943,0.02200000000000002
66,sacramentokings,denvernuggets,131,109,22,Sacramento,-2.0,202.5,1,1,1105,-0.3999999999999986,0.16000000000000006,0.0,0.7999999999999972,1.0,-0.19999999999999973,-0.6999999999999886,0.08499999999999996,-0.07999999999999999,0.024000000000000018,0.01100000000000001,2.1000000000000014,-0.10000000000000142,0.07200000000000004,0.003000000000000003,-1.1999999999999993,0.5,-0.03899999999999998
67,goldenstatewarriors,laclippers,121,104,17,GoldenState,-3.5,208.5,1,1,1105,-2.1999999999999997,-0.31,3.21,-0.8000000000000114,-4.099999999999993,3.299999999999999,3.5999999999999943,-0.064,-0.01100000000000001,0.0060000000000000045,0.007000000000000006,1.5,1.3000000000000007,-0.031,-0.02300000000000002,1.1000000000000014,-1.2000000000000028,-0.014000000000000012
68,houstonrockets,sanantoniospurs,98,81,17,Houston,-3.0,201.5,1,0,1106,-2.1999999999999997,0.24,-2.52,-1.5,1.4000000000000057,-2.9,2.700000000000003,0.056,0.12300000000000001,-0.007000000000000006,-0.0050000000000000044,1.9000000000000004,3.4000000000000017,0.022999999999999996,0.0020000000000000018,1.299999999999999,-4.399999999999992,0.017999999999999988
69,portlandtrailblazers,dallasmavericks,108,87,21,Portland,-3.0,206.5,1,0,1106,-2.8999999999999986,-0.28,1.0500000000000005,-1.2999999999999972,-2.700000000000003,1.4,-1.0,-0.037000000000000005,0.020000000000000014,-0.0060000000000000045,-0.007000000000000006,0.6999999999999993,0.5999999999999979,-0.017000000000000015,-0.027000000000000024,-3.3999999999999986,4.0,-0.021999999999999992
70,charlottehornets,atlantahawks,122,119,3,Charlotte,-3.0,191,1,1,1107,-1.8000000000000007,0.41,-8.19,-8.800000000000011,0.4000000000000057,-9.2,-0.9000000000000057,0.010000000000000007,-0.095,-0.06499999999999995,-0.07100000000000001,-2.3000000000000007,0.7000000000000028,0.0010000000000000009,-0.0050000000000000044,-2.9000000000000004,5.899999999999992,0.003000000000000003
