,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
0,clevelandcavaliers,newyorkknicks,117,88,29,Cleveland,-9.5,205.5,1,0,1025,1.8999999999999984,-0.11,6.74,5.899999999999992,-1.2000000000000028,7.1,0.20000000000000284,0.03600000000000003,0.12,0.04599999999999993,0.05100000000000005,0.1999999999999993,-4.700000000000003,0.017999999999999988,0.0050000000000000044,-0.2999999999999989,1.7000000000000028,-0.040000000000000015
1,portlandtrailblazers,utahjazz,113,104,9,Portland,-6.0,194,1,1,1025,-2.0,0.24,-4.23,0.7000000000000028,5.5,-4.8,5.1000000000000085,-0.012999999999999956,-0.0050000000000000044,-0.003999999999999893,-0.0060000000000000045,-0.6999999999999993,-0.1999999999999993,-0.0010000000000000009,0.015000000000000013,-0.20000000000000107,-2.1000000000000085,0.04599999999999999
2,goldenstatewarriors,sanantoniospurs,100,129,-29,GoldenState,-8.0,210.5,0,1,1025,-1.400000000000002,-0.22000000000000006,4.22,4.5,0.5,4.0,5.599999999999994,-0.0040000000000000036,0.07799999999999996,0.03300000000000003,0.03899999999999992,0.5999999999999996,-1.1999999999999993,-0.0060000000000000045,-0.0060000000000000045,0.0,-2.6999999999999886,0.0060000000000000045
3,indianapacers,dallasmavericks,130,121,9,Indiana,-5.0,207.5,1,1,1026,-0.6000000000000014,-0.8200000000000001,1.89,3.0,0.0,3.0,3.700000000000003,0.036000000000000004,-0.09399999999999996,0.017000000000000015,0.01100000000000001,1.200000000000001,3.0999999999999983,0.032,-0.017000000000000015,-0.8000000000000007,-2.0999999999999943,0.007000000000000006
4,orlandomagic,miamiheat,96,108,-12,Orlando,-4.0,202,0,1,1026,-1.1999999999999993,0.25,-7.380000000000001,-4.099999999999993,3.799999999999997,-7.9,1.5999999999999943,-0.0050000000000000044,-0.014000000000000012,-0.017000000000000015,-0.02300000000000002,-0.3000000000000007,-2.599999999999998,0.007000000000000006,0.027000000000000024,-0.6999999999999993,1.0,-0.01899999999999999
5,torontoraptors,detroitpistons,109,91,18,Toronto,-7.0,195,1,1,1026,0.7000000000000028,-0.39,4.94,6.299999999999998,0.7000000000000028,5.6,-0.2999999999999972,0.07499999999999997,0.025999999999999968,0.040000000000000036,0.025000000000000026,0.9000000000000004,0.8999999999999986,0.07600000000000001,-0.009000000000000008,1.4000000000000004,-4.900000000000006,0.025999999999999995
6,bostonceltics,brooklynnets,122,117,5,Boston,-14.0,209,0,1,1026,-0.10000000000000142,-0.38,8.99,7.1000000000000085,-2.299999999999997,9.4,-4.5,-0.01599999999999996,0.02200000000000002,0.015999999999999903,0.018000000000000016,-2.5,1.599999999999998,-0.008000000000000007,-0.010000000000000007,1.0,-0.7999999999999972,0.01100000000000001
7,milwaukeebucks,charlottehornets,96,107,-11,Charlotte,0,196,0,1,1026,-0.8999999999999986,0.0,-0.38,0.2999999999999972,0.7000000000000028,-0.4,-1.2000000000000028,-0.0050000000000000044,-0.04500000000000004,0.0179999999999999,0.026000000000000027,2.5,1.6000000000000014,-0.017000000000000015,-0.0050000000000000044,1.5,-4.199999999999989,0.05099999999999999
8,neworleanspelicans,denvernuggets,102,107,-5,NewOrleans,-4.0,208.5,0,1,1026,0.5,0.22,-2.39,-8.0,-5.299999999999997,-2.7,-0.2999999999999972,-0.020000000000000014,-0.02100000000000002,-0.028999999999999918,-0.026000000000000027,-1.5,-8.8,-0.021999999999999992,-0.02300000000000002,1.5,-1.9000000000000057,-0.017000000000000015
9,memphisgrizzlies,minnesotatimberwolves,102,98,4,Minnesota,3.5,197,1,1,1026,5.5,0.0,1.6,-3.0999999999999943,-4.900000000000006,1.7999999999999998,-2.299999999999997,-0.006999999999999951,0.067,-0.020000000000000014,-0.020000000000000014,-0.8000000000000007,-2.3999999999999986,-0.010000000000000007,-0.029000000000000026,0.4000000000000004,1.5999999999999943,0.04400000000000001
10,philadelphia76ers,oklahomacitythunder,97,103,-6,OklahomaCity,7,208,1,0,1026,-0.09999999999999787,-0.53,-6.97,-5.099999999999994,1.4000000000000057,-6.5,0.7000000000000028,-0.036999999999999984,0.053999999999999986,-0.0010000000000000009,0.0010000000000000009,1.7000000000000008,-5.5,-0.02099999999999999,0.0010000000000000009,1.0,-3.700000000000003,0.016000000000000014
11,phoenixsuns,sacramentokings,94,113,-19,Phoenix,-3.0,210,0,0,1026,-2.8999999999999986,-0.08999999999999997,-1.85,-0.7000000000000028,0.9000000000000057,-1.5999999999999996,5.399999999999992,0.013000000000000013,-0.035999999999999976,-0.018000000000000016,-0.02300000000000002,-0.2999999999999989,5.0,0.01100000000000001,-0.003000000000000003,0.1999999999999993,0.10000000000000853,0.037000000000000005
12,lalakers,houstonrockets,120,114,6,Houston,5,220,1,1,1026,-2.299999999999997,0.5,-12.13,-8.700000000000003,4.0,-12.7,-1.5,-0.044999999999999984,-0.16700000000000004,-0.04599999999999993,-0.04400000000000004,0.1999999999999993,0.3999999999999986,-0.038000000000000006,0.02300000000000002,-0.1999999999999993,0.0,0.01899999999999999
13,atlantahawks,washingtonwizards,114,99,15,Atlanta,-2.5,203.5,1,1,1027,1.8999999999999984,0.07,-2.59,-6.299999999999998,-3.5999999999999943,-2.7,0.0,0.04099999999999998,0.025000000000000026,-0.02299999999999991,-0.024000000000000018,1.3999999999999986,-0.5,0.015999999999999986,-0.017000000000000015,0.0,0.5999999999999943,-0.034
14,chicagobulls,bostonceltics,105,99,6,Boston,1,210.5,1,0,1027,1.0,0.0,-2.22,-3.799999999999997,-1.4000000000000057,-2.4,-1.5,-0.014000000000000012,-0.13699999999999998,-0.03699999999999992,-0.038000000000000034,0.10000000000000142,5.800000000000002,-0.014000000000000012,0.0040000000000000036,-0.1999999999999993,1.5,-0.053999999999999986
15,portlandtrailblazers,laclippers,106,114,-8,LAClippers,1.5,208.5,0,1,1027,-5.199999999999998,0.16999999999999998,-4.65,-2.4000000000000057,2.5999999999999943,-5.0,0.6000000000000085,-0.036999999999999984,-0.007000000000000006,-0.014999999999999902,-0.017000000000000015,0.5,1.5,-0.019000000000000017,0.0020000000000000018,-0.5,-0.10000000000000853,0.03
16,sacramentokings,sanantoniospurs,94,102,-8,SanAntonio,8,206,1,0,1027,-1.7000000000000028,0.6399999999999999,-10.42,-3.799999999999997,7.799999999999998,-11.6,0.7000000000000028,0.020999999999999963,0.009999999999999952,-0.007999999999999896,-0.008000000000000007,1.0999999999999996,-3.0,0.010000000000000007,0.03600000000000003,-0.5999999999999996,-1.2999999999999972,0.035
17,torontoraptors,clevelandcavaliers,91,94,-3,Cleveland,3,204.5,1,0,1028,-3.0999999999999983,-0.2500000000000001,0.7799999999999998,-1.2999999999999972,-2.5,1.2000000000000002,-1.5,0.01799999999999996,-0.11000000000000004,-0.018999999999999902,-0.030000000000000027,-0.7999999999999989,3.1000000000000014,0.027000000000000024,-0.009000000000000008,2.1,0.5,0.049000000000000016
18,brooklynnets,indianapacers,103,94,9,Indiana,6.5,211.5,1,0,1028,-1.0,0.41,-6.1000000000000005,-4.5,1.9000000000000057,-6.4,5.399999999999992,0.02799999999999997,0.09899999999999998,-0.007000000000000006,-0.009000000000000008,1.8999999999999984,-1.599999999999998,0.016000000000000014,0.0010000000000000009,-2.0,0.5999999999999943,-0.013000000000000013
19,detroitpistons,orlandomagic,108,82,26,Detroit,-4.0,197,1,0,1028,0.09999999999999787,-0.13,5.32,2.299999999999997,-3.4000000000000057,5.699999999999998,-1.7999999999999972,-0.028,-0.036999999999999984,-0.003000000000000003,0.003000000000000003,-1.1999999999999993,2.5,-0.027,-0.007000000000000006,0.1999999999999993,3.799999999999997,-0.0040000000000000036
20,oklahomacitythunder,phoenixsuns,113,110,3,OklahomaCity,-10.5,211,0,1,1028,-0.3000000000000007,-0.09999999999999998,6.2799999999999985,1.7000000000000028,-4.700000000000003,6.4,-2.5,-0.0020000000000000018,0.03999999999999998,0.0020000000000000018,0.007000000000000006,-0.20000000000000107,1.8999999999999984,-0.01100000000000001,-0.014000000000000012,-0.5999999999999996,2.5999999999999943,-0.04600000000000001
21,miamiheat,charlottehornets,91,97,-6,Charlotte,1.5,198,0,0,1028,0.0,-0.029999999999999968,0.8400000000000001,-1.0,-1.8999999999999917,0.9000000000000001,-0.5,-0.028000000000000025,-0.02100000000000002,-0.0060000000000000045,0.01100000000000001,1.7000000000000008,4.300000000000002,-0.05000000000000002,-0.027000000000000024,0.5,-3.1999999999999886,0.056
22,dallasmavericks,houstonrockets,98,106,-8,Houston,2,217,0,0,1028,0.20000000000000284,0.32,-8.37,-9.100000000000009,-0.20000000000000284,-8.9,-7.799999999999998,-0.07899999999999999,-0.09600000000000004,-0.041999999999999926,-0.040000000000000036,-1.7000000000000008,-6.5,-0.05300000000000002,0.010000000000000007,1.200000000000001,1.7999999999999972,0.023999999999999997
23,utahjazz,lalakers,96,89,7,Utah,-9.5,199,0,0,1028,1.6999999999999993,-0.52,10.29,3.5999999999999943,-7.700000000000002,11.3,-6.900000000000006,0.02899999999999997,0.03200000000000003,0.025999999999999912,0.025000000000000026,-0.3000000000000007,-1.8000000000000007,0.01999999999999999,-0.04900000000000005,-1.1999999999999993,3.1000000000000085,-0.017999999999999988
24,neworleanspelicans,goldenstatewarriors,114,122,-8,GoldenState,9.5,217,1,1,1028,-2.5,0.69,-13.04,-10.399999999999991,3.4000000000000057,-13.8,-1.7999999999999972,-0.003000000000000003,-0.05099999999999999,-0.05799999999999994,-0.058999999999999934,-1.5,-4.300000000000002,-0.011999999999999985,0.02300000000000002,-1.0999999999999996,1.8999999999999917,-0.02100000000000002
25,philadelphia76ers,atlantahawks,72,104,-32,Atlanta,6.5,204,0,0,1029,-3.299999999999997,0.24,-4.6,-1.7000000000000028,3.200000000000003,-4.9,1.0999999999999943,-0.036999999999999984,0.03999999999999998,-0.0020000000000000018,-0.003000000000000003,0.7000000000000011,-1.2000000000000028,-0.015999999999999986,0.0050000000000000044,-0.3000000000000007,-0.7999999999999972,0.05500000000000002
26,charlottehornets,bostonceltics,98,104,-6,Boston,0,206,0,0,1029,0.6000000000000014,0.13,-2.32,-2.4000000000000057,0.19999999999998866,-2.6,-1.0999999999999943,0.0060000000000000045,-0.058,-0.01999999999999991,-0.024000000000000018,-1.5,-1.3000000000000007,0.007000000000000006,0.020000000000000014,-0.5,4.299999999999997,-0.059000000000000004
27,clevelandcavaliers,orlandomagic,105,99,6,Cleveland,-11.5,207,0,0,1029,3.899999999999999,-0.27,9.48,9.899999999999991,-0.20000000000000284,10.1,-0.5999999999999943,0.029000000000000026,0.09900000000000003,0.05599999999999994,0.05800000000000005,0.5,0.2999999999999972,0.021999999999999992,-0.007000000000000006,-0.5,-1.6000000000000083,-0.027000000000000024
28,newyorkknicks,memphisgrizzlies,111,104,7,NewYork,-2.5,200,1,1,1029,-2.1999999999999997,-0.6699999999999999,-4.83,0.0,4.400000000000006,-4.4,3.700000000000003,-0.041000000000000036,-0.036999999999999984,-0.0010000000000000009,0.0050000000000000044,0.3000000000000007,1.8000000000000007,-0.031,0.0050000000000000044,-1.9000000000000004,-3.4000000000000057,-0.04200000000000001
