,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
0,chicagobulls,clevelandcavaliers,97,95,2,Chicago,-2.0,197.5,1,0,1027,-0.5,0.56,-6.91,-5.900000000000006,2.0,-7.9,2.4000000000000057,-0.019000000000000017,-0.10799999999999997,-0.03200000000000003,-0.03700000000000003,-0.09999999999999963,-0.6000000000000014,-0.0050000000000000044,-0.01100000000000001,-1.9000000000000004,-3.5999999999999943,-0.022999999999999996
1,atlantahawks,detroitpistons,94,106,-12,Atlanta,-7.0,197.5,0,1,1027,3.1999999999999997,0.06,3.06,-1.0,-4.099999999999993,3.1,2.0,-0.059000000000000004,0.03300000000000003,0.030000000000000027,0.025000000000000026,1.6000000000000014,-7.899999999999999,-0.012000000000000009,-0.024000000000000018,1.9000000000000004,-4.700000000000003,-0.0020000000000000018
2,goldenstatewarriors,neworleanspelicans,111,95,16,GoldenState,-9.5,214.5,1,0,1027,0.7999999999999972,-0.62,13.94,8.900000000000006,-5.700000000000002,14.6,2.5,-0.009000000000000008,0.08499999999999996,0.05599999999999994,0.06499999999999995,1.1999999999999993,2.3000000000000007,-0.010000000000000007,-0.04400000000000004,-0.09999999999999963,-2.799999999999997,-0.017000000000000015
3,orlandomagic,washingtonwizards,87,88,-1,Washington,3.5,204.5,1,0,1028,-3.4000000000000017,-0.06,-1.18,-0.20000000000000284,1.0,-1.2,-2.5,-0.031,-0.02699999999999997,-0.01100000000000001,-0.01100000000000001,-0.2999999999999989,2.5,-0.017000000000000015,-0.0020000000000000018,-0.7999999999999989,-1.2000000000000028,-0.003000000000000003
4,bostonceltics,philadelphia76ers,112,95,17,Boston,-11.0,198,1,1,1028,1.8999999999999984,-0.6799999999999999,12.76,8.0,-5.6000000000000085,13.6,0.5999999999999943,-0.0050000000000000044,-0.03400000000000003,0.012000000000000009,0.0010000000000000009,-2.700000000000001,4.5,0.021999999999999992,-0.02300000000000002,1.0999999999999996,0.5999999999999943,-0.00899999999999998
5,brooklynnets,chicagobulls,100,115,-15,Chicago,6,194.5,0,1,1028,-0.7000000000000028,0.23,-5.66,-1.7999999999999972,4.400000000000006,-6.2,-0.5,0.0060000000000000045,-0.025999999999999995,0.0010000000000000009,0.0050000000000000044,1.0,-0.3999999999999986,-0.003000000000000003,0.04900000000000005,2.4000000000000004,0.7999999999999972,-0.0060000000000000045
6,detroitpistons,utahjazz,92,87,5,Utah,2,188,1,0,1028,0.8000000000000007,-0.23,-1.41,0.19999999999998866,1.5999999999999943,-1.4,4.099999999999993,0.010000000000000007,0.0060000000000000045,-0.018000000000000016,-0.010000000000000007,-2.0,1.1000000000000014,-0.015999999999999986,0.009000000000000008,-1.0,1.5999999999999943,-0.013999999999999985
7,torontoraptors,indianapacers,106,99,7,Toronto,-5.5,198.5,1,1,1028,-0.5999999999999979,-0.33,2.46,5.400000000000006,2.299999999999997,3.1,-3.6999999999999886,0.06,0.01699999999999996,0.016000000000000014,0.007000000000000006,-1.1999999999999993,1.2000000000000028,0.05000000000000002,0.009000000000000008,-1.6000000000000014,1.7000000000000028,-0.003999999999999976
8,miamiheat,charlottehornets,104,94,10,Miami,-6.5,193,1,1,1028,2.3999999999999986,0.22,-0.8599999999999999,-1.0,0.10000000000000853,-1.1,-2.1000000000000085,0.0019999999999999467,-0.12699999999999995,0.0,0.0060000000000000045,1.6000000000000014,3.8000000000000007,-0.012000000000000009,-0.01100000000000001,-0.4000000000000004,-2.0,0.0050000000000000044
9,milwaukeebucks,newyorkknicks,97,122,-25,Milwaukee,-6.5,192.5,0,1,1028,-3.6999999999999993,0.2,-1.2399999999999998,-0.2999999999999972,1.1000000000000083,-1.4000000000000004,0.7999999999999972,0.02100000000000002,-0.067,0.010000000000000007,0.016000000000000014,1.5999999999999996,1.1999999999999993,0.0020000000000000018,0.02300000000000002,3.6999999999999993,-2.700000000000003,0.017000000000000015
