,home_team,visitor_team,home_points,visitor_points,winner,favorite,spread,total,cover,over,date,age_diff,sos_diff,srs_diff,off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,fta_per_fga_pct_diff,fg3a_per_fga_pct_diff,ts_pct_diff,efg_pct_diff,tov_pct_diff,orb_pct_diff,ft_rate_diff,opp_efg_pct_diff,opp_tov_pct_diff,drb_pct_diff,opp_ft_rate_diff
0,clevelandcavaliers,bostonceltics,102,99,3,Cleveland,-4.0,214.5,0,0,1017,5.900000000000002,0.0,-2.64,5.300000000000012,8.0,-2.7,2.0,0.03200000000000003,0.02200000000000002,0.03199999999999992,0.029000000000000026,-0.4000000000000004,-1.3999999999999986,0.025999999999999995,0.04500000000000004,-0.8000000000000007,-1.1000000000000083,-0.024999999999999998
1,goldenstatewarriors,houstonrockets,121,122,-1,GoldenState,-9.0,232,0,1,1017,-1.0,0.08000000000000003,-2.420000000000001,-1.1000000000000083,1.5,-2.6,2.0,-0.059000000000000004,-0.16299999999999998,0.013000000000000013,0.0179999999999999,1.4000000000000004,-0.3000000000000007,-0.038000000000000006,-0.017000000000000015,-0.8000000000000007,-3.6000000000000085,0.014999999999999987
2,detroitpistons,charlottehornets,102,90,12,Detroit,-3.0,204,1,0,1018,-0.7000000000000028,0.08,-0.33,-2.200000000000003,-1.7999999999999972,-0.4,-2.200000000000003,-0.08499999999999999,0.019000000000000017,-0.0060000000000000045,0.0040000000000000036,0.9000000000000004,0.5,-0.064,-0.008000000000000007,1.299999999999999,-2.200000000000003,0.0069999999999999785
3,indianapacers,brooklynnets,140,131,9,Indiana,-3.5,212,1,1,1018,1.099999999999998,-0.27,4.85,2.5999999999999943,-2.5,5.1,-2.9000000000000057,-0.038000000000000006,-0.127,0.0060000000000000045,0.01100000000000001,-1.299999999999999,1.6999999999999993,-0.028000000000000025,0.010000000000000007,3.1999999999999997,-0.7999999999999972,-0.027000000000000024
4,orlandomagic,miamiheat,116,109,7,Miami,3,207,1,1,1018,-0.8999999999999986,0.23,-5.07,-1.5999999999999943,3.799999999999997,-5.4,2.5,0.00899999999999998,-0.01599999999999996,-0.0060000000000000045,-0.008000000000000007,0.0,-1.5,0.007000000000000006,0.018000000000000016,-0.2999999999999989,-3.4000000000000057,-0.028
5,washingtonwizards,philadelphia76ers,120,115,5,Washington,-6.5,215.5,0,1,1018,1.099999999999998,0.14,-3.77,-0.20000000000000284,3.700000000000003,-3.9,-3.200000000000003,-0.009000000000000008,-0.033999999999999975,-0.007999999999999896,-0.010000000000000007,-1.299999999999999,-1.8000000000000007,-0.0020000000000000018,0.030000000000000027,1.0,-1.5,-0.0060000000000000045
6,bostonceltics,milwaukeebucks,100,108,-8,Boston,-6.0,208.5,0,0,1018,-1.1999999999999993,-0.2,3.68,-2.200000000000003,-6.199999999999988,4.0,-0.20000000000000284,-0.038000000000000034,0.06,-0.018999999999999902,-0.013000000000000013,0.09999999999999963,1.1000000000000014,-0.032,-0.03300000000000003,-1.1999999999999993,2.5,-0.029
7,memphisgrizzlies,neworleanspelicans,103,91,12,Memphis,-3.0,205,1,0,1018,-1.6000000000000014,0.21,-7.289999999999999,-5.099999999999994,2.700000000000003,-7.8,-5.599999999999994,0.018000000000000016,-0.0020000000000000018,-0.03399999999999992,-0.041000000000000036,0.6999999999999993,2.3999999999999986,0.018000000000000016,0.016000000000000014,1.3000000000000007,-0.20000000000000284,0.08100000000000003
8,dallasmavericks,atlantahawks,111,117,-6,Dallas,-6.5,199.5,0,1,1018,2.3000000000000007,0.19000000000000006,2.6,1.2999999999999972,-1.0999999999999943,2.3999999999999995,-2.700000000000003,-0.01899999999999999,0.019000000000000017,-0.003000000000000003,0.0010000000000000009,-2.5,-3.1000000000000014,-0.01899999999999999,-0.0040000000000000036,-0.6999999999999993,2.700000000000003,0.010000000000000007
9,utahjazz,denvernuggets,106,96,10,Utah,-2.0,209,1,0,1018,1.599999999999998,0.08000000000000003,2.8999999999999995,-4.099999999999993,-7.099999999999994,3.0,-1.0999999999999943,0.0020000000000000018,0.0,-0.0060000000000000045,-0.009000000000000008,0.2999999999999989,-4.199999999999998,0.0040000000000000036,-0.03300000000000003,1.4000000000000004,2.299999999999997,0.017000000000000015
10,sanantoniospurs,minnesotatimberwolves,107,99,8,SanAntonio,-3.0,207,1,0,1018,2.1999999999999997,-0.12,0.54,-5.5,-6.299999999999998,0.8000000000000003,-1.0,-0.03500000000000003,0.020999999999999963,-0.02299999999999991,-0.016000000000000014,0.7999999999999989,-0.6999999999999993,-0.036000000000000004,-0.03200000000000003,-0.7000000000000011,2.1999999999999886,-0.01899999999999999
